Unnamed: 0,timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
0,2023-03-29 04:00:00.408000+00:00,102.0,,19.0,
1,2023-03-29 04:00:05.408000+00:00,106.0,1.0,20.0,0.006194000000000005
2,2023-03-29 04:00:10.408000+00:00,108.0,0.0,22.0,0.01171900000000009
3,2023-03-29 04:00:15.408000+00:00,114.0,4.0,22.0,0.0
4,2023-03-29 04:00:20.408000+00:00,118.0,3.0,24.0,0.012702999999999909
5,2023-03-29 04:00:25.408000+00:00,118.0,0.0,24.0,0.0
6,2023-03-29 04:00:30.408000+00:00,122.0,2.0,24.0,0.0
7,2023-03-29 04:00:35.408000+00:00,128.0,5.0,25.0,0.006088000000000093
8,2023-03-29 04:00:40.408000+00:00,136.0,2.0,26.0,0.006104999999999999
9,2023-03-29 04:00:45.408000+00:00,136.0,0.0,26.0,0.0
10,2023-03-29 04:00:50.408000+00:00,142.0,3.0,29.0,0.0172559999999998
11,2023-03-29 04:00:55.408000+00:00,144.0,0.0,30.0,0.004798999999999998
12,2023-03-29 04:01:00.408000+00:00,150.0,2.0,33.0,0.016569
13,2023-03-29 04:01:05.408000+00:00,150.0,0.0,33.0,0.0
14,2023-03-29 04:01:10.408000+00:00,152.0,1.0,34.0,0.0063639999999998975
15,2023-03-29 04:01:15.408000+00:00,156.0,0.0,36.0,0.011586000000000013
16,2023-03-29 04:01:20.408000+00:00,158.0,1.0,37.0,0.006818999999999992
17,2023-03-29 04:01:25.408000+00:00,164.0,1.0,37.0,0.0
18,2023-03-29 04:01:30.408000+00:00,168.0,2.0,40.0,0.026828999999999992
19,2023-03-29 04:01:35.408000+00:00,170.0,0.0,40.0,0.0
20,2023-03-29 04:01:40.408000+00:00,176.0,3.0,42.0,0.011660999999999921
21,2023-03-29 04:01:45.408000+00:00,178.0,1.0,42.0,0.0
22,2023-03-29 04:01:50.408000+00:00,188.0,5.0,43.0,0.015469999999999984
23,2023-03-29 04:01:55.408000+00:00,194.0,1.0,44.0,0.00592100000000001
24,2023-03-29 04:02:00.408000+00:00,196.0,2.0,44.0,0.0
25,2023-03-29 04:02:05.408000+00:00,200.0,1.0,44.0,0.0
26,2023-03-29 04:02:10.408000+00:00,202.0,0.0,45.0,0.006077999999999972
27,2023-03-29 04:02:15.408000+00:00,204.0,1.0,45.0,0.0
28,2023-03-29 04:02:20.408000+00:00,208.0,2.0,48.0,0.017554000000000014
29,2023-03-29 04:02:25.408000+00:00,212.0,0.0,49.0,0.0065930000000000155
30,2023-03-29 04:02:30.408000+00:00,220.0,3.0,51.0,0.0114459999999999
31,2023-03-29 04:02:35.408000+00:00,226.0,1.0,53.0,0.01097300000000001
32,2023-03-29 04:02:40.408000+00:00,234.0,2.0,57.0,0.029235999999999984
33,2023-03-29 04:02:45.408000+00:00,236.0,0.0,57.0,0.0
34,2023-03-29 04:02:50.408000+00:00,242.0,3.0,59.0,0.012267000000000083
35,2023-03-29 04:02:55.408000+00:00,250.0,2.0,60.0,0.006054000000000004
36,2023-03-29 04:03:00.408000+00:00,250.0,0.0,60.0,0.0
37,2023-03-29 04:03:05.408000+00:00,250.0,0.0,60.0,0.0
38,2023-03-29 04:03:10.408000+00:00,252.0,0.0,61.0,0.006147999999999931
39,2023-03-29 04:03:15.408000+00:00,256.0,2.0,62.0,0.005780000000000063
40,2023-03-29 04:03:20.408000+00:00,258.0,0.0,62.0,0.0
41,2023-03-29 04:03:25.408000+00:00,262.0,1.0,62.0,0.0
42,2023-03-29 04:03:30.408000+00:00,262.0,0.0,62.0,0.0
43,2023-03-29 04:03:35.408000+00:00,266.0,2.0,62.0,0.0
44,2023-03-29 04:03:40.408000+00:00,276.0,3.0,65.0,0.015490000000000004
45,2023-03-29 04:03:45.408000+00:00,278.0,1.0,66.0,0.006359999999999921
46,2023-03-29 04:03:50.408000+00:00,280.0,2.0,67.0,0.006448000000000009
47,2023-03-29 04:03:55.408000+00:00,282.0,1.0,68.0,0.006365000000000176
48,2023-03-29 04:04:00.408000+00:00,286.0,1.0,68.0,0.0
49,2023-03-29 04:04:05.408000+00:00,292.0,2.0,72.0,0.02249699999999999
50,2023-03-29 04:04:10.408000+00:00,298.0,5.0,75.0,0.017375999999999836
51,2023-03-29 04:04:15.408000+00:00,300.0,1.0,76.0,0.005809999999999982
52,2023-03-29 04:04:20.408000+00:00,308.0,0.0,78.0,0.03404999999999997
53,2023-03-29 04:04:25.408000+00:00,312.0,3.0,80.0,0.011843000000000048
54,2023-03-29 04:04:30.408000+00:00,322.0,5.0,83.0,0.01886500000000002
55,2023-03-29 04:04:35.408000+00:00,326.0,2.0,85.0,0.011498999999999926
56,2023-03-29 04:04:40.408000+00:00,332.0,2.0,87.0,0.009892000000000012
57,2023-03-29 04:04:45.408000+00:00,338.0,3.0,91.0,0.02309400000000006
58,2023-03-29 04:04:50.408000+00:00,340.0,0.0,91.0,0.0
59,2023-03-29 04:04:55.408000+00:00,342.0,0.0,92.0,0.006624999999999992
60,2023-03-29 04:05:00.408000+00:00,344.0,0.0,93.0,0.005766999999999967
61,2023-03-29 04:05:05.408000+00:00,344.0,0.0,93.0,0.0
62,2023-03-29 04:05:10.408000+00:00,350.0,3.0,94.0,0.005585000000000062
63,2023-03-29 04:05:15.408000+00:00,352.0,1.0,94.0,0.0
64,2023-03-29 04:05:20.408000+00:00,352.0,0.0,94.0,0.0
65,2023-03-29 04:05:25.408000+00:00,358.0,4.0,96.0,0.011958000000000024
66,2023-03-29 04:05:30.408000+00:00,362.0,0.0,96.0,0.0
67,2023-03-29 04:05:35.408000+00:00,362.0,0.0,96.0,0.0
68,2023-03-29 04:05:40.408000+00:00,363.0,0.0,96.0,0.0
69,2023-03-29 04:05:45.408000+00:00,366.0,2.0,97.0,0.005839999999999956
70,2023-03-29 04:05:50.408000+00:00,368.0,0.0,97.0,0.0
71,2023-03-29 04:05:55.408000+00:00,368.0,0.0,97.0,0.0
72,2023-03-29 04:06:00.408000+00:00,370.0,1.0,97.0,0.0
73,2023-03-29 04:06:05.408000+00:00,372.0,1.0,97.0,0.0
74,2023-03-29 04:06:10.408000+00:00,374.0,1.0,97.0,0.0
75,2023-03-29 04:06:15.408000+00:00,378.0,2.0,99.0,0.011165000000000092
76,2023-03-29 04:06:20.408000+00:00,390.0,2.0,107.0,0.046833000000000014
77,2023-03-29 04:06:25.408000+00:00,400.0,1.0,110.0,0.016803000000000012
78,2023-03-29 04:06:30.408000+00:00,402.0,0.0,110.0,0.0
79,2023-03-29 04:06:35.408000+00:00,406.0,1.0,111.0,0.005923000000000012
80,2023-03-29 04:06:40.408000+00:00,406.0,0.0,111.0,0.0
81,2023-03-29 04:06:45.408000+00:00,412.0,4.0,112.0,0.008453999999999962
82,2023-03-29 04:06:50.408000+00:00,415.0,1.0,115.0,0.01706300000000005
83,2023-03-29 04:06:55.408000+00:00,421.0,3.0,117.0,0.01496200000000003
84,2023-03-29 04:07:00.408000+00:00,424.0,1.0,118.0,0.007033999999999985
85,2023-03-29 04:07:05.408000+00:00,424.0,0.0,118.0,0.0
86,2023-03-29 04:07:10.408000+00:00,428.0,1.0,119.0,0.005775000000000086
87,2023-03-29 04:07:15.408000+00:00,428.0,0.0,119.0,0.0
88,2023-03-29 04:07:20.408000+00:00,430.0,0.0,119.0,0.0
89,2023-03-29 04:07:25.408000+00:00,434.0,2.0,119.0,0.0
90,2023-03-29 04:07:30.408000+00:00,436.0,1.0,120.0,0.005449000000000037
91,2023-03-29 04:07:35.408000+00:00,440.0,2.0,120.0,0.0
92,2023-03-29 04:07:40.408000+00:00,446.0,2.0,122.0,0.011650999999999967
93,2023-03-29 04:07:45.408000+00:00,448.0,0.0,123.0,0.005356999999999945
94,2023-03-29 04:07:50.408000+00:00,452.0,2.0,124.0,0.005967000000000056
95,2023-03-29 04:07:55.408000+00:00,452.0,0.0,124.0,0.0
96,2023-03-29 04:08:00.408000+00:00,454.0,1.0,125.0,0.00490999999999997
97,2023-03-29 04:08:05.408000+00:00,456.0,1.0,125.0,0.0
98,2023-03-29 04:08:10.408000+00:00,460.0,2.0,128.0,0.016483999999999943
99,2023-03-29 04:08:15.408000+00:00,466.0,1.0,131.0,0.018317000000000028
100,2023-03-29 04:08:20.408000+00:00,467.0,1.0,131.0,0.0
101,2023-03-29 04:08:25.408000+00:00,474.0,4.0,133.0,0.011299000000000059
102,2023-03-29 04:08:30.408000+00:00,480.0,2.0,134.0,0.005619000000000041
103,2023-03-29 04:08:35.408000+00:00,483.0,1.0,136.0,0.010850000000000026
104,2023-03-29 04:08:40.408000+00:00,488.0,4.0,137.0,0.00558599999999998
105,2023-03-29 04:08:45.408000+00:00,488.0,0.0,137.0,0.0
106,2023-03-29 04:08:50.408000+00:00,494.0,4.0,141.0,0.023450000000000082
