Unnamed: 0,timestamp,rt_web_get_shipping_calcid_seconds_count,rt_web_get_shipping_calcid_seconds_sum,rt_web_get_shipping_code_seconds_count,rt_web_get_shipping_code_seconds_sum,rt_web_get_shipping_postconfirm_seconds_count,rt_web_get_shipping_postconfirm_seconds_sum
0,2023-03-28 17:35:04.729000+00:00,3.0,,3.0,,3.0,
1,2023-03-28 17:35:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
2,2023-03-28 17:35:14.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
3,2023-03-28 17:35:19.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
4,2023-03-28 17:35:24.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
5,2023-03-28 17:35:29.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
6,2023-03-28 17:35:34.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
7,2023-03-28 17:35:39.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
8,2023-03-28 17:35:44.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
9,2023-03-28 17:35:49.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
10,2023-03-28 17:35:54.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
11,2023-03-28 17:35:59.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
12,2023-03-28 17:36:04.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
13,2023-03-28 17:36:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
14,2023-03-28 17:36:14.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
15,2023-03-28 17:36:19.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
16,2023-03-28 17:36:24.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
17,2023-03-28 17:36:29.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
18,2023-03-28 17:36:34.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
19,2023-03-28 17:36:39.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
20,2023-03-28 17:36:44.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
21,2023-03-28 17:36:49.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
22,2023-03-28 17:36:54.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
23,2023-03-28 17:36:59.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
24,2023-03-28 17:37:04.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
25,2023-03-28 17:37:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
26,2023-03-28 17:37:14.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
27,2023-03-28 17:37:19.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
28,2023-03-28 17:37:24.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
29,2023-03-28 17:37:29.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
30,2023-03-28 17:37:34.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
31,2023-03-28 17:37:39.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
32,2023-03-28 17:37:44.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
33,2023-03-28 17:37:49.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
34,2023-03-28 17:37:54.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
35,2023-03-28 17:37:59.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
36,2023-03-28 17:38:04.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
37,2023-03-28 17:38:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
38,2023-03-28 17:38:14.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
39,2023-03-28 17:38:19.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
40,2023-03-28 17:38:24.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
41,2023-03-28 17:38:29.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
42,2023-03-28 17:38:34.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
43,2023-03-28 17:38:39.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
44,2023-03-28 17:38:44.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
45,2023-03-28 17:38:49.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
46,2023-03-28 17:38:54.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
47,2023-03-28 17:38:59.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
48,2023-03-28 17:39:04.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
49,2023-03-28 17:39:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
50,2023-03-28 17:39:14.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
51,2023-03-28 17:39:19.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
52,2023-03-28 17:39:24.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
53,2023-03-28 17:39:29.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
54,2023-03-28 17:39:34.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
55,2023-03-28 17:39:39.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
56,2023-03-28 17:39:44.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
57,2023-03-28 17:39:49.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
58,2023-03-28 17:39:54.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
59,2023-03-28 17:39:59.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
60,2023-03-28 17:40:04.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
61,2023-03-28 17:40:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
62,2023-03-28 17:40:14.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
63,2023-03-28 17:40:19.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
64,2023-03-28 17:40:24.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
65,2023-03-28 17:40:29.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
66,2023-03-28 17:40:34.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
67,2023-03-28 17:40:39.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
68,2023-03-28 17:40:44.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
69,2023-03-28 17:40:49.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
70,2023-03-28 17:40:54.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
71,2023-03-28 17:40:59.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
72,2023-03-28 17:41:04.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
73,2023-03-28 17:41:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
74,2023-03-28 17:41:14.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
75,2023-03-28 17:41:19.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
76,2023-03-28 17:41:24.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
77,2023-03-28 17:41:29.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
78,2023-03-28 17:41:34.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
79,2023-03-28 17:41:39.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
80,2023-03-28 17:41:44.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
81,2023-03-28 17:41:49.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
82,2023-03-28 17:41:54.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
83,2023-03-28 17:41:59.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
84,2023-03-28 17:42:04.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
85,2023-03-28 17:42:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
86,2023-03-28 17:42:14.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
87,2023-03-28 17:42:19.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
88,2023-03-28 17:42:24.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
89,2023-03-28 17:42:29.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
90,2023-03-28 17:42:34.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
91,2023-03-28 17:42:39.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
92,2023-03-28 17:42:44.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
93,2023-03-28 17:42:49.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
94,2023-03-28 17:42:54.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
95,2023-03-28 17:42:59.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
96,2023-03-28 17:43:04.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
97,2023-03-28 17:43:09.729000+00:00,3.0,0.0,3.0,0.0,3.0,0.0
