timestamp,rt_web_get_ratings_count,rt_web_get_ratings_sum
2023-03-19 17:15:00.514000+00:00,42.0,
2023-03-19 17:15:05.514000+00:00,46.0,0.004538999999999904
2023-03-19 17:15:10.514000+00:00,52.0,0.006658999999999998
2023-03-19 17:15:15.514000+00:00,54.0,0.0022779999999999953
2023-03-19 17:15:20.514000+00:00,58.0,0.0036810000000000037
2023-03-19 17:15:25.514000+00:00,62.0,0.004349999999999896
2023-03-19 17:15:30.514000+00:00,68.0,0.006087000000000203
2023-03-19 17:15:35.514000+00:00,70.0,0.0019409999999999983
2023-03-19 17:15:40.514000+00:00,72.0,0.0019490000000000063
2023-03-19 17:15:45.514000+00:00,74.0,0.0017259999999998943
2023-03-19 17:15:50.514000+00:00,78.0,0.004279000000000005
2023-03-19 17:15:55.514000+00:00,86.0,0.009104000000000292
2023-03-19 17:16:00.514000+00:00,86.0,0.0
2023-03-19 17:16:05.514000+00:00,90.0,0.004299000000000011
2023-03-19 17:16:10.514000+00:00,92.0,0.001899999999999999
2023-03-19 17:16:15.514000+00:00,96.0,0.004161000000000095
2023-03-19 17:16:20.514000+00:00,98.0,0.0021949999999999054
2023-03-19 17:16:25.514000+00:00,100.0,0.002235000000000001
2023-03-19 17:16:30.514000+00:00,108.0,0.007620000000000196
2023-03-19 17:16:35.514000+00:00,110.0,0.0022109999999997965
2023-03-19 17:16:40.514000+00:00,116.0,0.005759000000000014
2023-03-19 17:16:45.514000+00:00,116.0,0.0
2023-03-19 17:16:50.514000+00:00,118.0,0.00169399999999989
2023-03-19 17:16:55.514000+00:00,122.0,0.004466999999999999
2023-03-19 17:17:00.514000+00:00,124.0,0.0020679999999999865
2023-03-19 17:17:05.514000+00:00,128.0,0.0035610000000000086
2023-03-19 17:17:10.514000+00:00,134.0,0.0062399999999999956
2023-03-19 17:17:15.514000+00:00,136.0,0.001933999999999908
2023-03-19 17:17:20.514000+00:00,142.0,0.005564000000000097
