timestamp,rt_ratings_put_PDO_count,rt_ratings_put_PDO_sum
2023-03-19 17:15:00.514000+00:00,16.0,
2023-03-19 17:15:05.514000+00:00,16.0,0.0
2023-03-19 17:15:10.514000+00:00,18.0,0.13325199999999998
2023-03-19 17:15:15.514000+00:00,19.0,0.04363700000000004
2023-03-19 17:15:20.514000+00:00,20.0,0.038754999999999984
2023-03-19 17:15:25.514000+00:00,20.0,0.0
2023-03-19 17:15:30.514000+00:00,23.0,0.164293
2023-03-19 17:15:35.514000+00:00,23.0,0.0
2023-03-19 17:15:40.514000+00:00,23.0,0.0
2023-03-19 17:15:45.514000+00:00,23.0,0.0
2023-03-19 17:15:50.514000+00:00,24.0,0.0
2023-03-19 17:15:55.514000+00:00,26.0,0.11806800000000006
2023-03-19 17:16:00.514000+00:00,26.0,0.0
2023-03-19 17:16:05.514000+00:00,28.0,0.15426700000000004
2023-03-19 17:16:10.514000+00:00,29.0,0.04770200000000002
2023-03-19 17:16:15.514000+00:00,29.0,0.0
2023-03-19 17:16:20.514000+00:00,29.0,0.0
2023-03-19 17:16:25.514000+00:00,29.0,0.0
2023-03-19 17:16:30.514000+00:00,33.0,0.251087
2023-03-19 17:16:35.514000+00:00,34.0,0.2039900000000001
2023-03-19 17:16:40.514000+00:00,36.0,0.10028399999999998
2023-03-19 17:16:45.514000+00:00,36.0,0.0
2023-03-19 17:16:50.514000+00:00,37.0,0.065267
2023-03-19 17:16:55.514000+00:00,37.0,0.0
2023-03-19 17:17:00.514000+00:00,38.0,0.0601939999999999
2023-03-19 17:17:05.514000+00:00,39.0,0.041317000000000006
2023-03-19 17:17:10.514000+00:00,41.0,0.0
2023-03-19 17:17:15.514000+00:00,41.0,0.0
2023-03-19 17:17:20.514000+00:00,42.0,0.05092799999999997
2023-03-19 17:17:25.514000+00:00,42.0,0.0
2023-03-19 17:17:30.514000+00:00,43.0,0.07391899999999996
2023-03-19 17:17:35.514000+00:00,44.0,0.06595200000000001
2023-03-19 17:17:40.514000+00:00,46.0,0.09579100000000002
2023-03-19 17:17:45.514000+00:00,47.0,0.03870299999999999
2023-03-19 17:17:50.514000+00:00,48.0,0.098777
2023-03-19 17:17:55.514000+00:00,50.0,0.2142829999999999
2023-03-19 17:18:00.514000+00:00,51.0,0.0659260000000001
2023-03-19 17:18:05.514000+00:00,53.0,0.21669100000000002
2023-03-19 17:18:10.514000+00:00,55.0,0.08070699999999997
2023-03-19 17:18:15.514000+00:00,55.0,0.0
2023-03-19 17:18:20.514000+00:00,56.0,0.044328000000000034
2023-03-19 17:18:25.514000+00:00,57.0,0.04669799999999996
2023-03-19 17:18:30.514000+00:00,58.0,0.05022700000000008
2023-03-19 17:18:40.514000+00:00,59.0,0.06464499999999995
2023-03-19 17:18:45.514000+00:00,61.0,0.0
2023-03-19 17:18:50.514000+00:00,65.0,0.2556900000000001
