timestamp,rt_dispatch_get_rabbitmq_count,rt_dispatch_get_rabbitmq_sum
2023-03-19 17:15:02.169000+00:00,14.0,
2023-03-19 17:15:07.169000+00:00,15.0,0.0
2023-03-19 17:15:12.169000+00:00,17.0,0.0
2023-03-19 17:15:17.169000+00:00,18.0,0.0
2023-03-19 17:15:22.169000+00:00,20.0,1.0
2023-03-19 17:15:27.169000+00:00,21.0,0.0
2023-03-19 17:15:32.169000+00:00,23.0,1.0
2023-03-19 17:15:37.169000+00:00,25.0,0.0
2023-03-19 17:15:42.169000+00:00,25.0,0.0
2023-03-19 17:15:47.169000+00:00,25.0,0.0
2023-03-19 17:15:52.169000+00:00,27.0,1.0
2023-03-19 17:15:57.169000+00:00,29.0,0.0
2023-03-19 17:16:02.169000+00:00,29.0,0.0
2023-03-19 17:16:07.169000+00:00,30.0,0.0
2023-03-19 17:16:12.169000+00:00,30.0,0.0
2023-03-19 17:16:17.169000+00:00,33.0,18.0
2023-03-19 17:16:22.169000+00:00,33.0,0.0
2023-03-19 17:16:27.169000+00:00,33.0,0.0
2023-03-19 17:16:32.169000+00:00,37.0,0.0
2023-03-19 17:16:37.169000+00:00,38.0,1.0
2023-03-19 17:16:42.169000+00:00,41.0,0.0
2023-03-19 17:16:47.169000+00:00,41.0,0.0
2023-03-19 17:16:52.169000+00:00,42.0,0.0
2023-03-19 17:16:57.169000+00:00,42.0,0.0
2023-03-19 17:17:02.169000+00:00,44.0,0.0
2023-03-19 17:17:07.169000+00:00,45.0,0.0
2023-03-19 17:17:12.169000+00:00,46.0,0.0
2023-03-19 17:17:17.169000+00:00,50.0,0.0
2023-03-19 17:17:22.169000+00:00,53.0,1.0
2023-03-19 17:17:27.169000+00:00,53.0,0.0
2023-03-19 17:17:32.169000+00:00,56.0,2.0
2023-03-19 17:17:37.169000+00:00,57.0,0.0
2023-03-19 17:17:42.169000+00:00,59.0,0.0
2023-03-19 17:17:47.169000+00:00,62.0,2.0
2023-03-19 17:17:52.169000+00:00,63.0,0.0
2023-03-19 17:17:57.169000+00:00,64.0,0.0
2023-03-19 17:18:02.169000+00:00,65.0,0.0
2023-03-19 17:18:07.169000+00:00,67.0,0.0
2023-03-19 17:18:12.169000+00:00,68.0,0.0
2023-03-19 17:18:17.169000+00:00,69.0,0.0
2023-03-19 17:18:22.169000+00:00,70.0,0.0
2023-03-19 17:18:27.169000+00:00,71.0,3.0
2023-03-19 17:18:32.169000+00:00,72.0,0.0
2023-03-19 17:18:37.169000+00:00,73.0,0.0
2023-03-19 17:18:42.169000+00:00,76.0,0.0
2023-03-19 17:18:47.169000+00:00,78.0,1.0
2023-03-19 17:18:52.169000+00:00,81.0,1.0
2023-03-19 17:18:57.169000+00:00,83.0,0.0
2023-03-19 17:19:02.169000+00:00,85.0,0.0
2023-03-19 17:19:07.169000+00:00,85.0,0.0
2023-03-19 17:19:12.169000+00:00,86.0,0.0
2023-03-19 17:19:17.169000+00:00,87.0,0.0
2023-03-19 17:19:22.169000+00:00,88.0,13.0
2023-03-19 17:19:27.169000+00:00,91.0,0.0
2023-03-19 17:19:32.169000+00:00,92.0,1.0
2023-03-19 17:19:37.169000+00:00,93.0,0.0
2023-03-19 17:19:42.169000+00:00,97.0,0.0
2023-03-19 17:19:47.169000+00:00,97.0,0.0
2023-03-19 17:19:52.169000+00:00,99.0,1.0
2023-03-19 17:19:57.169000+00:00,103.0,0.0
2023-03-19 17:20:02.169000+00:00,103.0,0.0
2023-03-19 17:20:07.169000+00:00,104.0,0.0
2023-03-19 17:20:12.169000+00:00,105.0,0.0
2023-03-19 17:20:17.169000+00:00,106.0,0.0
2023-03-19 17:20:22.169000+00:00,106.0,0.0
2023-03-19 17:20:27.169000+00:00,106.0,0.0
2023-03-19 17:20:32.169000+00:00,110.0,0.0
2023-03-19 17:20:37.169000+00:00,111.0,0.0
2023-03-19 17:20:42.169000+00:00,112.0,0.0
2023-03-19 17:20:47.169000+00:00,112.0,0.0
2023-03-19 17:20:52.169000+00:00,112.0,0.0
2023-03-19 17:20:57.169000+00:00,113.0,0.0
2023-03-19 17:21:02.169000+00:00,113.0,0.0
2023-03-19 17:21:07.169000+00:00,115.0,109.0
2023-03-19 17:21:12.169000+00:00,117.0,0.0
2023-03-19 17:21:17.169000+00:00,118.0,0.0
2023-03-19 17:21:22.169000+00:00,120.0,0.0
2023-03-19 17:21:27.169000+00:00,121.0,0.0
2023-03-19 17:21:32.169000+00:00,124.0,26.0
2023-03-19 17:21:37.169000+00:00,126.0,0.0
2023-03-19 17:21:42.169000+00:00,126.0,0.0
2023-03-19 17:21:47.169000+00:00,128.0,0.0
2023-03-19 17:21:52.169000+00:00,130.0,0.0
2023-03-19 17:21:57.169000+00:00,131.0,0.0
2023-03-19 17:22:02.169000+00:00,133.0,1.0
2023-03-19 17:22:07.169000+00:00,133.0,0.0
2023-03-19 17:22:12.169000+00:00,135.0,0.0
2023-03-19 17:22:17.169000+00:00,135.0,0.0
2023-03-19 17:22:22.169000+00:00,135.0,0.0
2023-03-19 17:22:27.169000+00:00,136.0,0.0
2023-03-19 17:22:32.169000+00:00,137.0,0.0
2023-03-19 17:22:37.169000+00:00,140.0,0.0
2023-03-19 17:22:42.169000+00:00,142.0,16.0
2023-03-19 17:22:47.169000+00:00,144.0,0.0
2023-03-19 17:22:52.169000+00:00,144.0,0.0
2023-03-19 17:22:57.169000+00:00,145.0,0.0
2023-03-19 17:23:02.169000+00:00,145.0,0.0
2023-03-19 17:23:07.169000+00:00,145.0,0.0
2023-03-19 17:23:12.169000+00:00,147.0,0.0
2023-03-19 17:23:17.169000+00:00,149.0,0.0
2023-03-19 17:23:22.169000+00:00,149.0,0.0
2023-03-19 17:23:27.169000+00:00,149.0,0.0
2023-03-19 17:23:32.169000+00:00,150.0,0.0
2023-03-19 17:23:37.169000+00:00,153.0,2.0
2023-03-19 17:23:42.169000+00:00,155.0,0.0
2023-03-19 17:23:47.169000+00:00,158.0,0.0
2023-03-19 17:23:52.169000+00:00,160.0,0.0
2023-03-19 17:23:57.169000+00:00,162.0,0.0
2023-03-19 17:24:02.169000+00:00,165.0,0.0
2023-03-19 17:24:07.169000+00:00,166.0,0.0
2023-03-19 17:24:12.169000+00:00,167.0,0.0
2023-03-19 17:24:17.169000+00:00,167.0,0.0
2023-03-19 17:24:22.169000+00:00,168.0,0.0
2023-03-19 17:24:27.169000+00:00,169.0,0.0
2023-03-19 17:24:32.169000+00:00,172.0,0.0
2023-03-19 17:24:37.169000+00:00,173.0,0.0
2023-03-19 17:24:42.169000+00:00,176.0,0.0
2023-03-19 17:24:47.169000+00:00,176.0,0.0
2023-03-19 17:24:52.169000+00:00,176.0,0.0
2023-03-19 17:24:57.169000+00:00,178.0,0.0
2023-03-19 17:25:02.169000+00:00,178.0,0.0
2023-03-19 17:25:07.169000+00:00,179.0,1.0
2023-03-19 17:25:12.169000+00:00,179.0,0.0
2023-03-19 17:25:17.169000+00:00,181.0,0.0
2023-03-19 17:25:22.169000+00:00,181.0,0.0
2023-03-19 17:25:27.169000+00:00,182.0,0.0
2023-03-19 17:25:32.169000+00:00,184.0,0.0
2023-03-19 17:25:37.169000+00:00,186.0,1.0
2023-03-19 17:25:42.169000+00:00,186.0,0.0
2023-03-19 17:25:47.169000+00:00,186.0,0.0
2023-03-19 17:25:52.169000+00:00,191.0,0.0
2023-03-19 17:25:57.169000+00:00,194.0,0.0
2023-03-19 17:26:02.169000+00:00,195.0,0.0
2023-03-19 17:26:07.169000+00:00,196.0,1.0
2023-03-19 17:26:12.169000+00:00,198.0,30.0
2023-03-19 17:26:17.169000+00:00,198.0,0.0
2023-03-19 17:26:22.169000+00:00,198.0,0.0
2023-03-19 17:26:27.169000+00:00,199.0,0.0
2023-03-19 17:26:32.169000+00:00,200.0,0.0
2023-03-19 17:26:37.169000+00:00,201.0,0.0
2023-03-19 17:26:42.169000+00:00,202.0,0.0
2023-03-19 17:26:47.169000+00:00,202.0,0.0
2023-03-19 17:26:52.169000+00:00,202.0,0.0
2023-03-19 17:26:57.169000+00:00,204.0,99.0
2023-03-19 17:27:02.169000+00:00,206.0,0.0
2023-03-19 17:27:07.169000+00:00,208.0,0.0
2023-03-19 17:27:12.169000+00:00,209.0,0.0
2023-03-19 17:27:17.169000+00:00,209.0,0.0
2023-03-19 17:27:22.169000+00:00,210.0,0.0
2023-03-19 17:27:27.169000+00:00,210.0,0.0
2023-03-19 17:27:32.169000+00:00,213.0,0.0
2023-03-19 17:27:37.169000+00:00,215.0,0.0
2023-03-19 17:27:42.169000+00:00,216.0,0.0
2023-03-19 17:27:47.169000+00:00,221.0,1.0
2023-03-19 17:27:52.169000+00:00,222.0,0.0
2023-03-19 17:27:57.169000+00:00,225.0,0.0
2023-03-19 17:28:02.169000+00:00,226.0,0.0
2023-03-19 17:28:07.169000+00:00,227.0,0.0
2023-03-19 17:28:12.169000+00:00,228.0,0.0
2023-03-19 17:28:17.169000+00:00,229.0,0.0
2023-03-19 17:28:22.169000+00:00,232.0,0.0
2023-03-19 17:28:27.176000+00:00,232.0,0.0
2023-03-19 17:28:32.169000+00:00,234.0,0.0
2023-03-19 17:28:37.169000+00:00,235.0,0.0
2023-03-19 17:28:42.169000+00:00,237.0,0.0
2023-03-19 17:28:47.169000+00:00,239.0,0.0
2023-03-19 17:28:52.169000+00:00,240.0,0.0
2023-03-19 17:28:57.169000+00:00,243.0,0.0
2023-03-19 17:29:02.169000+00:00,244.0,0.0
2023-03-19 17:29:07.169000+00:00,244.0,0.0
2023-03-19 17:29:12.169000+00:00,245.0,0.0
