timestamp,container_fs_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_fs_io_time_seconds_total,container_memory_failures_total,container_memory_failcnt,container_fs_write_seconds_total
2023-03-29 04:00:03.713000+00:00,1503232.0,,,37990400.0,24.26,2.823324352,72.4,1010699.0,0.0,0.0,10056.0,7481938.0,0.0,0.0,13210.0,0.0,,0.0,0.0
2023-03-29 04:00:09.526000+00:00,1503232.0,22040576.0,38305792.0,37867520.0,24.3,2.823324352,72.48,1017635.0,0.0,0.0,10120.0,7489213.0,0.0,0.0,13281.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:14.797000+00:00,1503232.0,22040576.0,38305792.0,37867520.0,24.32,2.823324352,72.55,1017635.0,0.0,0.0,10120.0,7489213.0,0.0,0.0,13281.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:18.072000+00:00,1503232.0,22040576.0,38047744.0,37609472.0,24.34,2.823324352,72.63,1046268.0,0.0,0.0,10364.0,7515691.0,0.0,0.0,13539.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:24.597000+00:00,1503232.0,22040576.0,38035456.0,37597184.0,24.36,2.823324352,72.68,1063621.0,0.0,0.0,10510.0,7531631.0,0.0,0.0,13695.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:29.259000+00:00,1503232.0,22040576.0,38244352.0,37806080.0,24.37,2.823324352,72.8,1074814.0,0.0,0.0,10605.0,7542471.0,0.0,0.0,13801.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:34.284000+00:00,1503232.0,22040576.0,38244352.0,37806080.0,24.38,2.823324352,72.84,1074814.0,0.0,0.0,10605.0,7552373.0,0.0,0.0,13896.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:39.498000+00:00,1503232.0,22040576.0,38084608.0,37646336.0,24.42,2.823324352,72.98,1113817.0,0.0,0.0,10935.0,7578872.0,0.0,0.0,14154.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:43.838000+00:00,1503232.0,22040576.0,38064128.0,37625856.0,24.44,2.823324352,72.99,1119066.0,0.0,0.0,10979.0,7583869.0,0.0,0.0,14202.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:49.846000+00:00,1503232.0,22040576.0,38088704.0,37650432.0,24.5,2.823324352,73.13,1145429.0,0.0,0.0,11201.0,7608315.0,0.0,0.0,14441.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:53.938000+00:00,1503232.0,22040576.0,38051840.0,37613568.0,24.5,2.823324352,73.18,1154058.0,0.0,0.0,11274.0,7616267.0,0.0,0.0,14519.0,0.0,0.0,0.0,0.0
2023-03-29 04:00:58.295000+00:00,1523712.0,22040576.0,38232064.0,37793792.0,24.55,2.824031789,73.27,1171745.0,0.0,0.0,11423.0,7633089.0,0.0,0.0,14685.0,0.0,0.0,0.0,0.0
2023-03-29 04:01:04.191000+00:00,1523712.0,22040576.0,38232064.0,37597184.0,24.57,2.824031789,73.29,1180378.0,0.0,0.0,11496.0,7640914.0,0.0,0.0,14761.0,0.0,0.0,0.0,0.0
2023-03-29 04:01:08.953000+00:00,1523712.0,22040576.0,38256640.0,37818368.0,24.6,2.824031789,73.39,1189690.0,0.0,0.0,11576.0,7649615.0,0.0,0.0,14847.0,0.0,0.0,0.0,0.0
2023-03-29 04:01:13.891000+00:00,1523712.0,22040576.0,38780928.0,38342656.0,24.62,2.824031789,73.44,1206955.0,0.0,0.0,11721.0,7665335.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0
2023-03-29 04:01:19.149000+00:00,1523712.0,22040576.0,38105088.0,37666816.0,24.63,2.824031789,73.5,1207638.0,0.0,0.0,11728.0,7666195.0,0.0,0.0,15010.0,0.0,0.0,0.0,0.0
2023-03-29 04:01:24.112000+00:00,1523712.0,22040576.0,38105088.0,37666816.0,24.66,2.824031789,73.59,1207638.0,0.0,0.0,11728.0,7689162.0,0.0,0.0,15233.0,0.0,0.0,0.0,0.0
2023-03-29 04:01:29.762000+00:00,1523712.0,22040576.0,38289408.0,37851136.0,24.7,2.824031789,73.73,1252724.0,0.0,0.0,12106.0,7708851.0,0.0,0.0,15428.0,0.0,0.0,0.0,0.0
2023-03-29 04:01:33.656000+00:00,1523712.0,22040576.0,38039552.0,37601280.0,24.7,2.824031789,73.73,1252724.0,0.0,0.0,12106.0,7708851.0,0.0,0.0,15428.0,0.0,0.0,0.0,0.0
