timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
2023-03-01 02:21:20.409000+00:00,0.0,,0.0,
2023-03-01 02:21:25.409000+00:00,0.0,0.0,0.0,0.0
2023-03-01 02:21:30.409000+00:00,0.0,0.0,0.0,0.0
2023-03-01 02:21:35.409000+00:00,0.0,0.0,0.0,0.0
2023-03-01 02:21:40.409000+00:00,0.0,0.0,0.0,0.0
2023-03-01 02:21:45.409000+00:00,0.0,0.0,0.0,0.0
2023-03-01 02:21:50.409000+00:00,0.0,0.0,0.0,0.0
2023-03-01 02:21:55.409000+00:00,0.0,0.0,0.0,0.0
2023-03-01 02:22:00.409000+00:00,0.0,0.0,0.0,0.0
2023-03-01 02:22:05.409000+00:00,2.0,10.0,0.0,0.0
2023-03-01 02:22:10.409000+00:00,12.0,5.0,0.0,0.0
2023-03-01 02:22:15.409000+00:00,24.0,5.0,0.0,0.0
2023-03-01 02:22:20.409000+00:00,34.0,4.0,0.0,0.0
2023-03-01 02:22:25.409000+00:00,59.0,7.0,0.0,0.0
2023-03-01 02:22:30.409000+00:00,75.0,13.0,0.0,0.0
2023-03-01 02:22:35.409000+00:00,103.0,5.0,0.0,0.0
2023-03-01 02:22:40.409000+00:00,122.0,3.0,0.0,0.0
2023-03-01 02:22:45.409000+00:00,145.0,5.0,0.0,0.0
2023-03-01 02:22:50.409000+00:00,168.0,9.0,0.0,0.0
2023-03-01 02:22:55.409000+00:00,176.0,1.0,0.0,0.0
2023-03-01 02:23:00.409000+00:00,198.0,7.0,0.0,0.0
2023-03-01 02:23:05.409000+00:00,230.0,9.0,0.0,0.0
2023-03-01 02:23:10.409000+00:00,244.0,3.0,0.0,0.0
2023-03-01 02:23:15.409000+00:00,266.0,3.0,0.0,0.0
2023-03-01 02:23:20.409000+00:00,294.0,11.0,0.0,0.0
2023-03-01 02:23:25.409000+00:00,302.0,3.0,0.0,0.0
2023-03-01 02:23:30.409000+00:00,335.0,9.0,0.0,0.0
2023-03-01 02:23:35.409000+00:00,356.0,14.0,0.0,0.0
2023-03-01 02:23:40.409000+00:00,380.0,7.0,0.0,0.0
2023-03-01 02:23:45.409000+00:00,394.0,4.0,0.0,0.0
2023-03-01 02:23:50.409000+00:00,432.0,9.0,0.0,0.0
2023-03-01 02:23:55.409000+00:00,448.0,5.0,0.0,0.0
2023-03-01 02:24:00.409000+00:00,477.0,7.0,0.0,0.0
2023-03-01 02:24:05.409000+00:00,489.0,4.0,0.0,0.0
2023-03-01 02:24:10.409000+00:00,505.0,6.0,0.0,0.0
2023-03-01 02:24:15.409000+00:00,535.0,9.0,0.0,0.0
2023-03-01 02:24:20.409000+00:00,576.0,12.0,3.0,0.0232389999999999
2023-03-01 02:24:25.409000+00:00,627.0,16.0,15.0,0.0796089999999999
2023-03-01 02:24:30.409000+00:00,672.0,17.0,23.0,0.049274999999999985
2023-03-01 02:24:35.409000+00:00,702.0,11.0,33.0,0.06175199999999992
2023-03-01 02:24:40.409000+00:00,737.0,7.0,49.0,0.09734000000000032
2023-03-01 02:24:45.409000+00:00,788.0,12.0,49.0,0.0
2023-03-01 02:24:50.409000+00:00,790.0,0.0,70.0,0.2422979999999998
2023-03-01 02:24:55.409000+00:00,857.0,16.0,93.0,0.138308
2023-03-01 02:25:00.409000+00:00,916.0,14.0,106.0,0.0
2023-03-01 02:25:05.409000+00:00,966.0,18.0,115.0,0.04835700000000001
