timestamp,rt_web_get_ratings_count,rt_web_get_ratings_sum
2023-03-01 02:21:25.514000+00:00,0.0,
2023-03-01 02:21:30.514000+00:00,0.0,0.0
2023-03-01 02:21:35.514000+00:00,0.0,0.0
2023-03-01 02:21:40.514000+00:00,0.0,0.0
2023-03-01 02:21:45.514000+00:00,0.0,0.0
2023-03-01 02:21:50.514000+00:00,0.0,0.0
2023-03-01 02:21:55.514000+00:00,0.0,0.0
2023-03-01 02:22:00.514000+00:00,0.0,0.0
2023-03-01 02:22:05.514000+00:00,0.0,0.0
2023-03-01 02:22:10.514000+00:00,0.0,0.0
2023-03-01 02:22:15.514000+00:00,0.0,0.0
2023-03-01 02:22:20.514000+00:00,0.0,0.0
2023-03-01 02:22:25.514000+00:00,0.0,0.0
2023-03-01 02:22:30.514000+00:00,0.0,0.0
2023-03-01 02:22:35.514000+00:00,0.0,0.0
2023-03-01 02:22:40.514000+00:00,0.0,0.0
2023-03-01 02:22:45.514000+00:00,0.0,0.0
2023-03-01 02:22:50.514000+00:00,0.0,0.0
2023-03-01 02:22:55.514000+00:00,0.0,0.0
2023-03-01 02:23:00.514000+00:00,0.0,0.0
2023-03-01 02:23:05.514000+00:00,0.0,0.0
2023-03-01 02:23:10.514000+00:00,0.0,0.0
2023-03-01 02:23:15.514000+00:00,0.0,0.0
2023-03-01 02:23:20.514000+00:00,0.0,0.0
2023-03-01 02:23:25.514000+00:00,0.0,0.0
2023-03-01 02:23:30.514000+00:00,0.0,0.0
2023-03-01 02:23:35.514000+00:00,0.0,0.0
2023-03-01 02:23:40.514000+00:00,0.0,0.0
2023-03-01 02:23:45.514000+00:00,0.0,0.0
2023-03-01 02:23:50.514000+00:00,0.0,0.0
2023-03-01 02:23:55.514000+00:00,0.0,0.0
2023-03-01 02:24:00.514000+00:00,0.0,0.0
2023-03-01 02:24:05.514000+00:00,0.0,0.0
2023-03-01 02:24:10.514000+00:00,0.0,0.0
2023-03-01 02:24:15.514000+00:00,0.0,0.0
2023-03-01 02:24:20.514000+00:00,0.0,0.0
2023-03-01 02:24:25.514000+00:00,13.0,0.1628940000000001
2023-03-01 02:24:30.514000+00:00,55.0,0.031463000000000296
2023-03-01 02:24:35.514000+00:00,85.0,0.2884780000000001
2023-03-01 02:24:40.514000+00:00,119.0,0.031584
2023-03-01 02:24:45.514000+00:00,170.0,0.047034999999999716
2023-03-01 02:24:50.514000+00:00,172.0,0.001976000000000089
2023-03-01 02:24:55.514000+00:00,240.0,0.06023200000000006
2023-03-01 02:25:00.514000+00:00,300.0,0.05252299999999954
2023-03-01 02:25:05.514000+00:00,348.0,0.03537699999999966
2023-03-01 02:25:10.514000+00:00,370.0,0.017566999999999888
2023-03-01 02:25:15.514000+00:00,404.0,0.02825499999999992
2023-03-01 02:25:20.514000+00:00,449.0,0.0345160000000001
2023-03-01 02:25:25.514000+00:00,496.0,0.03342899999999993
2023-03-01 02:25:30.514000+00:00,536.0,0.03023699999999996
2023-03-01 02:25:35.514000+00:00,572.0,0.02785400000000049
2023-03-01 02:25:40.514000+00:00,618.0,0.036182999999999965
2023-03-01 02:25:45.514000+00:00,661.0,0.03749699999999978
2023-03-01 02:25:50.514000+00:00,716.0,0.04294600000000037
2023-03-01 02:25:55.514000+00:00,756.0,0.031335000000000335
2023-03-01 02:26:00.514000+00:00,802.0,0.04052799999999945
2023-03-01 02:26:05.514000+00:00,830.0,0.023808999999999747
