timestamp,rt_cart_delete_redis_count,rt_cart_delete_redis_sum,rt_cart_get_redis_count,rt_cart_get_redis_sum,rt_cart_post_redis_count,rt_cart_post_redis_sum,rt_user_get_redis_count,rt_user_get_redis_sum
2023-03-20 03:26:00.408000+00:00,10.0,,264.0,,197.0,,67.0,
2023-03-20 03:26:05.408000+00:00,11.0,0.0,269.0,1.0,201.0,0.0,68.0,0.0
2023-03-20 03:26:10.408000+00:00,13.0,0.0,301.0,3.0,224.0,4.0,77.0,2.0
2023-03-20 03:26:15.408000+00:00,15.0,1.0,309.0,0.0,230.0,1.0,79.0,1.0
2023-03-20 03:26:20.408000+00:00,16.0,1.0,313.0,0.0,233.0,1.0,79.0,0.0
2023-03-20 03:26:25.408000+00:00,17.0,0.0,325.0,1.0,242.0,3.0,82.0,0.0
2023-03-20 03:26:30.408000+00:00,18.0,0.0,325.0,0.0,242.0,0.0,82.0,0.0
2023-03-20 03:26:35.408000+00:00,18.0,0.0,325.0,0.0,242.0,0.0,82.0,0.0
2023-03-20 03:26:40.408000+00:00,18.0,0.0,329.0,2.0,245.0,0.0,84.0,1.0
2023-03-20 03:26:45.408000+00:00,18.0,0.0,355.0,4.0,264.0,4.0,90.0,4.0
2023-03-20 03:26:50.408000+00:00,20.0,1.0,357.0,0.0,266.0,0.0,90.0,0.0
2023-03-20 03:26:55.408000+00:00,24.0,0.0,368.0,5.0,275.0,2.0,92.0,0.0
2023-03-20 03:27:00.408000+00:00,24.0,0.0,372.0,0.0,278.0,1.0,93.0,0.0
2023-03-20 03:27:05.408000+00:00,24.0,0.0,372.0,0.0,278.0,0.0,93.0,0.0
2023-03-20 03:27:10.408000+00:00,25.0,0.0,377.0,1.0,282.0,2.0,94.0,0.0
2023-03-20 03:27:15.408000+00:00,25.0,0.0,385.0,0.0,288.0,0.0,96.0,0.0
2023-03-20 03:27:20.408000+00:00,27.0,1.0,391.0,0.0,293.0,1.0,98.0,0.0
2023-03-20 03:27:25.408000+00:00,30.0,0.0,406.0,3.0,305.0,3.0,100.0,0.0
2023-03-20 03:27:30.411000+00:00,30.0,0.0,410.0,0.0,308.0,0.0,101.0,1.0
2023-03-20 03:27:35.408000+00:00,30.0,0.0,410.0,0.0,308.0,0.0,101.0,0.0
2023-03-20 03:27:40.408000+00:00,31.0,1.0,414.0,0.0,311.0,2.0,102.0,1.0
2023-03-20 03:27:45.408000+00:00,32.0,0.0,426.0,3.0,320.0,0.0,105.0,0.0
2023-03-20 03:27:50.408000+00:00,35.0,0.0,435.0,2.0,327.0,3.0,107.0,1.0
2023-03-20 03:27:55.408000+00:00,37.0,0.0,448.0,1.0,337.0,1.0,111.0,1.0
2023-03-20 03:28:00.408000+00:00,37.0,0.0,455.0,2.0,342.0,1.0,112.0,0.0
2023-03-20 03:28:05.408000+00:00,38.0,0.0,472.0,2.0,355.0,0.0,117.0,0.0
2023-03-20 03:28:10.408000+00:00,41.0,0.0,482.0,0.0,363.0,1.0,118.0,0.0
2023-03-20 03:28:15.408000+00:00,42.0,0.0,487.0,2.0,367.0,0.0,120.0,1.0
2023-03-20 03:28:20.408000+00:00,44.0,1.0,497.0,1.0,375.0,1.0,121.0,0.0
2023-03-20 03:28:25.408000+00:00,44.0,0.0,498.0,1.0,376.0,0.0,122.0,0.0
2023-03-20 03:28:30.408000+00:00,46.0,0.0,507.0,2.0,383.0,1.0,123.0,0.0
2023-03-20 03:28:35.408000+00:00,48.0,0.0,520.0,1.0,393.0,0.0,126.0,1.0
2023-03-20 03:28:40.408000+00:00,49.0,0.0,526.0,1.0,398.0,0.0,128.0,0.0
2023-03-20 03:28:45.408000+00:00,52.0,0.0,537.0,1.0,406.0,2.0,130.0,0.0
2023-03-20 03:28:50.408000+00:00,52.0,0.0,545.0,0.0,412.0,0.0,133.0,0.0
2023-03-20 03:28:55.408000+00:00,53.0,0.0,554.0,0.0,419.0,0.0,134.0,0.0
2023-03-20 03:29:00.408000+00:00,53.0,0.0,565.0,6.0,427.0,0.0,137.0,0.0
2023-03-20 03:29:05.408000+00:00,55.0,0.0,571.0,0.0,432.0,0.0,139.0,0.0
2023-03-20 03:29:10.408000+00:00,57.0,0.0,576.0,2.0,436.0,2.0,139.0,0.0
2023-03-20 03:29:15.408000+00:00,57.0,0.0,586.0,0.0,443.0,0.0,143.0,1.0
2023-03-20 03:29:20.408000+00:00,60.0,3.0,593.0,1.0,449.0,0.0,143.0,0.0
2023-03-20 03:29:25.408000+00:00,60.0,0.0,598.0,2.0,453.0,0.0,146.0,0.0
2023-03-20 03:29:30.408000+00:00,63.0,1.0,620.0,3.0,469.0,3.0,149.0,1.0
2023-03-20 03:29:35.408000+00:00,65.0,1.0,622.0,0.0,471.0,0.0,149.0,0.0
2023-03-20 03:29:40.408000+00:00,65.0,0.0,626.0,0.0,474.0,1.0,150.0,0.0
2023-03-20 03:29:45.408000+00:00,67.0,0.0,635.0,0.0,481.0,1.0,153.0,0.0
2023-03-20 03:29:50.408000+00:00,70.0,0.0,653.0,1.0,495.0,1.0,156.0,0.0
2023-03-20 03:29:55.408000+00:00,71.0,1.0,666.0,3.0,505.0,2.0,160.0,0.0
2023-03-20 03:30:00.408000+00:00,75.0,0.0,673.0,2.0,511.0,1.0,160.0,0.0
2023-03-20 03:30:05.408000+00:00,76.0,0.0,693.0,2.0,526.0,1.0,165.0,2.0
2023-03-20 03:30:10.408000+00:00,78.0,1.0,699.0,0.0,531.0,1.0,166.0,0.0
2023-03-20 03:30:15.408000+00:00,78.0,0.0,707.0,1.0,537.0,1.0,168.0,0.0
2023-03-20 03:30:20.408000+00:00,79.0,0.0,708.0,0.0,538.0,0.0,168.0,0.0
2023-03-20 03:30:25.408000+00:00,80.0,1.0,719.0,3.0,546.0,1.0,172.0,0.0
2023-03-20 03:30:30.408000+00:00,83.0,1.0,739.0,1.0,562.0,4.0,176.0,2.0
2023-03-20 03:30:35.408000+00:00,87.0,0.0,749.0,1.0,570.0,0.0,177.0,0.0
2023-03-20 03:30:40.408000+00:00,87.0,0.0,760.0,1.0,578.0,0.0,180.0,0.0
2023-03-20 03:30:45.408000+00:00,88.0,0.0,761.0,0.0,579.0,1.0,181.0,1.0
2023-03-20 03:30:50.408000+00:00,90.0,0.0,771.0,1.0,587.0,3.0,182.0,0.0
2023-03-20 03:30:55.408000+00:00,90.0,0.0,771.0,0.0,587.0,0.0,182.0,0.0
2023-03-20 03:31:00.408000+00:00,90.0,0.0,779.0,2.0,593.0,2.0,184.0,0.0
2023-03-20 03:31:05.408000+00:00,92.0,2.0,788.0,1.0,600.0,1.0,186.0,0.0
2023-03-20 03:31:10.408000+00:00,94.0,0.0,799.0,3.0,609.0,3.0,188.0,0.0
2023-03-20 03:31:15.408000+00:00,95.0,0.0,804.0,0.0,613.0,1.0,189.0,0.0
2023-03-20 03:31:20.408000+00:00,96.0,0.0,812.0,2.0,619.0,1.0,191.0,0.0
2023-03-20 03:31:25.408000+00:00,98.0,1.0,818.0,0.0,624.0,3.0,193.0,0.0
2023-03-20 03:31:30.408000+00:00,101.0,0.0,832.0,1.0,635.0,2.0,195.0,1.0
