timestamp,rt_ratings_put_PDO_count,rt_ratings_put_PDO_sum
2023-03-20 03:26:00.514000+00:00,5.0,
2023-03-20 03:26:05.514000+00:00,6.0,0.052095
2023-03-20 03:26:10.514000+00:00,11.0,0.26298200000000005
2023-03-20 03:26:15.514000+00:00,13.0,0.36676600000000004
2023-03-20 03:26:20.514000+00:00,13.0,0.0
2023-03-20 03:26:25.514000+00:00,15.0,0.09391099999999986
2023-03-20 03:26:30.514000+00:00,15.0,0.0
2023-03-20 03:26:35.514000+00:00,15.0,0.0
2023-03-20 03:26:40.514000+00:00,15.0,0.0
2023-03-20 03:26:45.514000+00:00,21.0,0.0
2023-03-20 03:26:50.514000+00:00,21.0,0.0
2023-03-20 03:26:55.514000+00:00,24.0,0.16741499999999987
2023-03-20 03:27:00.514000+00:00,24.0,0.0
2023-03-20 03:27:05.514000+00:00,24.0,0.0
2023-03-20 03:27:10.514000+00:00,24.0,0.0
2023-03-20 03:27:15.514000+00:00,25.0,0.047009999999999996
2023-03-20 03:27:20.514000+00:00,26.0,0.045385999999999704
2023-03-20 03:27:25.514000+00:00,28.0,0.11123000000000016
2023-03-20 03:27:30.514000+00:00,29.0,0.0569059999999999
2023-03-20 03:27:35.514000+00:00,29.0,0.0
2023-03-20 03:27:40.514000+00:00,30.0,0.054783000000000026
2023-03-20 03:27:45.514000+00:00,33.0,0.113178
2023-03-20 03:27:50.514000+00:00,34.0,0.071855
2023-03-20 03:27:55.514000+00:00,39.0,0.0
2023-03-20 03:28:00.514000+00:00,39.0,0.0
2023-03-20 03:28:05.514000+00:00,40.0,0.05505699999999991
2023-03-20 03:28:10.514000+00:00,42.0,0.0
2023-03-20 03:28:15.514000+00:00,42.0,0.0
2023-03-20 03:28:20.514000+00:00,42.0,0.0
2023-03-20 03:28:25.514000+00:00,43.0,0.192172
2023-03-20 03:28:30.514000+00:00,44.0,0.08617200000000008
2023-03-20 03:28:35.514000+00:00,45.0,0.15272600000000003
2023-03-20 03:28:40.514000+00:00,46.0,0.043404
2023-03-20 03:28:45.514000+00:00,51.0,0.24542700000000006
2023-03-20 03:28:50.514000+00:00,52.0,0.2884979999999999
2023-03-20 03:28:55.514000+00:00,53.0,0.04117799999999994
2023-03-20 03:29:00.514000+00:00,56.0,0.22640200000000021
2023-03-20 03:29:05.514000+00:00,56.0,0.0
2023-03-20 03:29:10.514000+00:00,57.0,0.03912800000000005
2023-03-20 03:29:15.514000+00:00,59.0,0.0
2023-03-20 03:29:20.514000+00:00,60.0,0.03514700000000004
2023-03-20 03:29:25.514000+00:00,60.0,0.0
2023-03-20 03:29:30.514000+00:00,62.0,0.156756
2023-03-20 03:29:35.514000+00:00,62.0,0.0
2023-03-20 03:29:40.514000+00:00,62.0,0.0
2023-03-20 03:29:45.514000+00:00,64.0,0.08924899999999991
2023-03-20 03:29:50.514000+00:00,65.0,0.04979399999999967
2023-03-20 03:29:55.514000+00:00,66.0,0.06449200000000022
2023-03-20 03:30:00.514000+00:00,66.0,0.0
2023-03-20 03:30:05.514000+00:00,70.0,0.22659600000000024
2023-03-20 03:30:10.514000+00:00,71.0,0.052081000000000044
2023-03-20 03:30:15.514000+00:00,73.0,0.07785200000000003
2023-03-20 03:30:20.514000+00:00,73.0,0.0
2023-03-20 03:30:25.514000+00:00,73.0,0.0
2023-03-20 03:30:30.514000+00:00,78.0,0.2541849999999999
2023-03-20 03:30:35.514000+00:00,80.0,0.1965990000000002
2023-03-20 03:30:40.514000+00:00,80.0,0.0
2023-03-20 03:30:45.514000+00:00,80.0,0.0
2023-03-20 03:30:50.514000+00:00,82.0,0.23862499999999942
2023-03-20 03:30:55.514000+00:00,82.0,0.0
2023-03-20 03:31:00.514000+00:00,83.0,0.041469999999999896
2023-03-20 03:31:05.514000+00:00,84.0,0.04133100000000001
2023-03-20 03:31:10.514000+00:00,87.0,0.14483600000000063
2023-03-20 03:31:15.514000+00:00,87.0,0.0
2023-03-20 03:31:20.520000+00:00,89.0,0.10415300000000016
2023-03-20 03:31:25.514000+00:00,89.0,0.0
2023-03-20 03:31:30.514000+00:00,92.0,0.15241999999999978
2023-03-20 03:31:35.514000+00:00,94.0,0.13674199999999992
2023-03-20 03:31:40.514000+00:00,96.0,0.08554399999999962
2023-03-20 03:31:45.514000+00:00,98.0,0.083256
2023-03-20 03:31:50.514000+00:00,100.0,0.0
2023-03-20 03:31:55.514000+00:00,103.0,0.11785200000000051
2023-03-20 03:32:00.514000+00:00,105.0,0.43094100000000024
2023-03-20 03:32:05.514000+00:00,106.0,0.042874999999999996
2023-03-20 03:32:10.514000+00:00,107.0,0.05139899999999997
2023-03-20 03:32:15.517000+00:00,107.0,0.0
2023-03-20 03:32:20.514000+00:00,109.0,0.24256699999999976
2023-03-20 03:32:25.514000+00:00,110.0,0.051419000000000104
2023-03-20 03:32:30.518000+00:00,111.0,0.07891000000000004
2023-03-20 03:32:35.514000+00:00,113.0,0.10130399999999984
2023-03-20 03:32:40.514000+00:00,115.0,0.10482400000000025
2023-03-20 03:32:45.532000+00:00,115.0,0.0
2023-03-20 03:32:50.514000+00:00,116.0,0.0
2023-03-20 03:32:55.514000+00:00,116.0,0.0
2023-03-20 03:33:00.514000+00:00,120.0,0.0
2023-03-20 03:33:05.514000+00:00,120.0,0.0
2023-03-20 03:33:10.514000+00:00,121.0,0.04559499999999961
2023-03-20 03:33:15.514000+00:00,124.0,0.13311199999999968
2023-03-20 03:33:20.514000+00:00,125.0,0.3308840000000002
2023-03-20 03:33:25.514000+00:00,127.0,0.11134000000000022
2023-03-20 03:33:30.514000+00:00,129.0,0.08284199999999986
2023-03-20 03:33:35.514000+00:00,131.0,0.0
2023-03-20 03:33:40.514000+00:00,131.0,0.0
2023-03-20 03:33:45.514000+00:00,134.0,0.21862700000000013
2023-03-20 03:33:50.514000+00:00,134.0,0.0
2023-03-20 03:33:55.514000+00:00,134.0,0.0
2023-03-20 03:34:00.514000+00:00,135.0,0.0575129999999997
2023-03-20 03:34:05.514000+00:00,137.0,0.09357900000000052
2023-03-20 03:34:10.514000+00:00,137.0,0.0
2023-03-20 03:34:15.514000+00:00,140.0,0.11768
2023-03-20 03:34:20.514000+00:00,140.0,0.0
2023-03-20 03:34:25.514000+00:00,140.0,0.0
2023-03-20 03:34:30.514000+00:00,140.0,0.0
2023-03-20 03:34:35.514000+00:00,141.0,0.06641299999999983
2023-03-20 03:34:40.514000+00:00,142.0,0.05459399999999981
2023-03-20 03:34:45.514000+00:00,143.0,0.051044999999999785
2023-03-20 03:34:50.514000+00:00,146.0,0.15053099999999997
2023-03-20 03:34:55.514000+00:00,147.0,0.14822800000000003
2023-03-20 03:35:00.514000+00:00,147.0,0.0
2023-03-20 03:35:05.514000+00:00,148.0,0.05787600000000026
2023-03-20 03:35:10.514000+00:00,148.0,0.0
2023-03-20 03:35:15.514000+00:00,148.0,0.0
2023-03-20 03:35:20.514000+00:00,151.0,0.1858439999999999
2023-03-20 03:35:25.514000+00:00,153.0,0.1455759999999997
2023-03-20 03:35:30.514000+00:00,153.0,0.0
2023-03-20 03:35:35.514000+00:00,153.0,0.0
2023-03-20 03:35:40.514000+00:00,153.0,0.0
2023-03-20 03:35:45.514000+00:00,159.0,0.4976829999999999
2023-03-20 03:35:50.514000+00:00,162.0,0.0
2023-03-20 03:35:55.514000+00:00,164.0,0.09761799999999976
2023-03-20 03:36:00.524000+00:00,164.0,0.0
2023-03-20 03:36:05.514000+00:00,164.0,0.0
2023-03-20 03:36:10.514000+00:00,165.0,0.28846300000000014
2023-03-20 03:36:15.514000+00:00,165.0,0.0
2023-03-20 03:36:20.514000+00:00,165.0,0.0
2023-03-20 03:36:25.514000+00:00,165.0,0.0
2023-03-20 03:36:30.514000+00:00,167.0,0.21219300000000008
2023-03-20 03:36:35.514000+00:00,168.0,0.0382049999999996
2023-03-20 03:36:40.514000+00:00,170.0,0.10253300000000021
2023-03-20 03:36:45.514000+00:00,171.0,0.048502000000000045
2023-03-20 03:36:50.514000+00:00,173.0,0.11330699999999982
2023-03-20 03:36:55.514000+00:00,174.0,0.04732700000000012
2023-03-20 03:37:00.514000+00:00,177.0,0.0
2023-03-20 03:37:05.514000+00:00,177.0,0.0
2023-03-20 03:37:10.514000+00:00,177.0,0.0
2023-03-20 03:37:15.514000+00:00,177.0,0.0
2023-03-20 03:37:20.514000+00:00,178.0,0.0639940000000001
2023-03-20 03:37:25.514000+00:00,179.0,0.07998300000000036
2023-03-20 03:37:30.514000+00:00,181.0,0.10964599999999969
2023-03-20 03:37:35.514000+00:00,183.0,0.10858300000000032
2023-03-20 03:37:40.514000+00:00,187.0,0.33957700000000024
2023-03-20 03:37:45.514000+00:00,188.0,0.27170000000000005
2023-03-20 03:37:50.514000+00:00,188.0,0.0
2023-03-20 03:37:55.514000+00:00,188.0,0.0
2023-03-20 03:38:00.514000+00:00,189.0,0.07110699999999959
2023-03-20 03:38:05.514000+00:00,189.0,0.0
2023-03-20 03:38:10.514000+00:00,191.0,0.0
2023-03-20 03:38:15.514000+00:00,191.0,0.0
2023-03-20 03:38:20.514000+00:00,191.0,0.0
2023-03-20 03:38:25.514000+00:00,191.0,0.0
2023-03-20 03:38:30.514000+00:00,191.0,0.0
2023-03-20 03:38:35.514000+00:00,191.0,0.0
2023-03-20 03:38:40.514000+00:00,192.0,0.053905999999999565
2023-03-20 03:38:45.514000+00:00,194.0,0.4435259999999994
2023-03-20 03:38:50.514000+00:00,195.0,0.084314
2023-03-20 03:38:55.514000+00:00,197.0,0.1253000000000002
2023-03-20 03:39:00.514000+00:00,198.0,0.049293000000000475
2023-03-20 03:39:05.514000+00:00,202.0,0.0
2023-03-20 03:39:10.520000+00:00,202.0,0.0
2023-03-20 03:39:15.514000+00:00,202.0,0.0
2023-03-20 03:39:20.514000+00:00,205.0,0.20148799999999945
2023-03-20 03:39:25.514000+00:00,206.0,0.08584800000000037
2023-03-20 03:39:30.514000+00:00,208.0,0.0
2023-03-20 03:39:35.514000+00:00,211.0,0.12592000000000025
2023-03-20 03:39:40.514000+00:00,211.0,0.0
2023-03-20 03:39:45.514000+00:00,212.0,0.04798100000000005
2023-03-20 03:39:50.514000+00:00,213.0,0.0
2023-03-20 03:39:55.514000+00:00,214.0,0.03804300000000005
2023-03-20 03:40:00.514000+00:00,214.0,0.0
2023-03-20 03:40:05.514000+00:00,214.0,0.0
2023-03-20 03:40:10.514000+00:00,214.0,0.0
2023-03-20 03:40:15.514000+00:00,214.0,0.0
2023-03-20 03:40:20.514000+00:00,214.0,0.0
2023-03-20 03:40:25.524000+00:00,214.0,0.0
