timestamp,rt_web_get_shipping_calcid_seconds_count,rt_web_get_shipping_calcid_seconds_sum,rt_web_get_shipping_code_seconds_count,rt_web_get_shipping_code_seconds_sum,rt_web_get_shipping_postconfirm_seconds_count,rt_web_get_shipping_postconfirm_seconds_sum
2023-03-20 03:26:04.729000+00:00,12.0,,12.0,,11.0,
2023-03-20 03:26:09.729000+00:00,17.0,0.11399999999999999,20.0,0.118,13.0,0.4249999999999998
2023-03-20 03:26:14.729000+00:00,22.0,0.035999999999999976,22.0,0.01799999999999996,15.0,0.020999999999999908
2023-03-20 03:26:19.729000+00:00,23.0,0.0050000000000000044,23.0,0.007000000000000006,16.0,0.008000000000000007
2023-03-20 03:26:24.729000+00:00,24.0,0.008000000000000007,25.0,0.038000000000000034,16.0,0.0
2023-03-20 03:26:29.729000+00:00,26.0,0.010000000000000009,26.0,0.0050000000000000044,18.0,0.02400000000000002
2023-03-20 03:26:34.729000+00:00,26.0,0.0,26.0,0.0,18.0,0.0
2023-03-20 03:26:39.729000+00:00,26.0,0.0,27.0,0.0050000000000000044,18.0,0.0
2023-03-20 03:26:44.729000+00:00,26.0,0.0,33.0,0.34199999999999997,18.0,0.0
2023-03-20 03:26:49.729000+00:00,29.0,0.03700000000000003,34.0,0.16000000000000003,20.0,0.051000000000000156
2023-03-20 03:26:54.729000+00:00,36.0,0.08399999999999996,36.0,0.01200000000000001,24.0,0.04400000000000004
2023-03-20 03:26:59.729000+00:00,37.0,0.006000000000000005,37.0,0.004999999999999893,24.0,0.0
2023-03-20 03:27:04.729000+00:00,37.0,0.0,37.0,0.0,24.0,0.0
2023-03-20 03:27:09.729000+00:00,38.0,0.006000000000000005,38.0,0.006000000000000005,25.0,0.01200000000000001
2023-03-20 03:27:14.729000+00:00,38.0,0.0,38.0,0.0,25.0,0.0
2023-03-20 03:27:19.729000+00:00,40.0,0.016000000000000014,41.0,0.025000000000000133,27.0,0.028999999999999915
2023-03-20 03:27:24.729000+00:00,43.0,0.02799999999999997,44.0,0.04499999999999993,29.0,0.01399999999999979
2023-03-20 03:27:29.729000+00:00,45.0,0.01100000000000001,45.0,0.004999999999999893,30.0,0.014000000000000234
2023-03-20 03:27:34.729000+00:00,45.0,0.0,45.0,0.0,30.0,0.0
2023-03-20 03:27:39.729000+00:00,45.0,0.0,46.0,0.0050000000000001155,30.0,0.0
2023-03-20 03:27:44.729000+00:00,47.0,0.013000000000000012,49.0,0.02299999999999991,32.0,0.021999999999999797
2023-03-20 03:27:49.729000+00:00,50.0,0.041000000000000036,50.0,0.0050000000000001155,35.0,0.02400000000000002
2023-03-20 03:27:54.729000+00:00,54.0,0.04599999999999993,54.0,0.018999999999999906,37.0,0.016999999999999904
2023-03-20 03:27:59.729000+00:00,56.0,0.010000000000000009,56.0,0.010000000000000009,37.0,0.0
2023-03-20 03:28:04.729000+00:00,58.0,0.014000000000000012,59.0,0.016000000000000014,38.0,0.01100000000000012
2023-03-20 03:28:09.729000+00:00,60.0,0.01200000000000001,62.0,0.017000000000000126,40.0,0.02499999999999991
2023-03-20 03:28:14.729000+00:00,62.0,0.016000000000000014,62.0,0.0,42.0,0.04300000000000015
2023-03-20 03:28:19.729000+00:00,65.0,0.028000000000000025,65.0,0.020000000000000018,44.0,0.016000000000000014
2023-03-20 03:28:24.729000+00:00,65.0,0.0,65.0,0.0,44.0,0.0
2023-03-20 03:28:29.729000+00:00,67.0,0.015999999999999903,67.0,0.009999999999999787,46.0,0.017999999999999794
2023-03-20 03:28:34.729000+00:00,69.0,0.009000000000000008,69.0,0.009000000000000119,48.0,0.015000000000000124
2023-03-20 03:28:39.729000+00:00,70.0,0.006000000000000005,70.0,0.0040000000000000036,49.0,0.01100000000000012
2023-03-20 03:28:44.729000+00:00,72.0,0.010000000000000009,74.0,0.018000000000000016,51.0,0.015000000000000124
2023-03-20 03:28:49.729000+00:00,75.0,0.025000000000000022,76.0,0.010000000000000009,52.0,0.008000000000000007
2023-03-20 03:28:54.729000+00:00,77.0,0.009000000000000008,78.0,0.008000000000000007,53.0,0.009999999999999787
2023-03-20 03:28:59.729000+00:00,77.0,0.0,81.0,0.018000000000000016,53.0,0.0
2023-03-20 03:29:04.729000+00:00,80.0,0.028000000000000025,82.0,0.006999999999999895,55.0,0.019000000000000128
2023-03-20 03:29:09.729000+00:00,82.0,0.014000000000000012,83.0,0.006000000000000005,57.0,0.017999999999999794
2023-03-20 03:29:14.729000+00:00,84.0,0.01100000000000001,85.0,0.01200000000000001,57.0,0.0
2023-03-20 03:29:19.729000+00:00,87.0,0.017999999999999905,87.0,0.027000000000000135,60.0,0.03000000000000025
2023-03-20 03:29:24.729000+00:00,87.0,0.0,88.0,0.004999999999999893,60.0,0.0
2023-03-20 03:29:29.729000+00:00,91.0,0.017000000000000015,92.0,0.020000000000000018,63.0,0.04699999999999971
2023-03-20 03:29:34.729000+00:00,93.0,0.009000000000000008,93.0,0.004999999999999893,65.0,0.02300000000000013
2023-03-20 03:29:39.729000+00:00,93.0,0.0,94.0,0.0040000000000000036,65.0,0.0
2023-03-20 03:29:44.729000+00:00,95.0,0.01100000000000001,96.0,0.01200000000000001,66.0,0.01200000000000001
2023-03-20 03:29:49.729000+00:00,99.0,0.019000000000000017,99.0,0.016000000000000014,70.0,0.027000000000000135
2023-03-20 03:29:54.729000+00:00,100.0,0.0050000000000000044,101.0,0.010000000000000009,71.0,0.006999999999999673
2023-03-20 03:29:59.729000+00:00,104.0,0.02200000000000002,104.0,0.016000000000000014,75.0,0.038000000000000256
2023-03-20 03:30:04.729000+00:00,105.0,0.006000000000000005,109.0,0.03300000000000014,76.0,0.007000000000000117
2023-03-20 03:30:09.729000+00:00,107.0,0.038999999999999924,110.0,0.004999999999999893,77.0,0.008999999999999897
2023-03-20 03:30:14.729000+00:00,110.0,0.013000000000000012,111.0,0.004999999999999893,78.0,0.01100000000000012
2023-03-20 03:30:19.729000+00:00,111.0,0.006000000000000005,112.0,0.0030000000000001137,79.0,0.016000000000000014
2023-03-20 03:30:24.729000+00:00,113.0,0.015000000000000013,114.0,0.008999999999999897,80.0,0.009999999999999787
2023-03-20 03:30:29.729000+00:00,116.0,0.017000000000000015,118.0,0.025000000000000133,82.0,0.019999999999999574
2023-03-20 03:30:34.729000+00:00,121.0,0.03500000000000003,121.0,0.02299999999999991,87.0,0.04600000000000026
2023-03-20 03:30:39.729000+00:00,122.0,0.0040000000000000036,124.0,0.01200000000000001,87.0,0.0
2023-03-20 03:30:44.729000+00:00,124.0,0.01200000000000001,124.0,0.0,88.0,0.0129999999999999
2023-03-20 03:30:49.729000+00:00,126.0,0.008999999999999897,126.0,0.01100000000000012,90.0,0.014000000000000234
2023-03-20 03:30:54.729000+00:00,126.0,0.0,126.0,0.0,90.0,0.0
2023-03-20 03:30:59.732000+00:00,126.0,0.0,128.0,0.010999999999999899,90.0,0.0
2023-03-20 03:31:04.729000+00:00,128.0,0.028000000000000025,129.0,0.04299999999999993,92.0,0.02400000000000002
2023-03-20 03:31:09.729000+00:00,130.0,0.010000000000000009,130.0,0.007000000000000117,93.0,0.028999999999999915
2023-03-20 03:31:14.729000+00:00,132.0,0.010000000000000009,132.0,0.008000000000000007,95.0,0.019000000000000128
2023-03-20 03:31:19.729000+00:00,134.0,0.008000000000000007,135.0,0.03499999999999992,96.0,0.006999999999999673
2023-03-20 03:31:24.729000+00:00,136.0,0.010000000000000009,136.0,0.0040000000000000036,98.0,0.020000000000000462
2023-03-20 03:31:29.729000+00:00,139.0,0.020000000000000018,139.0,0.013000000000000123,101.0,0.16800000000000015
2023-03-20 03:31:34.729000+00:00,140.0,0.004999999999999893,140.0,0.0040000000000000036,102.0,0.008999999999999453
2023-03-20 03:31:39.729000+00:00,143.0,0.01200000000000001,143.0,0.010999999999999899,104.0,0.015000000000000568
2023-03-20 03:31:44.729000+00:00,145.0,0.006000000000000005,145.0,0.007000000000000117,106.0,0.013999999999999346
2023-03-20 03:31:49.729000+00:00,148.0,0.014000000000000012,148.0,0.0129999999999999,109.0,0.025000000000000355
2023-03-20 03:31:54.729000+00:00,150.0,0.008000000000000007,152.0,0.05699999999999994,110.0,0.01499999999999968
2023-03-20 03:31:59.729000+00:00,152.0,0.039000000000000146,152.0,0.0,112.0,0.020000000000000462
2023-03-20 03:32:04.729000+00:00,154.0,0.008000000000000007,154.0,0.014000000000000012,113.0,0.008999999999999453
2023-03-20 03:32:09.729000+00:00,155.0,0.029999999999999805,157.0,0.01100000000000012,114.0,0.014000000000000234
2023-03-20 03:32:14.729000+00:00,157.0,0.030000000000000027,157.0,0.0,116.0,0.017999999999999794
2023-03-20 03:32:19.729000+00:00,158.0,0.0030000000000001137,158.0,0.004999999999999893,117.0,0.006000000000000227
2023-03-20 03:32:24.729000+00:00,158.0,0.0,159.0,0.0040000000000000036,117.0,0.0
2023-03-20 03:32:29.729000+00:00,161.0,0.018000000000000016,161.0,0.015000000000000124,120.0,0.022999999999999687
2023-03-20 03:32:34.729000+00:00,164.0,0.014000000000000012,164.0,0.0129999999999999,122.0,0.03700000000000081
2023-03-20 03:32:39.729000+00:00,166.0,0.006999999999999895,166.0,0.010000000000000009,123.0,0.008999999999999453
2023-03-20 03:32:44.729000+00:00,167.0,0.006000000000000005,168.0,0.0129999999999999,124.0,0.009000000000000341
2023-03-20 03:32:49.729000+00:00,167.0,0.0,168.0,0.0,124.0,0.0
2023-03-20 03:32:54.729000+00:00,170.0,0.015000000000000124,170.0,0.008000000000000007,127.0,0.03000000000000025
2023-03-20 03:32:59.729000+00:00,172.0,0.008999999999999897,172.0,0.009000000000000119,129.0,0.011999999999999567
2023-03-20 03:33:04.729000+00:00,173.0,0.0040000000000000036,173.0,0.0040000000000000036,130.0,0.008000000000000007
2023-03-20 03:33:09.729000+00:00,175.0,0.008999999999999897,175.0,0.010000000000000009,132.0,0.011999999999999567
2023-03-20 03:33:14.729000+00:00,176.0,0.0040000000000000036,177.0,0.010000000000000009,133.0,0.007000000000000561
2023-03-20 03:33:19.729000+00:00,179.0,0.014000000000000012,179.0,0.008000000000000007,135.0,0.01499999999999968
2023-03-20 03:33:24.729000+00:00,180.0,0.0050000000000001155,181.0,0.008000000000000007,136.0,0.009999999999999787
2023-03-20 03:33:29.729000+00:00,183.0,0.010999999999999899,184.0,0.01200000000000001,137.0,0.009000000000000341
2023-03-20 03:33:34.729000+00:00,184.0,0.0040000000000000036,184.0,0.0,138.0,0.008000000000000007
2023-03-20 03:33:39.729000+00:00,186.0,0.006000000000000005,186.0,0.008000000000000007,139.0,0.004999999999999893
2023-03-20 03:33:44.729000+00:00,189.0,0.01200000000000001,189.0,0.010999999999999899,142.0,0.02400000000000002
2023-03-20 03:33:49.729000+00:00,191.0,0.013000000000000123,191.0,0.009000000000000119,143.0,0.006000000000000227
2023-03-20 03:33:54.729000+00:00,192.0,0.016999999999999904,192.0,0.0040000000000000036,144.0,0.008000000000000007
2023-03-20 03:33:59.729000+00:00,192.0,0.0,193.0,0.014999999999999902,144.0,0.0
2023-03-20 03:34:04.729000+00:00,194.0,0.007000000000000117,194.0,0.006000000000000005,146.0,0.017999999999999794
2023-03-20 03:34:09.729000+00:00,195.0,0.0040000000000000036,195.0,0.0040000000000000036,146.0,0.0
2023-03-20 03:34:14.729000+00:00,198.0,0.018999999999999906,198.0,0.01100000000000012,147.0,0.01100000000000012
2023-03-20 03:34:19.729000+00:00,198.0,0.0,198.0,0.0,147.0,0.0
2023-03-20 03:34:24.729000+00:00,200.0,0.006999999999999895,200.0,0.008999999999999897,148.0,0.009000000000000341
2023-03-20 03:34:29.729000+00:00,200.0,0.0,200.0,0.0,148.0,0.0
2023-03-20 03:34:34.729000+00:00,201.0,0.0040000000000000036,201.0,0.0040000000000000036,149.0,0.006999999999999673
2023-03-20 03:34:39.729000+00:00,202.0,0.006000000000000005,204.0,0.01200000000000001,150.0,0.008000000000000007
2023-03-20 03:34:44.729000+00:00,206.0,0.015000000000000124,207.0,0.008999999999999897,154.0,0.03300000000000036
2023-03-20 03:34:49.729000+00:00,208.0,0.008999999999999897,209.0,0.007000000000000117,155.0,0.008999999999999453
2023-03-20 03:34:54.729000+00:00,211.0,0.027000000000000135,211.0,0.008999999999999897,157.0,0.019000000000000128
2023-03-20 03:34:59.729000+00:00,213.0,0.010999999999999899,213.0,0.008999999999999897,158.0,0.009999999999999787
2023-03-20 03:35:04.729000+00:00,214.0,0.006000000000000005,216.0,0.015000000000000124,159.0,0.010000000000000675
2023-03-20 03:35:09.729000+00:00,216.0,0.010000000000000009,216.0,0.0,161.0,0.01699999999999946
2023-03-20 03:35:14.729000+00:00,216.0,0.0,216.0,0.0,161.0,0.0
2023-03-20 03:35:19.729000+00:00,218.0,0.008000000000000007,220.0,0.019000000000000128,163.0,0.016000000000000014
2023-03-20 03:35:24.729000+00:00,221.0,0.015000000000000124,223.0,0.01200000000000001,166.0,0.02400000000000002
2023-03-20 03:35:29.729000+00:00,222.0,0.0040000000000000036,224.0,0.004999999999999893,167.0,0.006999999999999673
2023-03-20 03:35:34.729000+00:00,224.0,0.009999999999999787,224.0,0.0,169.0,0.014000000000000234
2023-03-20 03:35:39.729000+00:00,226.0,0.008000000000000007,226.0,0.008999999999999897,171.0,0.02200000000000024
2023-03-20 03:35:44.729000+00:00,229.0,0.01200000000000001,230.0,0.014000000000000234,172.0,0.006000000000000227
2023-03-20 03:35:49.729000+00:00,232.0,0.01200000000000001,232.0,0.008000000000000007,174.0,0.01499999999999968
2023-03-20 03:35:54.729000+00:00,234.0,0.01200000000000001,234.0,0.010999999999999677,175.0,0.009000000000000341
2023-03-20 03:35:59.729000+00:00,235.0,0.0050000000000001155,235.0,0.0050000000000003375,176.0,0.009999999999999787
2023-03-20 03:36:04.729000+00:00,235.0,0.0,235.0,0.0,176.0,0.0
2023-03-20 03:36:09.729000+00:00,235.0,0.0,235.0,0.0,176.0,0.0
2023-03-20 03:36:14.729000+00:00,236.0,0.0040000000000000036,236.0,0.0040000000000000036,176.0,0.0
2023-03-20 03:36:19.729000+00:00,236.0,0.0,236.0,0.0,176.0,0.0
2023-03-20 03:36:24.729000+00:00,236.0,0.0,237.0,0.01200000000000001,176.0,0.0
2023-03-20 03:36:29.729000+00:00,238.0,0.010000000000000009,240.0,0.01399999999999979,178.0,0.017999999999999794
2023-03-20 03:36:34.729000+00:00,240.0,0.0129999999999999,241.0,0.0040000000000000036,180.0,0.016000000000000014
2023-03-20 03:36:39.729000+00:00,240.0,0.0,242.0,0.0040000000000000036,180.0,0.0
2023-03-20 03:36:44.729000+00:00,243.0,0.013000000000000123,244.0,0.01100000000000012,181.0,0.009999999999999787
2023-03-20 03:36:49.729000+00:00,245.0,0.008999999999999897,246.0,0.009999999999999787,183.0,0.0129999999999999
2023-03-20 03:36:54.729000+00:00,248.0,0.018000000000000016,249.0,0.013000000000000345,186.0,0.027000000000000135
2023-03-20 03:36:59.729000+00:00,253.0,0.026999999999999913,254.0,0.017999999999999794,190.0,0.03500000000000014
2023-03-20 03:37:04.729000+00:00,254.0,0.0050000000000001155,254.0,0.0,191.0,0.01100000000000012
2023-03-20 03:37:09.729000+00:00,255.0,0.0040000000000000036,255.0,0.004999999999999893,192.0,0.009000000000000341
2023-03-20 03:37:14.729000+00:00,255.0,0.0,256.0,0.008999999999999897,192.0,0.0
2023-03-20 03:37:19.729000+00:00,259.0,0.02400000000000002,259.0,0.019000000000000128,196.0,0.026999999999999247
2023-03-20 03:37:24.729000+00:00,260.0,0.0040000000000000036,260.0,0.0030000000000001137,196.0,0.0
2023-03-20 03:37:29.729000+00:00,261.0,0.0029999999999998916,261.0,0.0030000000000001137,197.0,0.005000000000000782
2023-03-20 03:37:34.729000+00:00,262.0,0.0040000000000000036,262.0,0.0040000000000000036,198.0,0.008000000000000007
2023-03-20 03:37:39.729000+00:00,265.0,0.013000000000000123,266.0,0.016999999999999904,201.0,0.020999999999999908
2023-03-20 03:37:44.729000+00:00,267.0,0.008000000000000007,268.0,0.008999999999999897,203.0,0.05799999999999983
2023-03-20 03:37:49.729000+00:00,269.0,0.008000000000000007,270.0,0.01100000000000012,205.0,0.1459999999999999
2023-03-20 03:37:54.729000+00:00,272.0,0.01200000000000001,272.0,0.01100000000000012,207.0,0.0129999999999999
2023-03-20 03:37:59.729000+00:00,274.0,0.010999999999999899,274.0,0.005999999999999783,209.0,0.017000000000000348
2023-03-20 03:38:04.729000+00:00,274.0,0.0,274.0,0.0,209.0,0.0
2023-03-20 03:38:09.729000+00:00,276.0,0.010000000000000009,276.0,0.008000000000000007,211.0,0.0129999999999999
2023-03-20 03:38:14.729000+00:00,276.0,0.0,276.0,0.0,211.0,0.0
2023-03-20 03:38:19.729000+00:00,276.0,0.0,276.0,0.0,211.0,0.0
2023-03-20 03:38:24.729000+00:00,277.0,0.0040000000000000036,277.0,0.0030000000000001137,212.0,0.008000000000000007
2023-03-20 03:38:29.729000+00:00,277.0,0.0,277.0,0.0,212.0,0.0
2023-03-20 03:38:34.729000+00:00,277.0,0.0,277.0,0.0,212.0,0.0
2023-03-20 03:38:39.729000+00:00,278.0,0.0040000000000000036,278.0,0.0040000000000000036,213.0,0.006000000000000227
2023-03-20 03:38:44.729000+00:00,281.0,0.010999999999999899,281.0,0.010999999999999677,216.0,0.026999999999999247
2023-03-20 03:38:49.729000+00:00,285.0,0.015000000000000124,285.0,0.016000000000000014,219.0,0.03699999999999992
2023-03-20 03:38:54.729000+00:00,287.0,0.02499999999999991,287.0,0.006000000000000227,221.0,0.014000000000000234
2023-03-20 03:38:59.729000+00:00,290.0,0.014000000000000012,290.0,0.016000000000000014,221.0,0.0
2023-03-20 03:39:04.729000+00:00,292.0,0.019000000000000128,295.0,0.03699999999999992,223.0,0.0259999999999998
2023-03-20 03:39:09.729000+00:00,294.0,0.010999999999999899,295.0,0.0,225.0,0.018000000000000682
2023-03-20 03:39:14.729000+00:00,297.0,0.01200000000000001,297.0,0.010000000000000231,228.0,0.024999999999999467
2023-03-20 03:39:19.729000+00:00,298.0,0.0040000000000000036,298.0,0.0040000000000000036,228.0,0.0
2023-03-20 03:39:24.729000+00:00,301.0,0.013000000000000123,301.0,0.01200000000000001,230.0,0.028999999999999915
2023-03-20 03:39:29.729000+00:00,303.0,0.008999999999999897,303.0,0.008999999999999897,232.0,0.015000000000000568
2023-03-20 03:39:34.729000+00:00,304.0,0.0040000000000000036,304.0,0.0040000000000000036,233.0,0.005999999999999339
2023-03-20 03:39:39.729000+00:00,305.0,0.004999999999999893,305.0,0.0029999999999996696,234.0,0.007000000000000561
2023-03-20 03:39:44.729000+00:00,305.0,0.0,305.0,0.0,234.0,0.0
2023-03-20 03:39:49.729000+00:00,307.0,0.028000000000000025,308.0,0.01200000000000001,236.0,0.01499999999999968
2023-03-20 03:39:54.729000+00:00,308.0,0.0040000000000000036,310.0,0.008000000000000007,236.0,0.0
2023-03-20 03:39:59.729000+00:00,310.0,0.008000000000000007,310.0,0.0,238.0,0.017000000000000348
2023-03-20 03:40:04.729000+00:00,310.0,0.0,310.0,0.0,238.0,0.0
2023-03-20 03:40:09.729000+00:00,310.0,0.0,310.0,0.0,238.0,0.0
