timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
2023-03-20 17:30:00.408000+00:00,126.0,,11.0,
2023-03-20 17:30:05.408000+00:00,132.0,1.0,13.0,0.013016
2023-03-20 17:30:10.408000+00:00,132.0,0.0,13.0,0.0
2023-03-20 17:30:15.408000+00:00,136.0,1.0,16.0,0.0205219999999999
2023-03-20 17:30:20.408000+00:00,140.0,1.0,18.0,0.0134100000000002
2023-03-20 17:30:25.408000+00:00,143.0,1.0,20.0,0.01316299999999998
2023-03-20 17:30:30.408000+00:00,158.0,6.0,26.0,0.042117000000000016
2023-03-20 17:30:35.408000+00:00,164.0,4.0,27.0,0.006525000000000003
2023-03-20 17:30:40.408000+00:00,166.0,1.0,27.0,0.0
2023-03-20 17:30:45.408000+00:00,170.0,2.0,29.0,0.013626
2023-03-20 17:30:50.408000+00:00,172.0,1.0,30.0,0.005570000000000019
2023-03-20 17:30:55.408000+00:00,172.0,0.0,30.0,0.0
2023-03-20 17:31:00.408000+00:00,172.0,0.0,30.0,0.0
2023-03-20 17:31:05.408000+00:00,174.0,0.0,31.0,0.0065529999999999755
2023-03-20 17:31:10.408000+00:00,174.0,0.0,31.0,0.0
2023-03-20 17:31:15.408000+00:00,182.0,3.0,32.0,0.006523999999999974
2023-03-20 17:31:20.408000+00:00,184.0,1.0,32.0,0.0
2023-03-20 17:31:25.408000+00:00,186.0,2.0,32.0,0.0
2023-03-20 17:31:30.408000+00:00,190.0,4.0,33.0,0.007639000000000007
2023-03-20 17:31:35.408000+00:00,190.0,0.0,33.0,0.0
2023-03-20 17:31:40.408000+00:00,194.0,1.0,34.0,0.006699999999999817
2023-03-20 17:31:45.408000+00:00,196.0,1.0,36.0,0.01147100000000012
2023-03-20 17:31:50.408000+00:00,202.0,1.0,36.0,0.0
2023-03-20 17:31:55.408000+00:00,202.0,0.0,36.0,0.0
2023-03-20 17:32:00.408000+00:00,206.0,0.0,36.0,0.0
2023-03-20 17:32:05.408000+00:00,208.0,0.0,36.0,0.0
2023-03-20 17:32:10.408000+00:00,212.0,2.0,36.0,0.0
2023-03-20 17:32:15.408000+00:00,218.0,2.0,36.0,0.0
2023-03-20 17:32:20.408000+00:00,224.0,2.0,40.0,0.02509899999999987
2023-03-20 17:32:25.408000+00:00,228.0,2.0,42.0,0.01222899999999999
2023-03-20 17:32:30.408000+00:00,236.0,4.0,46.0,0.02785700000000002
2023-03-20 17:32:35.408000+00:00,242.0,5.0,49.0,0.019264000000000003
2023-03-20 17:32:40.408000+00:00,244.0,0.0,50.0,0.007572000000000023
2023-03-20 17:32:45.408000+00:00,250.0,1.0,53.0,0.021190999999999793
2023-03-20 17:32:50.408000+00:00,252.0,1.0,53.0,0.0
2023-03-20 17:32:55.408000+00:00,256.0,0.0,55.0,0.012066999999999994
2023-03-20 17:33:00.408000+00:00,260.0,2.0,58.0,0.019968999999999792
2023-03-20 17:33:05.408000+00:00,262.0,1.0,59.0,0.006448000000000009
2023-03-20 17:33:10.408000+00:00,266.0,1.0,60.0,0.006340000000000068
2023-03-20 17:33:15.408000+00:00,268.0,1.0,61.0,0.00609599999999999
2023-03-20 17:33:20.408000+00:00,268.0,0.0,61.0,0.0
2023-03-20 17:33:25.408000+00:00,270.0,1.0,62.0,0.006377999999999939
2023-03-20 17:33:30.408000+00:00,278.0,2.0,64.0,0.0123390000000001
2023-03-20 17:33:35.408000+00:00,281.0,2.0,65.0,0.006268999999999969
2023-03-20 17:33:40.408000+00:00,288.0,5.0,66.0,0.006414000000000031
2023-03-20 17:33:45.408000+00:00,289.0,1.0,66.0,0.0
2023-03-20 17:33:50.408000+00:00,294.0,2.0,69.0,0.020763000000000087
2023-03-20 17:33:55.408000+00:00,296.0,0.0,71.0,0.012698000000000098
2023-03-20 17:34:00.408000+00:00,298.0,1.0,71.0,0.0
2023-03-20 17:34:05.408000+00:00,304.0,0.0,73.0,0.042173000000000016
2023-03-20 17:34:10.408000+00:00,312.0,1.0,74.0,0.08221100000000003
2023-03-20 17:34:15.408000+00:00,316.0,0.0,75.0,0.006309000000000009
2023-03-20 17:34:20.408000+00:00,316.0,0.0,75.0,0.0
2023-03-20 17:34:25.408000+00:00,318.0,1.0,75.0,0.0
2023-03-20 17:34:30.408000+00:00,324.0,2.0,77.0,0.011949999999999905
2023-03-20 17:34:35.408000+00:00,330.0,3.0,80.0,0.019272999999999985
2023-03-20 17:34:40.408000+00:00,339.0,3.0,83.0,0.01877099999999987
2023-03-20 17:34:45.408000+00:00,344.0,1.0,86.0,0.018603000000000036
2023-03-20 17:34:50.408000+00:00,350.0,4.0,87.0,0.006332000000000004
2023-03-20 17:34:55.408000+00:00,352.0,1.0,88.0,0.0061590000000000256
2023-03-20 17:35:00.408000+00:00,362.0,4.0,90.0,0.011577999999999977
2023-03-20 17:35:05.408000+00:00,364.0,0.0,90.0,0.0
2023-03-20 17:35:10.408000+00:00,364.0,0.0,90.0,0.0
2023-03-20 17:35:15.408000+00:00,368.0,1.0,90.0,0.0
2023-03-20 17:35:20.408000+00:00,368.0,0.0,90.0,0.0
2023-03-20 17:35:25.408000+00:00,368.0,0.0,90.0,0.0
2023-03-20 17:35:30.408000+00:00,370.0,1.0,91.0,0.005673999999999957
2023-03-20 17:35:35.408000+00:00,380.0,3.0,93.0,0.011379000000000028
2023-03-20 17:35:40.408000+00:00,386.0,1.0,95.0,0.017757000000000023
2023-03-20 17:35:45.408000+00:00,390.0,1.0,97.0,0.012736999999999998
2023-03-20 17:35:50.408000+00:00,394.0,1.0,101.0,0.03261199999999986
2023-03-20 17:35:55.408000+00:00,394.0,0.0,101.0,0.0
2023-03-20 17:36:00.408000+00:00,396.0,2.0,101.0,0.0
2023-03-20 17:36:05.408000+00:00,400.0,3.0,102.0,0.0063389999999999835
2023-03-20 17:36:10.408000+00:00,404.0,3.0,102.0,0.0
2023-03-20 17:36:15.408000+00:00,408.0,1.0,103.0,0.0068750000000000755
2023-03-20 17:36:20.408000+00:00,410.0,1.0,104.0,0.0063950000000000395
2023-03-20 17:36:25.408000+00:00,412.0,1.0,106.0,0.012792000000000026
2023-03-20 17:36:30.408000+00:00,422.0,5.0,111.0,0.03253099999999998
2023-03-20 17:36:35.408000+00:00,422.0,0.0,111.0,0.0
2023-03-20 17:36:40.408000+00:00,424.0,1.0,112.0,0.006197999999999926
2023-03-20 17:36:45.408000+00:00,428.0,3.0,112.0,0.0
2023-03-20 17:36:50.408000+00:00,436.0,2.0,114.0,0.01282099999999986
2023-03-20 17:36:55.408000+00:00,438.0,2.0,114.0,0.0
2023-03-20 17:37:00.408000+00:00,444.0,0.0,116.0,0.015413999999999928
2023-03-20 17:37:05.408000+00:00,444.0,0.0,116.0,0.0
2023-03-20 17:37:10.411000+00:00,446.0,0.0,116.0,0.0
2023-03-20 17:37:15.408000+00:00,450.0,1.0,119.0,0.017670000000000075
2023-03-20 17:37:20.408000+00:00,452.0,0.0,119.0,0.0
2023-03-20 17:37:25.408000+00:00,454.0,0.0,120.0,0.006371999999999933
2023-03-20 17:37:30.408000+00:00,454.0,0.0,120.0,0.0
2023-03-20 17:37:35.408000+00:00,454.0,0.0,120.0,0.0
2023-03-20 17:37:40.408000+00:00,456.0,1.0,121.0,0.0059840000000001
2023-03-20 17:37:45.408000+00:00,463.0,3.0,124.0,0.017423999999999995
2023-03-20 17:37:50.408000+00:00,474.0,2.0,127.0,0.018114999999999992
2023-03-20 17:37:55.408000+00:00,474.0,0.0,127.0,0.0
2023-03-20 17:38:00.408000+00:00,474.0,0.0,127.0,0.0
2023-03-20 17:38:05.408000+00:00,474.0,0.0,127.0,0.0
2023-03-20 17:38:10.408000+00:00,474.0,0.0,127.0,0.0
2023-03-20 17:38:15.408000+00:00,482.0,2.0,127.0,0.0
2023-03-20 17:38:20.408000+00:00,484.0,1.0,128.0,0.0061469999999999025
2023-03-20 17:38:25.408000+00:00,488.0,3.0,129.0,0.0050120000000000164
2023-03-20 17:38:30.408000+00:00,492.0,1.0,129.0,0.0
2023-03-20 17:38:35.408000+00:00,498.0,4.0,130.0,0.00638200000000011
2023-03-20 17:38:40.408000+00:00,504.0,0.0,132.0,0.011404999999999887
2023-03-20 17:38:45.408000+00:00,506.0,0.0,133.0,0.009848000000000079
2023-03-20 17:38:50.408000+00:00,514.0,3.0,135.0,0.012119999999999909
2023-03-20 17:38:55.408000+00:00,518.0,1.0,137.0,0.011089999999999822
2023-03-20 17:39:00.408000+00:00,520.0,1.0,138.0,0.006387999999999838
2023-03-20 17:39:05.408000+00:00,522.0,2.0,138.0,0.0
2023-03-20 17:39:10.408000+00:00,524.0,0.0,139.0,0.0065430000000001876
2023-03-20 17:39:15.408000+00:00,528.0,1.0,139.0,0.0
2023-03-20 17:39:20.408000+00:00,532.0,0.0,139.0,0.0
2023-03-20 17:39:25.408000+00:00,532.0,0.0,139.0,0.0
2023-03-20 17:39:30.408000+00:00,532.0,0.0,139.0,0.0
2023-03-20 17:39:35.408000+00:00,534.0,0.0,139.0,0.0
2023-03-20 17:39:40.408000+00:00,534.0,0.0,139.0,0.0
2023-03-20 17:39:45.408000+00:00,538.0,2.0,139.0,0.0
2023-03-20 17:39:50.408000+00:00,542.0,1.0,140.0,0.006544000000000105
2023-03-20 17:39:55.408000+00:00,544.0,1.0,140.0,0.0
2023-03-20 17:40:00.408000+00:00,546.0,0.0,142.0,0.012261999999999995
2023-03-20 17:40:05.408000+00:00,548.0,2.0,143.0,0.006400000000000183
2023-03-20 17:40:10.408000+00:00,554.0,2.0,143.0,0.0
2023-03-20 17:40:15.408000+00:00,554.0,0.0,143.0,0.0
2023-03-20 17:40:20.408000+00:00,558.0,1.0,145.0,0.01068099999999994
2023-03-20 17:40:25.408000+00:00,566.0,3.0,149.0,0.024004000000000136
2023-03-20 17:40:30.408000+00:00,572.0,2.0,151.0,0.013268999999999753
2023-03-20 17:40:35.408000+00:00,572.0,0.0,151.0,0.0
2023-03-20 17:40:40.408000+00:00,576.0,0.0,152.0,0.0061510000000000176
2023-03-20 17:40:45.408000+00:00,582.0,1.0,156.0,0.023633000000000015
2023-03-20 17:40:50.408000+00:00,586.0,2.0,159.0,0.015468999999999733
2023-03-20 17:40:55.408000+00:00,592.0,2.0,161.0,0.012279999999999847
2023-03-20 17:41:00.408000+00:00,598.0,3.0,163.0,0.016616000000000186
2023-03-20 17:41:05.408000+00:00,600.0,1.0,163.0,0.0
2023-03-20 17:41:10.408000+00:00,602.0,1.0,163.0,0.0
2023-03-20 17:41:15.408000+00:00,604.0,0.0,163.0,0.0
2023-03-20 17:41:20.408000+00:00,606.0,1.0,165.0,0.012509999999999799
2023-03-20 17:41:25.408000+00:00,612.0,5.0,167.0,0.011967000000000283
2023-03-20 17:41:30.408000+00:00,614.0,0.0,167.0,0.0
2023-03-20 17:41:35.408000+00:00,614.0,0.0,167.0,0.0
