timestamp,rt_web_get_ratings_count,rt_web_get_ratings_sum
2023-03-20 17:30:00.514000+00:00,26.0,
2023-03-20 17:30:05.514000+00:00,32.0,0.0061419999999998975
2023-03-20 17:30:10.514000+00:00,32.0,0.0
2023-03-20 17:30:15.514000+00:00,37.0,0.005049999999999999
2023-03-20 17:30:20.514000+00:00,40.0,0.0033310000000000978
2023-03-20 17:30:25.514000+00:00,44.0,0.0033420000000000116
2023-03-20 17:30:30.514000+00:00,58.0,0.015375000000000097
2023-03-20 17:30:35.514000+00:00,64.0,0.006270000000000192
2023-03-20 17:30:40.514000+00:00,66.0,0.0019500000000000073
2023-03-20 17:30:45.514000+00:00,70.0,0.003971000000000002
2023-03-20 17:30:50.514000+00:00,72.0,0.0016240000000000004
2023-03-20 17:30:55.514000+00:00,72.0,0.0
2023-03-20 17:31:00.514000+00:00,72.0,0.0
2023-03-20 17:31:05.514000+00:00,74.0,0.0020439999999999903
2023-03-20 17:31:10.514000+00:00,74.0,0.0
2023-03-20 17:31:15.514000+00:00,82.0,0.007914999999999908
2023-03-20 17:31:20.514000+00:00,84.0,0.0018619999999999887
2023-03-20 17:31:25.514000+00:00,86.0,0.002038000000000012
2023-03-20 17:31:30.514000+00:00,90.0,0.003784999999999983
2023-03-20 17:31:35.514000+00:00,90.0,0.0
2023-03-20 17:31:40.514000+00:00,94.0,0.0033500000000000196
2023-03-20 17:31:45.514000+00:00,96.0,0.0014379999999999948
2023-03-20 17:31:50.514000+00:00,102.0,0.005817000000000294
2023-03-20 17:31:55.514000+00:00,102.0,0.0
2023-03-20 17:32:00.514000+00:00,106.0,0.0038730000000000153
2023-03-20 17:32:05.514000+00:00,108.0,0.0020000000000000018
2023-03-20 17:32:10.514000+00:00,112.0,0.004065999999999986
2023-03-20 17:32:15.514000+00:00,118.0,0.006069999999999798
2023-03-20 17:32:20.514000+00:00,124.0,0.005288000000000015
2023-03-20 17:32:25.514000+00:00,128.0,0.0039839999999999876
2023-03-20 17:32:30.514000+00:00,136.0,0.006507000000000013
2023-03-20 17:32:35.514000+00:00,142.0,0.005129999999999996
2023-03-20 17:32:40.514000+00:00,144.0,0.001569999999999988
2023-03-20 17:32:45.514000+00:00,150.0,0.006244000000000111
2023-03-20 17:32:50.514000+00:00,152.0,0.002006999999999981
2023-03-20 17:32:55.514000+00:00,156.0,0.003909000000000024
2023-03-20 17:33:00.514000+00:00,160.0,0.004595999999999878
2023-03-20 17:33:05.514000+00:00,162.0,0.0019120000000000248
2023-03-20 17:33:10.514000+00:00,166.0,0.0044159999999999755
2023-03-20 17:33:15.514000+00:00,168.0,0.0020550000000001123
2023-03-20 17:33:20.514000+00:00,168.0,0.0
2023-03-20 17:33:25.514000+00:00,170.0,0.0016639999999999988
2023-03-20 17:33:30.514000+00:00,178.0,0.008551000000000003
2023-03-20 17:33:35.514000+00:00,182.0,0.004458999999999991
2023-03-20 17:33:40.514000+00:00,188.0,0.006228000000000095
2023-03-20 17:33:45.514000+00:00,190.0,0.0020900000000000085
2023-03-20 17:33:50.514000+00:00,194.0,0.004712999999999912
2023-03-20 17:33:55.514000+00:00,196.0,0.0016519999999999868
2023-03-20 17:34:00.514000+00:00,198.0,0.003175000000000011
2023-03-20 17:34:05.514000+00:00,204.0,0.007033000000000095
2023-03-20 17:34:10.514000+00:00,212.0,0.00868300000000008
2023-03-20 17:34:15.514000+00:00,216.0,0.0043320000000000025
2023-03-20 17:34:20.514000+00:00,216.0,0.0
2023-03-20 17:34:25.514000+00:00,218.0,0.001978000000000091
2023-03-20 17:34:30.514000+00:00,224.0,0.005937999999999832
2023-03-20 17:34:35.514000+00:00,230.0,0.005245999999999917
2023-03-20 17:34:40.514000+00:00,239.0,0.0
2023-03-20 17:34:45.514000+00:00,244.0,0.0052480000000001414
2023-03-20 17:34:50.514000+00:00,250.0,0.006896999999999931
2023-03-20 17:34:55.514000+00:00,252.0,0.001939000000000024
2023-03-20 17:35:00.514000+00:00,262.0,0.010384999999999867
2023-03-20 17:35:05.514000+00:00,264.0,0.0020660000000000123
2023-03-20 17:35:10.514000+00:00,264.0,0.0
2023-03-20 17:35:15.514000+00:00,268.0,0.004009000000000151
2023-03-20 17:35:20.514000+00:00,268.0,0.0
2023-03-20 17:35:25.514000+00:00,268.0,0.0
2023-03-20 17:35:30.514000+00:00,270.0,0.0020439999999999348
2023-03-20 17:35:35.514000+00:00,280.0,0.010665000000000258
2023-03-20 17:35:40.514000+00:00,286.0,0.005610000000000115
2023-03-20 17:35:45.514000+00:00,290.0,0.0045840000000000325
2023-03-20 17:35:50.514000+00:00,294.0,0.003916000000000031
2023-03-20 17:35:55.514000+00:00,294.0,0.0
2023-03-20 17:36:00.514000+00:00,298.0,0.0046559999999999935
2023-03-20 17:36:05.514000+00:00,300.0,0.0019689999999999985
2023-03-20 17:36:10.514000+00:00,304.0,0.0048279999999999434
2023-03-20 17:36:15.514000+00:00,308.0,0.0044040000000000745
2023-03-20 17:36:20.514000+00:00,310.0,0.0018099999999999783
2023-03-20 17:36:25.514000+00:00,312.0,0.0020300000000000873
2023-03-20 17:36:30.514000+00:00,322.0,0.010186999999999946
2023-03-20 17:36:35.514000+00:00,322.0,0.0
2023-03-20 17:36:40.514000+00:00,324.0,0.002110999999999974
