timestamp,rt_web_get_shipping_calcid_seconds_count,rt_web_get_shipping_calcid_seconds_sum,rt_web_get_shipping_code_seconds_count,rt_web_get_shipping_code_seconds_sum,rt_web_get_shipping_postconfirm_seconds_count,rt_web_get_shipping_postconfirm_seconds_sum
2023-03-20 17:30:04.729000+00:00,13.0,,15.0,,9.0,
2023-03-20 17:30:09.729000+00:00,15.0,0.012999999999999984,15.0,0.0,9.0,0.0
2023-03-20 17:30:14.729000+00:00,17.0,0.018000000000000016,17.0,0.014000000000000012,10.0,0.016000000000000014
2023-03-20 17:30:19.729000+00:00,18.0,0.006000000000000005,18.0,0.007000000000000006,11.0,0.013000000000000012
2023-03-20 17:30:24.729000+00:00,20.0,0.017999999999999988,20.0,0.014000000000000012,13.0,0.026000000000000023
2023-03-20 17:30:29.729000+00:00,25.0,0.032,26.0,0.03899999999999998,17.0,0.04600000000000004
2023-03-20 17:30:34.729000+00:00,31.0,0.032,31.0,0.031000000000000028,22.0,0.051999999999999935
2023-03-20 17:30:39.729000+00:00,31.0,0.0,31.0,0.0,22.0,0.0
2023-03-20 17:30:44.729000+00:00,33.0,0.01200000000000001,34.0,0.019999999999999962,24.0,0.020000000000000018
2023-03-20 17:30:49.729000+00:00,35.0,0.01100000000000001,35.0,0.006000000000000005,26.0,0.025000000000000022
2023-03-20 17:30:54.729000+00:00,35.0,0.0,35.0,0.0,26.0,0.0
2023-03-20 17:30:59.729000+00:00,35.0,0.0,35.0,0.0,26.0,0.0
2023-03-20 17:31:04.729000+00:00,36.0,0.006000000000000005,36.0,0.009000000000000008,27.0,0.010000000000000009
2023-03-20 17:31:09.729000+00:00,36.0,0.0,36.0,0.0,27.0,0.0
2023-03-20 17:31:14.729000+00:00,37.0,0.00599999999999995,39.0,0.018000000000000016,28.0,0.010000000000000009
2023-03-20 17:31:19.729000+00:00,41.0,0.025000000000000022,41.0,0.01200000000000001,32.0,0.040999999999999925
2023-03-20 17:31:24.729000+00:00,42.0,0.006000000000000005,42.0,0.007999999999999952,33.0,0.010000000000000009
2023-03-20 17:31:29.729000+00:00,43.0,0.008000000000000007,44.0,0.014000000000000012,34.0,0.009000000000000008
2023-03-20 17:31:34.729000+00:00,44.0,0.0050000000000000044,44.0,0.0,35.0,0.013000000000000012
2023-03-20 17:31:39.729000+00:00,44.0,0.0,44.0,0.0,35.0,0.0
2023-03-20 17:31:44.729000+00:00,47.0,0.015000000000000013,47.0,0.07100000000000006,37.0,0.029999999999999916
2023-03-20 17:31:49.729000+00:00,49.0,0.012999999999999956,49.0,0.017999999999999905,39.0,0.026000000000000023
2023-03-20 17:31:54.729000+00:00,50.0,0.006000000000000005,50.0,0.009000000000000008,40.0,0.013000000000000123
2023-03-20 17:31:59.729000+00:00,52.0,0.010000000000000009,52.0,0.013000000000000012,41.0,0.01200000000000001
2023-03-20 17:32:04.729000+00:00,52.0,0.0,52.0,0.0,41.0,0.0
2023-03-20 17:32:09.729000+00:00,55.0,0.018000000000000016,55.0,0.020000000000000018,43.0,0.02299999999999991
2023-03-20 17:32:14.729000+00:00,57.0,0.01200000000000001,57.0,0.01200000000000001,45.0,0.02400000000000002
2023-03-20 17:32:19.729000+00:00,59.0,0.01599999999999996,59.0,0.015000000000000013,47.0,0.02400000000000002
2023-03-20 17:32:24.729000+00:00,62.0,0.02200000000000002,63.0,0.02400000000000002,49.0,0.02400000000000002
2023-03-20 17:32:29.729000+00:00,66.0,0.027000000000000024,66.0,0.018999999999999906,52.0,0.03499999999999992
2023-03-20 17:32:34.729000+00:00,68.0,0.011999999999999955,69.0,0.019000000000000017,52.0,0.0
2023-03-20 17:32:39.729000+00:00,71.0,0.017000000000000015,71.0,0.01100000000000001,54.0,0.02100000000000013
2023-03-20 17:32:44.729000+00:00,73.0,0.010000000000000009,73.0,0.01200000000000001,56.0,0.018000000000000016
2023-03-20 17:32:49.729000+00:00,75.0,0.01100000000000001,75.0,0.01100000000000001,58.0,0.020999999999999908
2023-03-20 17:32:54.729000+00:00,75.0,0.0,75.0,0.0,58.0,0.0
2023-03-20 17:32:59.729000+00:00,79.0,0.020000000000000018,79.0,0.02200000000000002,61.0,0.03499999999999992
2023-03-20 17:33:04.729000+00:00,79.0,0.0,79.0,0.0,61.0,0.0
2023-03-20 17:33:09.729000+00:00,81.0,0.014000000000000012,81.0,0.014000000000000012,63.0,0.020000000000000018
2023-03-20 17:33:14.729000+00:00,83.0,0.0129999999999999,83.0,0.013000000000000012,65.0,0.02400000000000002
2023-03-20 17:33:19.729000+00:00,83.0,0.0,83.0,0.0,65.0,0.0
2023-03-20 17:33:24.729000+00:00,83.0,0.0,84.0,0.006000000000000005,65.0,0.0
2023-03-20 17:33:29.729000+00:00,87.0,0.02100000000000002,88.0,0.025999999999999912,69.0,0.040999999999999925
2023-03-20 17:33:34.729000+00:00,89.0,0.01200000000000001,89.0,0.006000000000000005,71.0,0.02200000000000002
2023-03-20 17:33:39.729000+00:00,92.0,0.014000000000000012,93.0,0.019000000000000017,73.0,0.019000000000000128
2023-03-20 17:33:44.729000+00:00,93.0,0.0050000000000000044,93.0,0.0,74.0,0.010000000000000009
2023-03-20 17:33:49.729000+00:00,95.0,0.013000000000000012,96.0,0.015000000000000013,76.0,0.02400000000000002
2023-03-20 17:33:54.729000+00:00,96.0,0.006000000000000005,97.0,0.006000000000000005,76.0,0.0
2023-03-20 17:33:59.729000+00:00,97.0,0.006000000000000005,97.0,0.0,76.0,0.0
2023-03-20 17:34:04.729000+00:00,101.0,0.020000000000000018,101.0,0.028000000000000025,79.0,0.030999999999999917
2023-03-20 17:34:09.729000+00:00,103.0,0.010000000000000009,105.0,0.02400000000000002,81.0,0.02200000000000002
2023-03-20 17:34:14.729000+00:00,107.0,0.02299999999999991,107.0,0.01200000000000001,85.0,0.040999999999999925
2023-03-20 17:34:19.729000+00:00,107.0,0.0,107.0,0.0,85.0,0.0
2023-03-20 17:34:24.729000+00:00,108.0,0.006000000000000005,108.0,0.004999999999999893,85.0,0.0
2023-03-20 17:34:29.729000+00:00,111.0,0.019000000000000017,111.0,0.015000000000000013,86.0,0.015000000000000124
2023-03-20 17:34:34.729000+00:00,113.0,0.013000000000000012,114.0,0.014000000000000012,88.0,0.02299999999999991
2023-03-20 17:34:39.729000+00:00,115.0,0.01100000000000001,117.0,0.014000000000000012,89.0,0.01100000000000012
2023-03-20 17:34:44.729000+00:00,120.0,0.028000000000000025,120.0,0.06599999999999995,94.0,0.06699999999999995
2023-03-20 17:34:49.729000+00:00,123.0,0.01100000000000001,124.0,0.020000000000000018,95.0,0.008000000000000007
2023-03-20 17:34:54.729000+00:00,124.0,0.0050000000000000044,124.0,0.0,96.0,0.010999999999999899
2023-03-20 17:34:59.729000+00:00,127.0,0.018000000000000016,128.0,0.02400000000000002,99.0,0.028000000000000025
2023-03-20 17:35:04.729000+00:00,131.0,0.02499999999999991,131.0,0.018000000000000016,102.0,0.07499999999999996
2023-03-20 17:35:09.729000+00:00,131.0,0.0,131.0,0.0,102.0,0.0
2023-03-20 17:35:14.729000+00:00,131.0,0.0,131.0,0.0,102.0,0.0
2023-03-20 17:35:19.729000+00:00,133.0,0.01100000000000001,133.0,0.008000000000000007,103.0,0.010000000000000009
2023-03-20 17:35:24.729000+00:00,133.0,0.0,133.0,0.0,103.0,0.0
2023-03-20 17:35:29.729000+00:00,133.0,0.0,134.0,0.0050000000000001155,103.0,0.0
2023-03-20 17:35:34.729000+00:00,137.0,0.019000000000000017,138.0,0.018999999999999906,106.0,0.02300000000000013
2023-03-20 17:35:39.729000+00:00,141.0,0.019000000000000017,141.0,0.016000000000000014,108.0,0.02299999999999991
2023-03-20 17:35:44.729000+00:00,143.0,0.009000000000000008,143.0,0.010999999999999899,110.0,0.014000000000000012
2023-03-20 17:35:49.729000+00:00,146.0,0.014000000000000012,146.0,0.015000000000000124,113.0,0.02400000000000002
2023-03-20 17:35:54.729000+00:00,146.0,0.0,146.0,0.0,113.0,0.0
2023-03-20 17:35:59.729000+00:00,146.0,0.0,147.0,0.004999999999999893,113.0,0.0
2023-03-20 17:36:04.729000+00:00,147.0,0.0050000000000000044,149.0,0.010000000000000009,113.0,0.0
2023-03-20 17:36:09.729000+00:00,150.0,0.017000000000000015,151.0,0.01200000000000001,115.0,0.020000000000000018
2023-03-20 17:36:14.729000+00:00,151.0,0.0050000000000000044,152.0,0.0050000000000001155,116.0,0.008999999999999897
2023-03-20 17:36:19.729000+00:00,154.0,0.014999999999999902,154.0,0.008000000000000007,119.0,0.029000000000000137
2023-03-20 17:36:24.729000+00:00,155.0,0.0050000000000000044,155.0,0.004999999999999893,120.0,0.008999999999999897
2023-03-20 17:36:29.729000+00:00,158.0,0.014000000000000012,158.0,0.015000000000000124,123.0,0.02400000000000002
2023-03-20 17:36:34.729000+00:00,160.0,0.01100000000000001,160.0,0.010999999999999899,124.0,0.009000000000000119
2023-03-20 17:36:39.729000+00:00,161.0,0.0050000000000000044,161.0,0.004999999999999893,125.0,0.008000000000000007
2023-03-20 17:36:44.729000+00:00,163.0,0.010000000000000009,163.0,0.010000000000000009,127.0,0.016999999999999682
