timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
2023-03-25 09:00:00.408000+00:00,214.0,,36.0,
2023-03-25 09:00:05.408000+00:00,222.0,1.0,38.0,0.013275000000000092
2023-03-25 09:00:10.408000+00:00,224.0,0.0,39.0,0.005620999999999932
2023-03-25 09:00:15.408000+00:00,229.0,0.0,42.0,0.01767600000000019
2023-03-25 09:00:20.408000+00:00,234.0,3.0,44.0,0.012364999999999904
2023-03-25 09:00:25.408000+00:00,243.0,5.0,49.0,0.032906999999999964
2023-03-25 09:00:30.408000+00:00,252.0,4.0,49.0,0.0
2023-03-25 09:00:35.408000+00:00,256.0,2.0,51.0,0.013195000000000012
2023-03-25 09:00:40.408000+00:00,260.0,4.0,52.0,0.00618199999999991
2023-03-25 09:00:45.408000+00:00,262.0,1.0,53.0,0.007081999999999977
2023-03-25 09:00:50.408000+00:00,264.0,0.0,54.0,0.006437000000000026
2023-03-25 09:00:55.408000+00:00,266.0,1.0,54.0,0.0
2023-03-25 09:01:00.408000+00:00,268.0,0.0,54.0,0.0
2023-03-25 09:01:05.408000+00:00,272.0,1.0,54.0,0.0
2023-03-25 09:01:10.408000+00:00,274.0,2.0,54.0,0.0
2023-03-25 09:01:15.408000+00:00,278.0,1.0,55.0,0.006674000000000013
2023-03-25 09:01:20.408000+00:00,278.0,0.0,55.0,0.0
2023-03-25 09:01:25.408000+00:00,282.0,3.0,56.0,0.006507999999999958
2023-03-25 09:01:30.410000+00:00,288.0,1.0,57.0,0.006111000000000033
2023-03-25 09:01:35.408000+00:00,290.0,1.0,59.0,0.012753999999999988
2023-03-25 09:01:40.408000+00:00,292.0,1.0,60.0,0.006128000000000022
2023-03-25 09:01:45.408000+00:00,298.0,2.0,62.0,0.013035000000000074
2023-03-25 09:01:50.408000+00:00,300.0,1.0,62.0,0.0
2023-03-25 09:01:55.408000+00:00,304.0,1.0,63.0,0.006935999999999887
2023-03-25 09:02:00.408000+00:00,306.0,2.0,64.0,0.006846000000000019
2023-03-25 09:02:05.408000+00:00,310.0,1.0,65.0,0.005535999999999985
2023-03-25 09:02:10.408000+00:00,318.0,3.0,67.0,0.017086999999999908
2023-03-25 09:02:15.408000+00:00,324.0,3.0,67.0,0.0
2023-03-25 09:02:20.408000+00:00,326.0,1.0,67.0,0.0
2023-03-25 09:02:25.408000+00:00,334.0,3.0,70.0,0.01729900000000012
2023-03-25 09:02:30.408000+00:00,342.0,0.0,72.0,0.011788999999999994
2023-03-25 09:02:35.408000+00:00,346.0,1.0,74.0,0.017913000000000068
2023-03-25 09:02:40.408000+00:00,352.0,1.0,75.0,0.006364999999999954
2023-03-25 09:02:45.408000+00:00,362.0,6.0,79.0,0.026691999999999938
2023-03-25 09:02:50.408000+00:00,364.0,1.0,79.0,0.0
2023-03-25 09:02:55.408000+00:00,366.0,1.0,80.0,0.006460000000000021
2023-03-25 09:03:00.408000+00:00,366.0,0.0,80.0,0.0
2023-03-25 09:03:05.408000+00:00,368.0,1.0,81.0,0.006846000000000019
2023-03-25 09:03:10.408000+00:00,372.0,2.0,81.0,0.0
2023-03-25 09:03:15.408000+00:00,374.0,0.0,81.0,0.0
2023-03-25 09:03:20.408000+00:00,378.0,2.0,82.0,0.006329000000000029
2023-03-25 09:03:25.408000+00:00,380.0,0.0,82.0,0.0
2023-03-25 09:03:30.408000+00:00,386.0,2.0,85.0,0.019127999999999923
2023-03-25 09:03:35.408000+00:00,390.0,0.0,85.0,0.0
2023-03-25 09:03:40.408000+00:00,394.0,2.0,86.0,0.006349999999999967
2023-03-25 09:03:45.408000+00:00,396.0,0.0,86.0,0.0
2023-03-25 09:03:50.408000+00:00,398.0,1.0,87.0,0.006585999999999981
2023-03-25 09:03:55.408000+00:00,398.0,0.0,87.0,0.0
2023-03-25 09:04:00.408000+00:00,400.0,0.0,87.0,0.0
2023-03-25 09:04:05.408000+00:00,408.0,2.0,88.0,0.0062349999999999905
2023-03-25 09:04:10.408000+00:00,408.0,0.0,88.0,0.0
2023-03-25 09:04:15.408000+00:00,408.0,0.0,89.0,0.0071269999999999945
2023-03-25 09:04:20.408000+00:00,414.0,2.0,92.0,0.01871900000000004
2023-03-25 09:04:25.408000+00:00,418.0,1.0,93.0,0.006081000000000003
2023-03-25 09:04:30.408000+00:00,428.0,4.0,96.0,0.02113699999999996
2023-03-25 09:04:35.408000+00:00,434.0,2.0,99.0,0.02013200000000004
2023-03-25 09:04:40.408000+00:00,434.0,0.0,99.0,0.0
2023-03-25 09:04:45.408000+00:00,440.0,5.0,101.0,0.012194999999999956
2023-03-25 09:04:50.408000+00:00,440.0,0.0,102.0,0.006245999999999974
2023-03-25 09:04:55.408000+00:00,444.0,1.0,102.0,0.0
2023-03-25 09:05:00.408000+00:00,450.0,2.0,103.0,0.00657299999999994
2023-03-25 09:05:05.408000+00:00,454.0,2.0,103.0,0.0
2023-03-25 09:05:10.408000+00:00,458.0,2.0,105.0,0.012834000000000012
2023-03-25 09:05:15.408000+00:00,464.0,2.0,105.0,0.0
2023-03-25 09:05:20.408000+00:00,468.0,1.0,106.0,0.006592000000000042
2023-03-25 09:05:25.408000+00:00,472.0,2.0,108.0,0.01322000000000001
2023-03-25 09:05:30.408000+00:00,472.0,0.0,108.0,0.0
2023-03-25 09:05:35.408000+00:00,474.0,0.0,108.0,0.0
