timestamp,rt_cart_delete_redis_count,rt_cart_delete_redis_sum,rt_cart_get_redis_count,rt_cart_get_redis_sum,rt_cart_post_redis_count,rt_cart_post_redis_sum,rt_user_get_redis_count,rt_user_get_redis_sum
2023-03-25 09:00:00.408000+00:00,0.0,,454.0,,347.0,,107.0,
2023-03-25 09:00:05.408000+00:00,0.0,0.0,467.0,4.0,357.0,2.0,112.0,0.0
2023-03-25 09:00:10.408000+00:00,0.0,0.0,476.0,0.0,364.0,3.0,112.0,0.0
2023-03-25 09:00:15.408000+00:00,0.0,0.0,484.0,2.0,370.0,0.0,116.0,1.0
2023-03-25 09:00:20.408000+00:00,0.0,0.0,499.0,0.0,382.0,1.0,118.0,1.0
2023-03-25 09:00:25.408000+00:00,0.0,0.0,518.0,2.0,397.0,2.0,123.0,0.0
2023-03-25 09:00:30.408000+00:00,0.0,0.0,540.0,3.0,414.0,6.0,126.0,2.0
2023-03-25 09:00:35.408000+00:00,0.0,0.0,549.0,3.0,421.0,1.0,129.0,1.0
2023-03-25 09:00:40.408000+00:00,0.0,0.0,557.0,1.0,427.0,2.0,130.0,0.0
2023-03-25 09:00:45.408000+00:00,0.0,0.0,563.0,0.0,432.0,2.0,131.0,0.0
2023-03-25 09:00:50.408000+00:00,0.0,0.0,566.0,1.0,434.0,0.0,132.0,0.0
2023-03-25 09:00:55.408000+00:00,0.0,0.0,570.0,1.0,437.0,0.0,133.0,0.0
2023-03-25 09:01:00.408000+00:00,0.0,0.0,573.0,1.0,439.0,0.0,135.0,0.0
2023-03-25 09:01:05.408000+00:00,0.0,0.0,584.0,2.0,448.0,2.0,137.0,1.0
2023-03-25 09:01:10.408000+00:00,0.0,0.0,589.0,2.0,452.0,0.0,138.0,0.0
2023-03-25 09:01:15.408000+00:00,0.0,0.0,598.0,1.0,459.0,2.0,139.0,1.0
2023-03-25 09:01:20.408000+00:00,0.0,0.0,598.0,0.0,459.0,0.0,140.0,1.0
2023-03-25 09:01:25.408000+00:00,0.0,0.0,607.0,0.0,466.0,2.0,141.0,0.0
2023-03-25 09:01:30.410000+00:00,0.0,0.0,618.0,2.0,474.0,0.0,144.0,1.0
2023-03-25 09:01:35.408000+00:00,0.0,0.0,623.0,2.0,478.0,2.0,146.0,0.0
2023-03-25 09:01:40.408000+00:00,0.0,0.0,628.0,2.0,482.0,0.0,147.0,0.0
2023-03-25 09:01:45.408000+00:00,0.0,0.0,642.0,0.0,493.0,1.0,150.0,0.0
2023-03-25 09:01:50.408000+00:00,0.0,0.0,647.0,2.0,497.0,0.0,150.0,0.0
2023-03-25 09:01:55.408000+00:00,0.0,0.0,656.0,2.0,504.0,0.0,152.0,0.0
2023-03-25 09:02:00.408000+00:00,0.0,0.0,660.0,0.0,507.0,0.0,153.0,0.0
2023-03-25 09:02:05.408000+00:00,0.0,0.0,670.0,2.0,515.0,1.0,155.0,0.0
2023-03-25 09:02:10.408000+00:00,0.0,0.0,689.0,5.0,530.0,6.0,159.0,1.0
2023-03-25 09:02:15.408000+00:00,0.0,0.0,705.0,1.0,543.0,2.0,162.0,0.0
2023-03-25 09:02:20.408000+00:00,0.0,0.0,709.0,0.0,546.0,1.0,164.0,0.0
2023-03-25 09:02:25.408000+00:00,0.0,0.0,728.0,1.0,561.0,0.0,167.0,1.0
2023-03-25 09:02:30.408000+00:00,0.0,0.0,747.0,3.0,576.0,4.0,171.0,0.0
2023-03-25 09:02:35.408000+00:00,0.0,0.0,754.0,2.0,581.0,1.0,173.0,1.0
2023-03-25 09:02:40.408000+00:00,0.0,0.0,768.0,2.0,592.0,2.0,176.0,1.0
2023-03-25 09:02:45.408000+00:00,0.0,0.0,790.0,4.0,609.0,2.0,181.0,0.0
2023-03-25 09:02:50.408000+00:00,0.0,0.0,793.0,1.0,611.0,1.0,182.0,0.0
2023-03-25 09:02:55.408000+00:00,0.0,0.0,798.0,1.0,615.0,0.0,183.0,0.0
2023-03-25 09:03:00.408000+00:00,0.0,0.0,798.0,0.0,615.0,0.0,183.0,0.0
2023-03-25 09:03:05.408000+00:00,0.0,0.0,802.0,1.0,618.0,0.0,185.0,1.0
2023-03-25 09:03:10.408000+00:00,0.0,0.0,811.0,3.0,625.0,3.0,186.0,0.0
2023-03-25 09:03:15.408000+00:00,0.0,0.0,816.0,0.0,629.0,1.0,187.0,0.0
2023-03-25 09:03:20.408000+00:00,0.0,0.0,824.0,1.0,635.0,1.0,189.0,1.0
2023-03-25 09:03:25.408000+00:00,0.0,0.0,829.0,0.0,639.0,1.0,191.0,1.0
2023-03-25 09:03:30.408000+00:00,0.0,0.0,843.0,4.0,650.0,3.0,194.0,0.0
2023-03-25 09:03:35.408000+00:00,0.0,0.0,852.0,5.0,657.0,2.0,196.0,0.0
2023-03-25 09:03:40.408000+00:00,0.0,0.0,861.0,2.0,664.0,1.0,197.0,0.0
2023-03-25 09:03:45.408000+00:00,0.0,0.0,864.0,2.0,666.0,1.0,198.0,0.0
2023-03-25 09:03:50.408000+00:00,0.0,0.0,869.0,6.0,670.0,1.0,199.0,0.0
2023-03-25 09:03:55.408000+00:00,0.0,0.0,869.0,0.0,670.0,0.0,200.0,0.0
2023-03-25 09:04:00.408000+00:00,0.0,0.0,873.0,0.0,673.0,1.0,200.0,0.0
