timestamp,container_fs_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_fs_io_time_seconds_total,container_memory_failures_total,container_memory_failcnt,container_fs_write_seconds_total
2023-03-20 17:30:03.952000+00:00,77824.0,35020800.0,37801984.0,37801984.0,0.64,0.015124804,2.99,81998.0,0.0,0.0,839.0,322471.0,0.0,0.0,845.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:09.288000+00:00,77824.0,35020800.0,38027264.0,38027264.0,0.65,0.015124804,3.09,85858.0,0.0,0.0,871.0,332105.0,0.0,0.0,883.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:14.508000+00:00,77824.0,35020800.0,37928960.0,37928960.0,0.65,0.015124804,3.11,89041.0,0.0,0.0,896.0,340937.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:19.259000+00:00,77824.0,35020800.0,37863424.0,37863424.0,0.68,0.015124804,3.19,93956.0,0.0,0.0,936.0,352004.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:24.143000+00:00,77824.0,35020800.0,37937152.0,37937152.0,0.69,0.015124804,3.21,97536.0,0.0,0.0,964.0,360252.0,0.0,0.0,989.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:28.292000+00:00,98304.0,35020800.0,37937152.0,37937152.0,0.69,0.015124804,3.28,97536.0,0.0,0.0,964.0,360252.0,0.0,0.0,989.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:33.562000+00:00,98304.0,35037184.0,37822464.0,37822464.0,0.71,0.022683553,3.44,115374.0,0.0,0.0,1092.0,387893.0,0.0,0.0,1144.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:39.095000+00:00,98304.0,35037184.0,38084608.0,38084608.0,0.71,0.022683553,3.44,124850.0,0.0,0.0,1168.0,407268.0,0.0,0.0,1242.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:44.465000+00:00,98304.0,35065856.0,37994496.0,37994496.0,0.76,0.022683553,3.72,133799.0,0.0,0.0,1242.0,426253.0,0.0,0.0,1334.0,0.0,0.0,0.0,0.0
2023-03-20 17:30:49.386000+00:00,98304.0,35069952.0,38113280.0,38113280.0,0.77,0.022683553,3.78,140751.0,0.0,0.0,1299.0,440870.0,0.0,0.0,1402.0,0.0,0.0,0.0,0.0
