timestamp,rt_dispatch_get_rabbitmq_count,rt_dispatch_get_rabbitmq_sum
2023-03-20 15:21:32.169000+00:00,17.0,
2023-03-20 15:21:37.169000+00:00,17.0,0.0
2023-03-20 15:21:42.169000+00:00,18.0,0.0
2023-03-20 15:21:47.169000+00:00,18.0,0.0
2023-03-20 15:21:52.169000+00:00,20.0,0.0
2023-03-20 15:21:57.169000+00:00,21.0,0.0
2023-03-20 15:22:02.169000+00:00,24.0,0.0
2023-03-20 15:22:07.169000+00:00,26.0,1.0
2023-03-20 15:22:12.169000+00:00,28.0,0.0
2023-03-20 15:22:17.169000+00:00,28.0,0.0
2023-03-20 15:22:22.169000+00:00,28.0,0.0
2023-03-20 15:22:27.169000+00:00,29.0,0.0
2023-03-20 15:22:32.169000+00:00,30.0,0.0
2023-03-20 15:22:37.169000+00:00,32.0,0.0
2023-03-20 15:22:42.169000+00:00,34.0,0.0
2023-03-20 15:22:47.169000+00:00,34.0,0.0
2023-03-20 15:22:52.169000+00:00,36.0,0.0
2023-03-20 15:22:57.169000+00:00,38.0,0.0
2023-03-20 15:23:02.169000+00:00,38.0,0.0
2023-03-20 15:23:07.169000+00:00,41.0,0.0
2023-03-20 15:23:12.169000+00:00,43.0,0.0
2023-03-20 15:23:17.169000+00:00,44.0,0.0
2023-03-20 15:23:22.169000+00:00,45.0,0.0
2023-03-20 15:23:27.169000+00:00,47.0,0.0
2023-03-20 15:23:32.169000+00:00,48.0,0.0
2023-03-20 15:23:37.169000+00:00,50.0,0.0
2023-03-20 15:23:42.169000+00:00,51.0,0.0
2023-03-20 15:23:47.169000+00:00,54.0,0.0
2023-03-20 15:23:52.169000+00:00,57.0,0.0
2023-03-20 15:23:57.169000+00:00,58.0,0.0
2023-03-20 15:24:02.169000+00:00,59.0,0.0
2023-03-20 15:24:07.169000+00:00,59.0,0.0
2023-03-20 15:24:12.169000+00:00,62.0,0.0
2023-03-20 15:24:17.169000+00:00,64.0,0.0
2023-03-20 15:24:22.169000+00:00,66.0,0.0
2023-03-20 15:24:27.169000+00:00,67.0,0.0
2023-03-20 15:24:32.169000+00:00,69.0,0.0
2023-03-20 15:24:37.169000+00:00,71.0,0.0
2023-03-20 15:24:42.169000+00:00,72.0,0.0
2023-03-20 15:24:47.169000+00:00,73.0,0.0
2023-03-20 15:24:52.169000+00:00,75.0,0.0
2023-03-20 15:24:57.169000+00:00,75.0,0.0
2023-03-20 15:25:02.169000+00:00,76.0,0.0
2023-03-20 15:25:07.169000+00:00,77.0,0.0
2023-03-20 15:25:12.169000+00:00,77.0,0.0
2023-03-20 15:25:17.169000+00:00,78.0,0.0
2023-03-20 15:25:22.169000+00:00,78.0,0.0
2023-03-20 15:25:27.169000+00:00,81.0,0.0
2023-03-20 15:25:32.169000+00:00,84.0,0.0
2023-03-20 15:25:37.169000+00:00,87.0,0.0
2023-03-20 15:25:42.169000+00:00,88.0,0.0
2023-03-20 15:25:47.169000+00:00,90.0,0.0
2023-03-20 15:25:52.169000+00:00,92.0,0.0
2023-03-20 15:25:57.169000+00:00,94.0,0.0
2023-03-20 15:26:02.169000+00:00,94.0,0.0
2023-03-20 15:26:07.169000+00:00,95.0,0.0
2023-03-20 15:26:12.169000+00:00,98.0,0.0
2023-03-20 15:26:17.169000+00:00,100.0,0.0
2023-03-20 15:26:22.169000+00:00,103.0,0.0
2023-03-20 15:26:27.169000+00:00,105.0,0.0
2023-03-20 15:26:32.169000+00:00,106.0,0.0
2023-03-20 15:26:37.169000+00:00,109.0,0.0
2023-03-20 15:26:42.169000+00:00,110.0,0.0
2023-03-20 15:26:47.169000+00:00,110.0,0.0
2023-03-20 15:26:52.169000+00:00,111.0,0.0
2023-03-20 15:26:57.169000+00:00,113.0,0.0
2023-03-20 15:27:02.169000+00:00,114.0,0.0
2023-03-20 15:27:07.169000+00:00,115.0,0.0
2023-03-20 15:27:12.169000+00:00,116.0,0.0
2023-03-20 15:27:17.169000+00:00,116.0,0.0
2023-03-20 15:27:22.169000+00:00,116.0,0.0
2023-03-20 15:27:27.169000+00:00,118.0,0.0
2023-03-20 15:27:32.169000+00:00,118.0,0.0
2023-03-20 15:27:37.169000+00:00,121.0,0.0
2023-03-20 15:27:42.169000+00:00,124.0,0.0
2023-03-20 15:27:47.169000+00:00,124.0,0.0
2023-03-20 15:27:52.169000+00:00,126.0,0.0
2023-03-20 15:27:57.169000+00:00,129.0,0.0
2023-03-20 15:28:02.169000+00:00,130.0,0.0
2023-03-20 15:28:07.169000+00:00,132.0,0.0
2023-03-20 15:28:12.169000+00:00,133.0,0.0
2023-03-20 15:28:17.169000+00:00,135.0,0.0
2023-03-20 15:28:22.169000+00:00,137.0,0.0
2023-03-20 15:28:27.169000+00:00,140.0,0.0
2023-03-20 15:28:32.169000+00:00,142.0,0.0
2023-03-20 15:28:37.169000+00:00,143.0,0.0
2023-03-20 15:28:42.169000+00:00,144.0,0.0
2023-03-20 15:28:47.169000+00:00,145.0,0.0
2023-03-20 15:28:52.169000+00:00,148.0,0.0
2023-03-20 15:28:57.169000+00:00,148.0,0.0
2023-03-20 15:29:02.169000+00:00,149.0,0.0
2023-03-20 15:29:07.169000+00:00,149.0,0.0
2023-03-20 15:29:12.169000+00:00,150.0,0.0
2023-03-20 15:29:17.169000+00:00,150.0,0.0
2023-03-20 15:29:22.169000+00:00,150.0,0.0
2023-03-20 15:29:27.169000+00:00,151.0,0.0
2023-03-20 15:29:32.169000+00:00,153.0,0.0
2023-03-20 15:29:37.169000+00:00,154.0,0.0
2023-03-20 15:29:42.169000+00:00,156.0,0.0
2023-03-20 15:29:47.169000+00:00,157.0,0.0
2023-03-20 15:29:52.169000+00:00,157.0,0.0
2023-03-20 15:29:57.169000+00:00,158.0,0.0
2023-03-20 15:30:02.169000+00:00,158.0,0.0
2023-03-20 15:30:07.169000+00:00,159.0,0.0
2023-03-20 15:30:12.169000+00:00,160.0,0.0
2023-03-20 15:30:17.169000+00:00,162.0,0.0
2023-03-20 15:30:22.169000+00:00,165.0,0.0
2023-03-20 15:30:27.169000+00:00,168.0,0.0
2023-03-20 15:30:32.169000+00:00,169.0,0.0
2023-03-20 15:30:37.169000+00:00,173.0,0.0
2023-03-20 15:30:42.169000+00:00,174.0,0.0
2023-03-20 15:30:47.169000+00:00,175.0,0.0
2023-03-20 15:30:52.169000+00:00,175.0,0.0
2023-03-20 15:30:57.169000+00:00,176.0,0.0
2023-03-20 15:31:02.169000+00:00,178.0,0.0
2023-03-20 15:31:07.169000+00:00,178.0,0.0
2023-03-20 15:31:12.169000+00:00,179.0,0.0
2023-03-20 15:31:17.169000+00:00,181.0,0.0
2023-03-20 15:31:22.169000+00:00,182.0,0.0
2023-03-20 15:31:27.169000+00:00,182.0,0.0
2023-03-20 15:31:32.169000+00:00,183.0,1.0
2023-03-20 15:31:37.169000+00:00,183.0,0.0
2023-03-20 15:31:42.169000+00:00,185.0,0.0
2023-03-20 15:31:47.169000+00:00,187.0,0.0
2023-03-20 15:31:52.169000+00:00,187.0,0.0
