Unnamed: 0,timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
0,2023-03-28 12:40:00.408000+00:00,206.0,,43.0,
1,2023-03-28 12:40:05.408000+00:00,210.0,0.0,44.0,0.0061410000000000076
2,2023-03-28 12:40:10.408000+00:00,210.0,0.0,44.0,0.0
3,2023-03-28 12:40:15.408000+00:00,214.0,1.0,46.0,0.012886999999999982
4,2023-03-28 12:40:20.408000+00:00,216.0,0.0,47.0,0.008388000000000007
5,2023-03-28 12:40:25.408000+00:00,220.0,1.0,47.0,0.0
6,2023-03-28 12:40:30.408000+00:00,222.0,0.0,47.0,0.0
7,2023-03-28 12:40:35.408000+00:00,224.0,2.0,47.0,0.0
8,2023-03-28 12:40:40.408000+00:00,226.0,0.0,48.0,0.010691000000000006
9,2023-03-28 12:40:45.408000+00:00,230.0,2.0,49.0,0.010620000000000018
10,2023-03-28 12:40:50.408000+00:00,230.0,0.0,49.0,0.0
11,2023-03-28 12:40:55.408000+00:00,232.0,0.0,50.0,0.0068909999999999805
12,2023-03-28 12:41:00.408000+00:00,234.0,0.0,50.0,0.0
13,2023-03-28 12:41:05.408000+00:00,234.0,0.0,50.0,0.0
14,2023-03-28 12:41:10.408000+00:00,234.0,0.0,50.0,0.0
15,2023-03-28 12:41:15.408000+00:00,236.0,1.0,51.0,0.0065890000000001225
16,2023-03-28 12:41:20.408000+00:00,240.0,2.0,52.0,0.006026000000000087
17,2023-03-28 12:41:25.408000+00:00,242.0,2.0,52.0,0.0
18,2023-03-28 12:41:30.408000+00:00,246.0,0.0,52.0,0.0
19,2023-03-28 12:41:35.408000+00:00,250.0,0.0,53.0,0.007825000000000082
20,2023-03-28 12:41:40.408000+00:00,260.0,4.0,55.0,0.011855999999999922
21,2023-03-28 12:41:45.408000+00:00,264.0,2.0,56.0,0.005846999999999991
22,2023-03-28 12:41:50.408000+00:00,270.0,2.0,58.0,0.011458999999999997
23,2023-03-28 12:41:55.408000+00:00,275.0,3.0,60.0,0.011268
24,2023-03-28 12:42:00.408000+00:00,278.0,1.0,61.0,0.006250000000000033
25,2023-03-28 12:42:05.408000+00:00,278.0,0.0,61.0,0.0
26,2023-03-28 12:42:10.408000+00:00,278.0,0.0,61.0,0.0
27,2023-03-28 12:42:15.408000+00:00,288.0,4.0,66.0,0.03047100000000008
28,2023-03-28 12:42:20.408000+00:00,290.0,0.0,67.0,0.006296000000000079
29,2023-03-28 12:42:25.408000+00:00,296.0,2.0,69.0,0.013921000000000017
30,2023-03-28 12:42:30.408000+00:00,296.0,0.0,69.0,0.0
31,2023-03-28 12:42:35.408000+00:00,298.0,1.0,69.0,0.0
32,2023-03-28 12:42:40.408000+00:00,298.0,0.0,69.0,0.0
33,2023-03-28 12:42:45.408000+00:00,298.0,0.0,69.0,0.0
34,2023-03-28 12:42:50.408000+00:00,300.0,1.0,69.0,0.0
35,2023-03-28 12:42:55.408000+00:00,300.0,0.0,69.0,0.0
36,2023-03-28 12:43:00.408000+00:00,305.0,2.0,71.0,0.011211000000000082
37,2023-03-28 12:43:05.408000+00:00,306.0,1.0,71.0,0.0
38,2023-03-28 12:43:10.408000+00:00,308.0,0.0,71.0,0.0
39,2023-03-28 12:43:15.408000+00:00,312.0,1.0,73.0,0.015173000000000048
40,2023-03-28 12:43:20.408000+00:00,314.0,1.0,74.0,0.006389999999999951
41,2023-03-28 12:43:25.408000+00:00,316.0,0.0,75.0,0.005489000000000133
42,2023-03-28 12:43:30.408000+00:00,316.0,0.0,75.0,0.0
43,2023-03-28 12:43:35.408000+00:00,316.0,0.0,75.0,0.0
44,2023-03-28 12:43:40.408000+00:00,322.0,2.0,77.0,0.013151000000000135
45,2023-03-28 12:43:45.408000+00:00,322.0,0.0,77.0,0.0
46,2023-03-28 12:43:50.408000+00:00,328.0,4.0,78.0,0.006395999999999957
47,2023-03-28 12:43:55.408000+00:00,330.0,1.0,79.0,0.008299999999999974
48,2023-03-28 12:44:00.408000+00:00,334.0,1.0,80.0,0.007530000000000037
49,2023-03-28 12:44:05.408000+00:00,336.0,0.0,82.0,0.04212900000000008
50,2023-03-28 12:44:10.408000+00:00,336.0,0.0,82.0,0.0
51,2023-03-28 12:44:15.408000+00:00,336.0,0.0,82.0,0.0
52,2023-03-28 12:44:20.408000+00:00,338.0,0.0,83.0,0.006430000000000047
53,2023-03-28 12:44:25.408000+00:00,340.0,0.0,84.0,0.028710000000000013
54,2023-03-28 12:44:30.408000+00:00,340.0,0.0,84.0,0.0
55,2023-03-28 12:44:35.408000+00:00,346.0,1.0,84.0,0.0
56,2023-03-28 12:44:40.408000+00:00,348.0,0.0,84.0,0.0
57,2023-03-28 12:44:45.408000+00:00,348.0,0.0,84.0,0.0
58,2023-03-28 12:44:50.408000+00:00,350.0,1.0,85.0,0.005500999999999978
59,2023-03-28 12:44:55.408000+00:00,350.0,0.0,85.0,0.0
60,2023-03-28 12:45:00.411000+00:00,352.0,0.0,86.0,0.006966000000000028
61,2023-03-28 12:45:05.408000+00:00,358.0,3.0,87.0,0.0063950000000000395
62,2023-03-28 12:45:10.408000+00:00,364.0,3.0,89.0,0.01078800000000002
63,2023-03-28 12:45:15.408000+00:00,366.0,0.0,90.0,0.006311999999999984
64,2023-03-28 12:45:20.408000+00:00,366.0,0.0,90.0,0.0
65,2023-03-28 12:45:25.408000+00:00,368.0,0.0,91.0,0.00541400000000003
66,2023-03-28 12:45:30.408000+00:00,373.0,3.0,93.0,0.012310000000000043
67,2023-03-28 12:45:35.408000+00:00,378.0,0.0,94.0,0.006051999999999946
68,2023-03-28 12:45:40.408000+00:00,380.0,1.0,94.0,0.0
69,2023-03-28 12:45:45.408000+00:00,382.0,0.0,94.0,0.0
70,2023-03-28 12:45:50.408000+00:00,382.0,0.0,94.0,0.0
71,2023-03-28 12:45:55.408000+00:00,384.0,1.0,95.0,0.006093000000000015
72,2023-03-28 12:46:00.408000+00:00,386.0,1.0,95.0,0.0
73,2023-03-28 12:46:05.408000+00:00,388.0,0.0,95.0,0.0
74,2023-03-28 12:46:10.408000+00:00,388.0,0.0,95.0,0.0
75,2023-03-28 12:46:15.408000+00:00,388.0,0.0,95.0,0.0
76,2023-03-28 12:46:20.408000+00:00,390.0,2.0,96.0,0.0063509999999999955
77,2023-03-28 12:46:25.408000+00:00,390.0,0.0,96.0,0.0
78,2023-03-28 12:46:30.408000+00:00,390.0,0.0,96.0,0.0
79,2023-03-28 12:46:35.408000+00:00,392.0,0.0,97.0,0.006094000000000044
80,2023-03-28 12:46:40.408000+00:00,396.0,3.0,98.0,0.0046279999999999655
81,2023-03-28 12:46:45.408000+00:00,396.0,0.0,98.0,0.0
82,2023-03-28 12:46:50.408000+00:00,406.0,2.0,99.0,0.0068230000000000235
83,2023-03-28 12:46:55.408000+00:00,414.0,0.0,102.0,0.02139100000000005
84,2023-03-28 12:47:00.408000+00:00,416.0,1.0,102.0,0.0
85,2023-03-28 12:47:05.408000+00:00,418.0,2.0,102.0,0.0
86,2023-03-28 12:47:10.408000+00:00,420.0,1.0,103.0,0.005982000000000043
87,2023-03-28 12:47:15.408000+00:00,422.0,1.0,103.0,0.0
88,2023-03-28 12:47:20.408000+00:00,424.0,1.0,104.0,0.00630799999999998
89,2023-03-28 12:47:25.408000+00:00,428.0,0.0,105.0,0.006051999999999946
90,2023-03-28 12:47:30.408000+00:00,430.0,1.0,105.0,0.0
91,2023-03-28 12:47:35.408000+00:00,430.0,0.0,105.0,0.0
92,2023-03-28 12:47:40.408000+00:00,432.0,0.0,105.0,0.0
93,2023-03-28 12:47:45.408000+00:00,432.0,0.0,105.0,0.0
94,2023-03-28 12:47:50.408000+00:00,434.0,1.0,105.0,0.0
95,2023-03-28 12:47:55.408000+00:00,438.0,1.0,106.0,0.006672000000000011
96,2023-03-28 12:48:00.408000+00:00,440.0,0.0,107.0,0.004994999999999972
97,2023-03-28 12:48:05.408000+00:00,442.0,1.0,107.0,0.0
98,2023-03-28 12:48:10.408000+00:00,442.0,0.0,107.0,0.0
99,2023-03-28 12:48:15.408000+00:00,446.0,1.0,108.0,0.006033999999999984
100,2023-03-28 12:48:20.408000+00:00,446.0,0.0,108.0,0.0
101,2023-03-28 12:48:25.408000+00:00,448.0,0.0,108.0,0.0
102,2023-03-28 12:48:30.408000+00:00,450.0,2.0,109.0,0.0060829999999999496
103,2023-03-28 12:48:35.408000+00:00,452.0,0.0,110.0,0.00642100000000001
104,2023-03-28 12:48:40.408000+00:00,454.0,0.0,110.0,0.0
105,2023-03-28 12:48:45.408000+00:00,458.0,1.0,110.0,0.0
106,2023-03-28 12:48:50.408000+00:00,462.0,2.0,113.0,0.01810400000000001
107,2023-03-28 12:48:55.408000+00:00,462.0,0.0,113.0,0.0
108,2023-03-28 12:49:00.408000+00:00,462.0,0.0,113.0,0.0
109,2023-03-28 12:49:05.408000+00:00,462.0,0.0,113.0,0.0
110,2023-03-28 12:49:10.408000+00:00,468.0,2.0,116.0,0.016723000000000043
111,2023-03-28 12:49:15.408000+00:00,470.0,2.0,116.0,0.0
112,2023-03-28 12:49:20.408000+00:00,472.0,0.0,117.0,0.006236000000000019
113,2023-03-28 12:49:25.408000+00:00,474.0,0.0,118.0,0.006326000000000054
114,2023-03-28 12:49:30.408000+00:00,474.0,0.0,118.0,0.0
115,2023-03-28 12:49:35.408000+00:00,476.0,0.0,118.0,0.0
116,2023-03-28 12:49:40.408000+00:00,476.0,0.0,118.0,0.0
117,2023-03-28 12:49:45.408000+00:00,476.0,0.0,118.0,0.0
118,2023-03-28 12:49:50.408000+00:00,476.0,0.0,118.0,0.0
119,2023-03-28 12:49:55.408000+00:00,478.0,0.0,119.0,0.007523999999999975
120,2023-03-28 12:50:00.408000+00:00,484.0,1.0,122.0,0.01804500000000009
121,2023-03-28 12:50:05.408000+00:00,490.0,3.0,126.0,0.02540000000000009
122,2023-03-28 12:50:10.408000+00:00,490.0,0.0,126.0,0.0
123,2023-03-28 12:50:15.408000+00:00,492.0,0.0,126.0,0.0
124,2023-03-28 12:50:20.408000+00:00,496.0,1.0,126.0,0.0
125,2023-03-28 12:50:25.408000+00:00,501.0,2.0,129.0,0.019718000000000013
126,2023-03-28 12:50:30.408000+00:00,502.0,0.0,129.0,0.0
127,2023-03-28 12:50:35.408000+00:00,504.0,1.0,130.0,0.005893000000000037
128,2023-03-28 12:50:40.408000+00:00,506.0,1.0,131.0,0.005758000000000041
