Unnamed: 0,timestamp,rt_web_get_shipping_calcid_seconds_count,rt_web_get_shipping_calcid_seconds_sum,rt_web_get_shipping_code_seconds_count,rt_web_get_shipping_code_seconds_sum,rt_web_get_shipping_postconfirm_seconds_count,rt_web_get_shipping_postconfirm_seconds_sum
0,2023-03-28 12:40:04.729000+00:00,56.0,,56.0,,46.0,
1,2023-03-28 12:40:09.729000+00:00,56.0,0.0,56.0,0.0,46.0,0.0
2,2023-03-28 12:40:14.729000+00:00,58.0,0.010000000000000009,58.0,0.010000000000000009,48.0,0.020999999999999908
3,2023-03-28 12:40:19.729000+00:00,59.0,0.0050000000000000044,59.0,0.0050000000000000044,49.0,0.009000000000000119
4,2023-03-28 12:40:24.729000+00:00,61.0,0.013000000000000012,61.0,0.01200000000000001,50.0,0.01200000000000001
5,2023-03-28 12:40:29.729000+00:00,62.0,0.006999999999999895,62.0,0.007000000000000006,51.0,0.008999999999999897
6,2023-03-28 12:40:34.729000+00:00,63.0,0.006000000000000005,63.0,0.007000000000000006,52.0,0.013000000000000123
7,2023-03-28 12:40:39.729000+00:00,63.0,0.0,64.0,0.006000000000000005,52.0,0.0
8,2023-03-28 12:40:44.729000+00:00,65.0,0.015000000000000013,66.0,0.01200000000000001,53.0,0.010000000000000009
9,2023-03-28 12:40:49.729000+00:00,66.0,0.006000000000000005,66.0,0.0,54.0,0.0129999999999999
10,2023-03-28 12:40:54.729000+00:00,67.0,0.01200000000000001,67.0,0.006000000000000005,55.0,0.018000000000000016
11,2023-03-28 12:40:59.729000+00:00,68.0,0.0050000000000000044,68.0,0.007000000000000006,56.0,0.010000000000000009
12,2023-03-28 12:41:04.729000+00:00,68.0,0.0,68.0,0.0,56.0,0.0
13,2023-03-28 12:41:09.729000+00:00,68.0,0.0,68.0,0.0,56.0,0.0
14,2023-03-28 12:41:14.729000+00:00,69.0,0.006000000000000005,69.0,0.007000000000000006,57.0,0.007000000000000117
15,2023-03-28 12:41:19.729000+00:00,71.0,0.01200000000000001,71.0,0.014000000000000012,59.0,0.020999999999999908
16,2023-03-28 12:41:24.729000+00:00,71.0,0.0,72.0,0.004999999999999893,59.0,0.0
17,2023-03-28 12:41:29.729000+00:00,73.0,0.010000000000000009,74.0,0.010000000000000009,61.0,0.02200000000000002
18,2023-03-28 12:41:34.729000+00:00,75.0,0.009000000000000008,75.0,0.006000000000000005,62.0,0.0129999999999999
19,2023-03-28 12:41:39.729000+00:00,80.0,0.027000000000000024,80.0,0.028000000000000025,63.0,0.01100000000000012
20,2023-03-28 12:41:44.729000+00:00,82.0,0.010000000000000009,83.0,0.018000000000000016,63.0,0.0
21,2023-03-28 12:41:49.729000+00:00,83.0,0.0050000000000000044,85.0,0.010000000000000009,64.0,0.014000000000000012
22,2023-03-28 12:41:54.729000+00:00,86.0,0.02199999999999991,88.0,0.025000000000000022,67.0,0.030000000000000027
23,2023-03-28 12:41:59.729000+00:00,90.0,0.020000000000000018,90.0,0.01100000000000001,71.0,0.03399999999999981
24,2023-03-28 12:42:04.729000+00:00,90.0,0.0,90.0,0.0,71.0,0.0
25,2023-03-28 12:42:09.729000+00:00,90.0,0.0,90.0,0.0,71.0,0.0
26,2023-03-28 12:42:14.729000+00:00,93.0,0.015000000000000013,94.0,0.020999999999999908,73.0,0.020000000000000018
27,2023-03-28 12:42:19.729000+00:00,96.0,0.014000000000000012,96.0,0.01100000000000001,76.0,0.02300000000000013
28,2023-03-28 12:42:24.729000+00:00,99.0,0.017000000000000015,99.0,0.015000000000000013,78.0,0.018999999999999906
29,2023-03-28 12:42:29.729000+00:00,99.0,0.0,99.0,0.0,78.0,0.0
30,2023-03-28 12:42:34.729000+00:00,100.0,0.006000000000000005,100.0,0.006000000000000005,79.0,0.009000000000000119
31,2023-03-28 12:42:39.729000+00:00,100.0,0.0,100.0,0.0,79.0,0.0
32,2023-03-28 12:42:44.729000+00:00,100.0,0.0,100.0,0.0,79.0,0.0
33,2023-03-28 12:42:49.729000+00:00,101.0,0.0050000000000000044,101.0,0.006000000000000005,80.0,0.01200000000000001
34,2023-03-28 12:42:54.729000+00:00,101.0,0.0,101.0,0.0,80.0,0.0
35,2023-03-28 12:42:59.729000+00:00,103.0,0.01100000000000001,103.0,0.01200000000000001,81.0,0.010999999999999899
36,2023-03-28 12:43:04.729000+00:00,104.0,0.0040000000000000036,104.0,0.0050000000000000044,82.0,0.01100000000000012
37,2023-03-28 12:43:09.729000+00:00,105.0,0.0050000000000000044,105.0,0.0050000000000000044,83.0,0.009999999999999787
38,2023-03-28 12:43:14.729000+00:00,106.0,0.0050000000000000044,106.0,0.0050000000000000044,84.0,0.09600000000000009
39,2023-03-28 12:43:19.729000+00:00,108.0,0.010999999999999899,108.0,0.01200000000000001,85.0,0.008000000000000007
40,2023-03-28 12:43:24.729000+00:00,108.0,0.0,109.0,0.0050000000000000044,85.0,0.0
41,2023-03-28 12:43:29.729000+00:00,109.0,0.0050000000000000044,109.0,0.0,86.0,0.01100000000000012
42,2023-03-28 12:43:34.729000+00:00,109.0,0.0,109.0,0.0,86.0,0.0
43,2023-03-28 12:43:39.729000+00:00,110.0,0.006000000000000005,110.0,0.006000000000000005,87.0,0.007999999999999785
44,2023-03-28 12:43:44.729000+00:00,112.0,0.01100000000000001,112.0,0.01100000000000001,89.0,0.017000000000000126
45,2023-03-28 12:43:49.729000+00:00,114.0,0.010000000000000009,114.0,0.010000000000000009,91.0,0.016000000000000014
46,2023-03-28 12:43:54.729000+00:00,116.0,0.010000000000000009,116.0,0.009999999999999898,93.0,0.014999999999999902
47,2023-03-28 12:43:59.729000+00:00,118.0,0.010000000000000009,118.0,0.01200000000000001,95.0,0.017000000000000126
48,2023-03-28 12:44:04.729000+00:00,118.0,0.0,119.0,0.007000000000000006,95.0,0.0
49,2023-03-28 12:44:09.729000+00:00,119.0,0.006000000000000005,119.0,0.0,95.0,0.0
50,2023-03-28 12:44:14.729000+00:00,119.0,0.0,119.0,0.0,95.0,0.0
51,2023-03-28 12:44:19.729000+00:00,119.0,0.0,119.0,0.0,95.0,0.0
52,2023-03-28 12:44:24.729000+00:00,120.0,0.007000000000000006,120.0,0.006000000000000005,96.0,0.008999999999999897
53,2023-03-28 12:44:29.729000+00:00,121.0,0.0050000000000000044,121.0,0.0050000000000000044,96.0,0.0
54,2023-03-28 12:44:34.729000+00:00,121.0,0.0,123.0,0.010000000000000009,96.0,0.0
55,2023-03-28 12:44:39.729000+00:00,124.0,0.013000000000000012,125.0,0.009000000000000008,98.0,0.015000000000000124
56,2023-03-28 12:44:44.729000+00:00,125.0,0.0050000000000000044,125.0,0.0,99.0,0.006999999999999895
57,2023-03-28 12:44:49.729000+00:00,126.0,0.006000000000000005,126.0,0.006000000000000005,99.0,0.0
58,2023-03-28 12:44:54.729000+00:00,126.0,0.0,126.0,0.0,99.0,0.0
59,2023-03-28 12:44:59.729000+00:00,127.0,0.006000000000000005,127.0,0.006000000000000005,99.0,0.0
60,2023-03-28 12:45:04.729000+00:00,129.0,0.016999999999999904,130.0,0.025999999999999912,101.0,0.019000000000000128
61,2023-03-28 12:45:09.729000+00:00,131.0,0.009000000000000008,132.0,0.009000000000000119,101.0,0.0
62,2023-03-28 12:45:14.729000+00:00,133.0,0.016000000000000014,134.0,0.010000000000000009,103.0,0.018000000000000016
63,2023-03-28 12:45:19.729000+00:00,134.0,0.0050000000000000044,134.0,0.0,103.0,0.0
64,2023-03-28 12:45:24.729000+00:00,135.0,0.0040000000000000036,135.0,0.004999999999999893,104.0,0.008000000000000007
65,2023-03-28 12:45:29.729000+00:00,135.0,0.0,136.0,0.0040000000000000036,104.0,0.0
66,2023-03-28 12:45:34.729000+00:00,140.0,0.02100000000000002,140.0,0.019000000000000128,106.0,0.010999999999999677
67,2023-03-28 12:45:39.729000+00:00,140.0,0.0,141.0,0.0040000000000000036,106.0,0.0
68,2023-03-28 12:45:44.729000+00:00,142.0,0.008000000000000007,142.0,0.004999999999999893,108.0,0.015000000000000124
69,2023-03-28 12:45:49.729000+00:00,142.0,0.0,142.0,0.0,108.0,0.0
70,2023-03-28 12:45:54.729000+00:00,143.0,0.0040000000000000036,143.0,0.0040000000000000036,109.0,0.008000000000000007
71,2023-03-28 12:45:59.729000+00:00,144.0,0.004999999999999893,144.0,0.0050000000000001155,110.0,0.008000000000000007
72,2023-03-28 12:46:04.729000+00:00,145.0,0.0040000000000000036,145.0,0.004999999999999893,111.0,0.008000000000000007
73,2023-03-28 12:46:09.729000+00:00,145.0,0.0,145.0,0.0,111.0,0.0
74,2023-03-28 12:46:14.729000+00:00,145.0,0.0,145.0,0.0,111.0,0.0
75,2023-03-28 12:46:19.729000+00:00,146.0,0.0040000000000000036,146.0,0.0050000000000001155,112.0,0.008000000000000007
76,2023-03-28 12:46:24.729000+00:00,146.0,0.0,146.0,0.0,112.0,0.0
77,2023-03-28 12:46:29.729000+00:00,146.0,0.0,146.0,0.0,112.0,0.0
78,2023-03-28 12:46:34.729000+00:00,146.0,0.0,147.0,0.004999999999999893,112.0,0.0
79,2023-03-28 12:46:39.729000+00:00,149.0,0.01200000000000001,149.0,0.010000000000000009,114.0,0.015000000000000124
80,2023-03-28 12:46:44.729000+00:00,149.0,0.0,149.0,0.0,114.0,0.0
81,2023-03-28 12:46:49.729000+00:00,153.0,0.019000000000000128,154.0,0.020000000000000018,117.0,0.02300000000000013
82,2023-03-28 12:46:54.729000+00:00,156.0,0.016000000000000014,158.0,0.020000000000000018,120.0,0.02499999999999991
83,2023-03-28 12:46:59.729000+00:00,159.0,0.014999999999999902,159.0,0.006000000000000005,122.0,0.020999999999999908
84,2023-03-28 12:47:04.729000+00:00,160.0,0.0050000000000001155,160.0,0.006000000000000005,123.0,0.01100000000000012
85,2023-03-28 12:47:09.729000+00:00,161.0,0.004999999999999893,161.0,0.006000000000000005,124.0,0.009999999999999787
86,2023-03-28 12:47:14.729000+00:00,162.0,0.006000000000000005,162.0,0.004999999999999893,125.0,0.010000000000000231
87,2023-03-28 12:47:19.729000+00:00,163.0,0.0050000000000001155,163.0,0.0050000000000001155,126.0,0.008000000000000007
88,2023-03-28 12:47:24.729000+00:00,165.0,0.008999999999999897,165.0,0.010000000000000009,128.0,0.0349999999999997
89,2023-03-28 12:47:29.729000+00:00,165.0,0.0,166.0,0.004999999999999893,128.0,0.0
90,2023-03-28 12:47:34.729000+00:00,166.0,0.0050000000000001155,166.0,0.0,129.0,0.01200000000000001
91,2023-03-28 12:47:39.729000+00:00,167.0,0.006000000000000005,167.0,0.0050000000000001155,130.0,0.008000000000000007
92,2023-03-28 12:47:44.729000+00:00,167.0,0.0,167.0,0.0,130.0,0.0
93,2023-03-28 12:47:49.729000+00:00,168.0,0.0039999999999997815,168.0,0.004999999999999893,131.0,0.010000000000000231
94,2023-03-28 12:47:54.729000+00:00,170.0,0.010000000000000009,170.0,0.01200000000000001,133.0,0.018999999999999684
95,2023-03-28 12:47:59.729000+00:00,171.0,0.01200000000000001,171.0,0.0050000000000001155,134.0,0.008000000000000007
96,2023-03-28 12:48:04.729000+00:00,172.0,0.0050000000000001155,172.0,0.006999999999999895,135.0,0.01100000000000012
97,2023-03-28 12:48:09.729000+00:00,172.0,0.0,172.0,0.0,135.0,0.0
98,2023-03-28 12:48:14.729000+00:00,174.0,0.010000000000000009,174.0,0.009000000000000119,137.0,0.02499999999999991
99,2023-03-28 12:48:19.729000+00:00,174.0,0.0,174.0,0.0,137.0,0.0
100,2023-03-28 12:48:24.729000+00:00,175.0,0.0040000000000000036,175.0,0.004999999999999893,138.0,0.010000000000000231
101,2023-03-28 12:48:29.729000+00:00,176.0,0.008000000000000007,176.0,0.004999999999999893,139.0,0.01200000000000001
102,2023-03-28 12:48:34.729000+00:00,176.0,0.0,177.0,0.006000000000000005,139.0,0.0
103,2023-03-28 12:48:39.729000+00:00,178.0,0.0129999999999999,178.0,0.007000000000000117,141.0,0.017999999999999794
104,2023-03-28 12:48:44.729000+00:00,179.0,0.006000000000000005,179.0,0.0040000000000000036,142.0,0.007000000000000117
105,2023-03-28 12:48:49.729000+00:00,182.0,0.013000000000000123,182.0,0.014999999999999902,145.0,0.027000000000000135
106,2023-03-28 12:48:54.729000+00:00,182.0,0.0,182.0,0.0,145.0,0.0
107,2023-03-28 12:48:59.729000+00:00,182.0,0.0,182.0,0.0,145.0,0.0
108,2023-03-28 12:49:04.729000+00:00,182.0,0.0,182.0,0.0,145.0,0.0
109,2023-03-28 12:49:09.729000+00:00,184.0,0.008000000000000007,185.0,0.01200000000000001,147.0,0.016999999999999904
110,2023-03-28 12:49:14.729000+00:00,186.0,0.008999999999999897,186.0,0.0050000000000001155,148.0,0.008999999999999897
111,2023-03-28 12:49:19.729000+00:00,187.0,0.0050000000000001155,187.0,0.0040000000000000036,149.0,0.010000000000000231
112,2023-03-28 12:49:24.729000+00:00,187.0,0.0,187.0,0.0,149.0,0.0
113,2023-03-28 12:49:29.729000+00:00,188.0,0.0040000000000000036,188.0,0.006000000000000005,150.0,0.006999999999999673
114,2023-03-28 12:49:34.729000+00:00,189.0,0.004999999999999893,189.0,0.0040000000000000036,151.0,0.009000000000000341
115,2023-03-28 12:49:39.729000+00:00,189.0,0.0,189.0,0.0,151.0,0.0
116,2023-03-28 12:49:44.729000+00:00,189.0,0.0,189.0,0.0,151.0,0.0
117,2023-03-28 12:49:49.729000+00:00,189.0,0.0,189.0,0.0,151.0,0.0
118,2023-03-28 12:49:54.729000+00:00,190.0,0.0040000000000000036,190.0,0.0040000000000000036,152.0,0.009999999999999787
119,2023-03-28 12:49:59.729000+00:00,192.0,0.014000000000000012,192.0,0.008999999999999897,153.0,0.007000000000000117
120,2023-03-28 12:50:04.729000+00:00,195.0,0.0129999999999999,196.0,0.02100000000000013,155.0,0.020999999999999908
121,2023-03-28 12:50:09.729000+00:00,196.0,0.0040000000000000036,196.0,0.0,156.0,0.008999999999999897
122,2023-03-28 12:50:14.729000+00:00,196.0,0.0,196.0,0.0,156.0,0.0
123,2023-03-28 12:50:19.729000+00:00,199.0,0.013000000000000123,199.0,0.0129999999999999,159.0,0.02400000000000002
124,2023-03-28 12:50:24.729000+00:00,201.0,0.008999999999999897,201.0,0.014999999999999902,160.0,0.010000000000000231
125,2023-03-28 12:50:29.729000+00:00,201.0,0.0,202.0,0.0050000000000001155,160.0,0.0
126,2023-03-28 12:50:34.729000+00:00,203.0,0.01200000000000001,203.0,0.004999999999999893,161.0,0.009999999999999787
127,2023-03-28 12:50:39.729000+00:00,204.0,0.008000000000000007,204.0,0.009000000000000119,161.0,0.0
128,2023-03-28 12:50:44.729000+00:00,204.0,0.0,204.0,0.0,161.0,0.0
129,2023-03-28 12:50:49.729000+00:00,205.0,0.0040000000000000036,205.0,0.006000000000000005,162.0,0.01100000000000012
130,2023-03-28 12:50:54.729000+00:00,206.0,0.006000000000000005,208.0,0.0129999999999999,163.0,0.01100000000000012
131,2023-03-28 12:50:59.729000+00:00,208.0,0.009000000000000119,208.0,0.0,164.0,0.01200000000000001
132,2023-03-28 12:51:04.729000+00:00,208.0,0.0,208.0,0.0,164.0,0.0
133,2023-03-28 12:51:09.729000+00:00,208.0,0.0,208.0,0.0,164.0,0.0
134,2023-03-28 12:51:14.729000+00:00,209.0,0.004999999999999893,209.0,0.0050000000000001155,165.0,0.010999999999999677
135,2023-03-28 12:51:19.729000+00:00,210.0,0.0050000000000001155,210.0,0.004999999999999893,166.0,0.007000000000000117
136,2023-03-28 12:51:24.729000+00:00,211.0,0.006000000000000005,212.0,0.008000000000000007,167.0,0.010000000000000231
137,2023-03-28 12:51:29.729000+00:00,213.0,0.010000000000000009,213.0,0.006000000000000005,169.0,0.016000000000000014
138,2023-03-28 12:51:34.729000+00:00,214.0,0.004999999999999893,214.0,0.006000000000000005,170.0,0.006999999999999673
139,2023-03-28 12:51:39.729000+00:00,214.0,0.0,214.0,0.0,170.0,0.0
140,2023-03-28 12:51:44.729000+00:00,215.0,0.0050000000000001155,215.0,0.006000000000000005,170.0,0.0
141,2023-03-28 12:51:49.729000+00:00,216.0,0.0040000000000000036,216.0,0.006000000000000005,171.0,0.010000000000000231
142,2023-03-28 12:51:54.729000+00:00,217.0,0.0039999999999997815,217.0,0.0040000000000000036,172.0,0.0129999999999999
143,2023-03-28 12:51:59.729000+00:00,218.0,0.0050000000000001155,218.0,0.0050000000000001155,173.0,0.007000000000000117
144,2023-03-28 12:52:04.729000+00:00,218.0,0.0,218.0,0.0,173.0,0.0
145,2023-03-28 12:52:09.729000+00:00,218.0,0.0,218.0,0.0,173.0,0.0
146,2023-03-28 12:52:14.729000+00:00,218.0,0.0,218.0,0.0,173.0,0.0
147,2023-03-28 12:52:19.729000+00:00,219.0,0.004999999999999893,219.0,0.0040000000000000036,174.0,0.008999999999999897
148,2023-03-28 12:52:24.729000+00:00,220.0,0.0050000000000001155,220.0,0.004999999999999893,174.0,0.0
149,2023-03-28 12:52:29.729000+00:00,220.0,0.0,220.0,0.0,174.0,0.0
150,2023-03-28 12:52:34.729000+00:00,221.0,0.0040000000000000036,221.0,0.0050000000000001155,174.0,0.0
151,2023-03-28 12:52:39.729000+00:00,221.0,0.0,221.0,0.0,174.0,0.0
152,2023-03-28 12:52:44.729000+00:00,221.0,0.0,221.0,0.0,174.0,0.0
153,2023-03-28 12:52:49.729000+00:00,222.0,0.0040000000000000036,222.0,0.004999999999999893,174.0,0.0
