Unnamed: 0,timestamp,rt_web_get_ratings_count,rt_web_get_ratings_sum
0,2023-03-28 12:40:00.514000+00:00,130.0,
1,2023-03-28 12:40:05.514000+00:00,134.0,0.003977999999999898
2,2023-03-28 12:40:10.514000+00:00,134.0,0.0
3,2023-03-28 12:40:15.514000+00:00,138.0,0.0037790000000000046
4,2023-03-28 12:40:20.514000+00:00,140.0,0.0019909999999999928
5,2023-03-28 12:40:25.514000+00:00,144.0,0.0041069999999998885
6,2023-03-28 12:40:30.514000+00:00,146.0,0.0020650000000002056
7,2023-03-28 12:40:35.514000+00:00,148.0,0.0021839999999999915
8,2023-03-28 12:40:40.514000+00:00,150.0,0.0016929999999999168
9,2023-03-28 12:40:45.514000+00:00,154.0,0.00389200000000009
10,2023-03-28 12:40:50.514000+00:00,154.0,0.0
11,2023-03-28 12:40:55.514000+00:00,156.0,0.0016679999999998918
12,2023-03-28 12:41:00.514000+00:00,158.0,0.0020769999999999122
13,2023-03-28 12:41:05.514000+00:00,158.0,0.0
14,2023-03-28 12:41:10.514000+00:00,158.0,0.0
15,2023-03-28 12:41:15.514000+00:00,160.0,0.0017230000000000856
16,2023-03-28 12:41:20.514000+00:00,164.0,0.003911000000000026
17,2023-03-28 12:41:25.514000+00:00,166.0,0.002018999999999993
18,2023-03-28 12:41:30.514000+00:00,170.0,0.0041209999999999025
19,2023-03-28 12:41:35.514000+00:00,174.0,0.003789999999999988
20,2023-03-28 12:41:40.514000+00:00,184.0,0.009701999999999905
21,2023-03-28 12:41:45.514000+00:00,188.0,0.0038789999999999936
22,2023-03-28 12:41:50.514000+00:00,194.0,0.005322000000000104
23,2023-03-28 12:41:55.514000+00:00,200.0,0.005489000000000022
24,2023-03-28 12:42:00.514000+00:00,202.0,0.0015779999999998573
25,2023-03-28 12:42:05.514000+00:00,202.0,0.0
26,2023-03-28 12:42:10.514000+00:00,202.0,0.0
27,2023-03-28 12:42:15.514000+00:00,212.0,0.008429999999999715
28,2023-03-28 12:42:20.514000+00:00,214.0,0.0021919999999999162
29,2023-03-28 12:42:25.514000+00:00,220.0,0.004944999999999866
30,2023-03-28 12:42:30.514000+00:00,220.0,0.0
31,2023-03-28 12:42:35.514000+00:00,222.0,0.001817000000000013
32,2023-03-28 12:42:40.514000+00:00,222.0,0.0
33,2023-03-28 12:42:45.514000+00:00,222.0,0.0
34,2023-03-28 12:42:50.514000+00:00,224.0,0.0019319999999999338
35,2023-03-28 12:42:55.514000+00:00,224.0,0.0
36,2023-03-28 12:43:00.514000+00:00,229.0,0.0046400000000000885
37,2023-03-28 12:43:05.514000+00:00,230.0,0.0011109999999999731
38,2023-03-28 12:43:10.514000+00:00,233.0,0.003150000000000097
39,2023-03-28 12:43:15.514000+00:00,236.0,0.0031079999999999997
40,2023-03-28 12:43:20.514000+00:00,238.0,0.0019339999999999358
41,2023-03-28 12:43:25.514000+00:00,240.0,0.0016559999999999908
42,2023-03-28 12:43:30.514000+00:00,240.0,0.0
43,2023-03-28 12:43:35.514000+00:00,240.0,0.0
44,2023-03-28 12:43:40.514000+00:00,246.0,0.005753000000000064
45,2023-03-28 12:43:45.514000+00:00,246.0,0.0
46,2023-03-28 12:43:50.514000+00:00,252.0,0.0058349999999998126
47,2023-03-28 12:43:55.514000+00:00,254.0,0.0021240000000000148
48,2023-03-28 12:44:00.514000+00:00,258.0,0.003716999999999915
49,2023-03-28 12:44:05.514000+00:00,260.0,0.0016780000000000128
50,2023-03-28 12:44:10.514000+00:00,260.0,0.0
51,2023-03-28 12:44:15.514000+00:00,260.0,0.0
52,2023-03-28 12:44:20.514000+00:00,262.0,0.0022359999999998492
53,2023-03-28 12:44:25.514000+00:00,264.0,0.001605000000000023
54,2023-03-28 12:44:30.514000+00:00,264.0,0.0
55,2023-03-28 12:44:35.514000+00:00,270.0,0.005064999999999986
56,2023-03-28 12:44:40.514000+00:00,272.0,0.0019299999999999873
57,2023-03-28 12:44:45.514000+00:00,272.0,0.0
58,2023-03-28 12:44:50.514000+00:00,274.0,0.0018140000000000378
59,2023-03-28 12:44:55.514000+00:00,274.0,0.0
60,2023-03-28 12:45:00.514000+00:00,276.0,0.0017149999999999666
61,2023-03-28 12:45:05.514000+00:00,282.0,0.006162000000000112
62,2023-03-28 12:45:10.514000+00:00,288.0,0.0062810000000000366
63,2023-03-28 12:45:15.514000+00:00,290.0,0.001990999999999965
64,2023-03-28 12:45:20.514000+00:00,290.0,0.0
65,2023-03-28 12:45:25.514000+00:00,292.0,0.002040999999999904
66,2023-03-28 12:45:30.514000+00:00,298.0,0.004944999999999922
67,2023-03-28 12:45:35.514000+00:00,302.0,0.003917999999999977
68,2023-03-28 12:45:40.514000+00:00,304.0,0.0018819999999999948
69,2023-03-28 12:45:45.514000+00:00,306.0,0.002058999999999922
70,2023-03-28 12:45:50.514000+00:00,306.0,0.0
71,2023-03-28 12:45:55.514000+00:00,308.0,0.0023789999999999645
72,2023-03-28 12:46:00.514000+00:00,310.0,0.002024999999999999
73,2023-03-28 12:46:05.514000+00:00,312.0,0.002067000000000041
74,2023-03-28 12:46:10.514000+00:00,312.0,0.0
75,2023-03-28 12:46:15.514000+00:00,312.0,0.0
76,2023-03-28 12:46:20.514000+00:00,314.0,0.0020710000000001005
77,2023-03-28 12:46:25.514000+00:00,314.0,0.0
78,2023-03-28 12:46:30.514000+00:00,314.0,0.0
79,2023-03-28 12:46:35.514000+00:00,316.0,0.0018520000000000758
80,2023-03-28 12:46:40.514000+00:00,320.0,0.004632999999999998
81,2023-03-28 12:46:45.514000+00:00,320.0,0.0
82,2023-03-28 12:46:50.514000+00:00,332.0,0.011017999999999806
83,2023-03-28 12:46:55.514000+00:00,338.0,0.00583999999999979
84,2023-03-28 12:47:00.514000+00:00,340.0,0.0017790000000000306
85,2023-03-28 12:47:05.514000+00:00,342.0,0.002786000000000066
86,2023-03-28 12:47:10.514000+00:00,346.0,0.004374999999999907
87,2023-03-28 12:47:15.514000+00:00,346.0,0.0
