timestamp,container_fs_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_fs_io_time_seconds_total,container_memory_failures_total,container_memory_failcnt,container_fs_write_seconds_total
2023-03-28 12:40:03.995000+00:00,1138688.0,22028288.0,38408192.0,37969920.0,2.46,0.266883428,10.82,638984.0,0.0,0.0,5978.0,16486110.0,0.0,0.0,6544.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:08.759000+00:00,1138688.0,22028288.0,38408192.0,37490688.0,2.46,0.266883428,10.9,639667.0,0.0,0.0,5985.0,16486970.0,0.0,0.0,6554.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:14.825000+00:00,1138688.0,24219648.0,40312832.0,39874560.0,2.5,0.266883428,10.99,656454.0,0.0,0.0,6124.0,16502912.0,0.0,0.0,6710.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:18.386000+00:00,1138688.0,24219648.0,40312832.0,37486592.0,2.52,0.266883428,11.04,665774.0,0.0,0.0,6203.0,16511736.0,0.0,0.0,6798.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:23.969000+00:00,1138688.0,22028288.0,38039552.0,37601280.0,2.54,0.266883428,11.07,676272.0,0.0,0.0,6291.0,16521704.0,0.0,0.0,6894.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:29.280000+00:00,1138688.0,22028288.0,38039552.0,37601280.0,2.56,0.266883428,11.16,676272.0,0.0,0.0,6291.0,16521704.0,0.0,0.0,6894.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:34.129000+00:00,1138688.0,22028288.0,38047744.0,37609472.0,2.57,0.266883428,11.18,687392.0,0.0,0.0,6385.0,16532483.0,0.0,0.0,6999.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:39.377000+00:00,1138688.0,22028288.0,38875136.0,38436864.0,2.59,0.266883428,11.28,696850.0,0.0,0.0,6466.0,16541337.0,0.0,0.0,7087.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:44.364000+00:00,1138688.0,22028288.0,37920768.0,37482496.0,2.6,0.266883428,11.32,705852.0,0.0,0.0,6542.0,16549389.0,0.0,0.0,7166.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:49.396000+00:00,1138688.0,22028288.0,37953536.0,37515264.0,2.63,0.266883428,11.4,711398.0,0.0,0.0,6590.0,16555094.0,0.0,0.0,7222.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:53.719000+00:00,1159168.0,22028288.0,37904384.0,37466112.0,2.63,0.266883428,11.4,711398.0,0.0,0.0,6590.0,16555094.0,0.0,0.0,7222.0,0.0,0.0,0.0,0.0
2023-03-28 12:40:59.303000+00:00,1159168.0,22028288.0,37908480.0,37470208.0,2.68,0.266883428,11.5,725969.0,0.0,0.0,6714.0,16568917.0,0.0,0.0,7358.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:03.547000+00:00,1159168.0,22028288.0,37908480.0,37470208.0,2.68,0.266883428,11.5,725969.0,0.0,0.0,6714.0,16568917.0,0.0,0.0,7358.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:09.041000+00:00,1159168.0,22028288.0,38154240.0,37715968.0,2.7,0.266883428,11.57,726718.0,0.0,0.0,6722.0,16569777.0,0.0,0.0,7368.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:14.163000+00:00,1159168.0,22028288.0,37949440.0,37511168.0,2.71,0.266883428,11.59,735348.0,0.0,0.0,6795.0,16577722.0,0.0,0.0,7445.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:19.844000+00:00,1159168.0,22028288.0,37965824.0,37527552.0,2.74,0.266883428,11.59,749858.0,0.0,0.0,6918.0,16591545.0,0.0,0.0,7581.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:24.368000+00:00,1159168.0,22028288.0,37920768.0,37482496.0,2.75,0.266883428,11.72,755175.0,0.0,0.0,6963.0,16596599.0,0.0,0.0,7630.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:29.451000+00:00,1159168.0,22028288.0,37920768.0,37482496.0,2.79,0.266883428,11.81,755175.0,0.0,0.0,6963.0,16596599.0,0.0,0.0,7630.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:34.427000+00:00,1159168.0,22028288.0,38100992.0,37662720.0,2.81,0.266883428,11.84,774846.0,0.0,0.0,7129.0,16615341.0,0.0,0.0,7813.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:38.888000+00:00,1159168.0,22028288.0,38100992.0,37654528.0,2.89,0.266883428,12.0,808586.0,0.0,0.0,7415.0,16647083.0,0.0,0.0,8123.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:44.270000+00:00,1159168.0,22028288.0,38563840.0,38125568.0,2.92,0.266883428,12.07,827520.0,0.0,0.0,7573.0,16665224.0,0.0,0.0,8300.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:49.748000+00:00,1175552.0,22028288.0,37920768.0,37482496.0,2.97,0.266883428,12.18,845330.0,0.0,0.0,7723.0,16682097.0,0.0,0.0,8467.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:54.532000+00:00,1175552.0,22028288.0,38039552.0,37601280.0,3.01,0.266883428,12.22,864462.0,0.0,0.0,7883.0,16700115.0,0.0,0.0,8642.0,0.0,0.0,0.0,0.0
2023-03-28 12:41:59.876000+00:00,1175552.0,22028288.0,38039552.0,37601280.0,3.06,0.266883428,12.33,864462.0,0.0,0.0,7883.0,16700115.0,0.0,0.0,8642.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:04.319000+00:00,1175552.0,22028288.0,37912576.0,37474304.0,3.06,0.266883428,12.33,882278.0,0.0,0.0,8034.0,16716841.0,0.0,0.0,8807.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:09.450000+00:00,1175552.0,22028288.0,37912576.0,37474304.0,3.07,0.266883428,12.33,882278.0,0.0,0.0,8034.0,16716841.0,0.0,0.0,8807.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:14.677000+00:00,1175552.0,22032384.0,38551552.0,38113280.0,3.18,0.266883428,12.48,920130.0,0.0,0.0,8350.0,16752589.0,0.0,0.0,9158.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:19.014000+00:00,1175552.0,22032384.0,37941248.0,37502976.0,3.2,0.267575501,12.52,934001.0,0.0,0.0,8467.0,16765589.0,0.0,0.0,9285.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:24.316000+00:00,1175552.0,22040576.0,38445056.0,38006784.0,3.24,0.267575501,12.66,957007.0,0.0,0.0,8661.0,16787400.0,0.0,0.0,9499.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:29.662000+00:00,1175552.0,22040576.0,38445056.0,38006784.0,3.24,0.267575501,12.66,957007.0,0.0,0.0,8661.0,16787400.0,0.0,0.0,9499.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:34.109000+00:00,1175552.0,22040576.0,38080512.0,37642240.0,3.28,0.267575501,12.72,962939.0,0.0,0.0,8712.0,16793247.0,0.0,0.0,9557.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:39.465000+00:00,1175552.0,22040576.0,38080512.0,37502976.0,3.28,0.267575501,12.72,962939.0,0.0,0.0,8712.0,16793247.0,0.0,0.0,9557.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:43.953000+00:00,1175552.0,22040576.0,38076416.0,37638144.0,3.31,0.267575501,12.78,963622.0,0.0,0.0,8719.0,16794107.0,0.0,0.0,9567.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:49.538000+00:00,1175552.0,22040576.0,37945344.0,37507072.0,3.31,0.267575501,12.78,968874.0,0.0,0.0,8763.0,16799026.0,0.0,0.0,9614.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:54.414000+00:00,1196032.0,22040576.0,38268928.0,37830656.0,3.33,0.267575501,12.88,969623.0,0.0,0.0,8771.0,16799886.0,0.0,0.0,9624.0,0.0,0.0,0.0,0.0
2023-03-28 12:42:58.102000+00:00,1196032.0,22040576.0,38268928.0,37830656.0,3.34,0.267575501,12.9,969623.0,0.0,0.0,8771.0,16799886.0,0.0,0.0,9624.0,0.0,0.0,0.0,0.0
2023-03-28 12:43:03.745000+00:00,1196032.0,22040576.0,37974016.0,37535744.0,3.39,0.267575501,13.01,992892.0,0.0,0.0,8968.0,16821477.0,0.0,0.0,9835.0,0.0,0.0,0.0,0.0
2023-03-28 12:43:09.664000+00:00,1196032.0,22040576.0,38166528.0,37728256.0,3.39,0.267575501,13.03,998073.0,0.0,0.0,9011.0,16826406.0,0.0,0.0,9882.0,0.0,0.0,0.0,0.0
2023-03-28 12:43:14.566000+00:00,1196032.0,22040576.0,38076416.0,37638144.0,3.41,0.267575501,13.13,1007130.0,0.0,0.0,9087.0,16835217.0,0.0,0.0,9970.0,0.0,0.0,0.0,0.0
2023-03-28 12:43:19.149000+00:00,1196032.0,22040576.0,38092800.0,37654528.0,3.43,0.267575501,13.18,1024169.0,0.0,0.0,9230.0,16851162.0,0.0,0.0,10126.0,0.0,0.0,0.0,0.0
2023-03-28 12:43:24.323000+00:00,1196032.0,22040576.0,38100992.0,37662720.0,3.45,0.267575501,13.26,1024852.0,0.0,0.0,9237.0,16852022.0,0.0,0.0,10136.0,0.0,0.0,0.0,0.0
