Unnamed: 0,timestamp,rt_dispatch_get_rabbitmq_count,rt_dispatch_get_rabbitmq_sum
0,2023-03-29 01:15:02.169000+00:00,0.0,
1,2023-03-29 01:15:07.169000+00:00,0.0,0.0
2,2023-03-29 01:15:12.169000+00:00,0.0,0.0
3,2023-03-29 01:15:17.169000+00:00,0.0,0.0
4,2023-03-29 01:15:22.169000+00:00,0.0,0.0
5,2023-03-29 01:15:27.169000+00:00,0.0,0.0
6,2023-03-29 01:15:32.169000+00:00,0.0,0.0
7,2023-03-29 01:15:37.169000+00:00,0.0,0.0
8,2023-03-29 01:15:42.169000+00:00,0.0,0.0
9,2023-03-29 01:15:47.169000+00:00,0.0,0.0
10,2023-03-29 01:15:52.169000+00:00,0.0,0.0
11,2023-03-29 01:15:57.169000+00:00,0.0,0.0
12,2023-03-29 01:16:02.169000+00:00,0.0,0.0
13,2023-03-29 01:16:07.169000+00:00,0.0,0.0
14,2023-03-29 01:16:12.169000+00:00,0.0,0.0
15,2023-03-29 01:16:17.169000+00:00,0.0,0.0
16,2023-03-29 01:16:22.169000+00:00,0.0,0.0
17,2023-03-29 01:16:27.169000+00:00,0.0,0.0
18,2023-03-29 01:16:32.169000+00:00,0.0,0.0
19,2023-03-29 01:16:37.169000+00:00,0.0,0.0
20,2023-03-29 01:16:42.169000+00:00,0.0,0.0
21,2023-03-29 01:16:47.169000+00:00,0.0,0.0
22,2023-03-29 01:16:52.169000+00:00,0.0,0.0
23,2023-03-29 01:16:57.169000+00:00,0.0,0.0
24,2023-03-29 01:17:02.169000+00:00,0.0,0.0
25,2023-03-29 01:17:07.169000+00:00,0.0,0.0
26,2023-03-29 01:17:12.169000+00:00,0.0,0.0
27,2023-03-29 01:17:17.169000+00:00,0.0,0.0
28,2023-03-29 01:17:22.169000+00:00,0.0,0.0
29,2023-03-29 01:17:27.169000+00:00,0.0,0.0
30,2023-03-29 01:17:32.169000+00:00,0.0,0.0
31,2023-03-29 01:17:37.169000+00:00,0.0,0.0
32,2023-03-29 01:17:42.169000+00:00,0.0,0.0
33,2023-03-29 01:17:47.169000+00:00,0.0,0.0
34,2023-03-29 01:17:52.169000+00:00,0.0,0.0
35,2023-03-29 01:17:57.169000+00:00,0.0,0.0
