Unnamed: 0,timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
0,2023-03-29 01:15:00.408000+00:00,30.0,,0.0,
1,2023-03-29 01:15:05.408000+00:00,30.0,0.0,0.0,0.0
2,2023-03-29 01:15:10.408000+00:00,30.0,0.0,0.0,0.0
3,2023-03-29 01:15:15.408000+00:00,30.0,0.0,0.0,0.0
4,2023-03-29 01:15:20.408000+00:00,30.0,0.0,0.0,0.0
5,2023-03-29 01:15:25.408000+00:00,30.0,0.0,0.0,0.0
6,2023-03-29 01:15:30.408000+00:00,30.0,0.0,0.0,0.0
7,2023-03-29 01:15:35.408000+00:00,30.0,0.0,0.0,0.0
8,2023-03-29 01:15:40.408000+00:00,30.0,0.0,0.0,0.0
9,2023-03-29 01:15:45.408000+00:00,30.0,0.0,0.0,0.0
10,2023-03-29 01:15:50.408000+00:00,30.0,0.0,0.0,0.0
11,2023-03-29 01:15:55.408000+00:00,30.0,0.0,0.0,0.0
12,2023-03-29 01:16:00.408000+00:00,30.0,0.0,0.0,0.0
13,2023-03-29 01:16:05.408000+00:00,30.0,0.0,0.0,0.0
14,2023-03-29 01:16:10.408000+00:00,30.0,0.0,0.0,0.0
15,2023-03-29 01:16:15.408000+00:00,30.0,0.0,0.0,0.0
16,2023-03-29 01:16:20.408000+00:00,30.0,0.0,0.0,0.0
17,2023-03-29 01:16:25.408000+00:00,30.0,0.0,0.0,0.0
18,2023-03-29 01:16:30.408000+00:00,30.0,0.0,0.0,0.0
19,2023-03-29 01:16:35.408000+00:00,30.0,0.0,0.0,0.0
20,2023-03-29 01:16:40.408000+00:00,30.0,0.0,0.0,0.0
21,2023-03-29 01:16:45.408000+00:00,30.0,0.0,0.0,0.0
22,2023-03-29 01:16:50.408000+00:00,30.0,0.0,0.0,0.0
23,2023-03-29 01:16:55.408000+00:00,30.0,0.0,0.0,0.0
24,2023-03-29 01:17:00.408000+00:00,30.0,0.0,0.0,0.0
25,2023-03-29 01:17:05.408000+00:00,30.0,0.0,0.0,0.0
26,2023-03-29 01:17:10.408000+00:00,30.0,0.0,0.0,0.0
27,2023-03-29 01:17:15.408000+00:00,30.0,0.0,0.0,0.0
28,2023-03-29 01:17:20.408000+00:00,30.0,0.0,0.0,0.0
29,2023-03-29 01:17:25.408000+00:00,30.0,0.0,0.0,0.0
30,2023-03-29 01:17:30.410000+00:00,30.0,0.0,0.0,0.0
31,2023-03-29 01:17:35.408000+00:00,30.0,0.0,0.0,0.0
32,2023-03-29 01:17:40.408000+00:00,30.0,0.0,0.0,0.0
33,2023-03-29 01:17:45.408000+00:00,30.0,0.0,0.0,0.0
34,2023-03-29 01:17:50.408000+00:00,30.0,0.0,0.0,0.0
35,2023-03-29 01:17:55.408000+00:00,30.0,0.0,0.0,0.0
36,2023-03-29 01:18:00.408000+00:00,30.0,0.0,0.0,0.0
37,2023-03-29 01:18:05.408000+00:00,30.0,0.0,0.0,0.0
38,2023-03-29 01:18:10.408000+00:00,30.0,0.0,0.0,0.0
39,2023-03-29 01:18:15.408000+00:00,30.0,0.0,0.0,0.0
40,2023-03-29 01:18:20.408000+00:00,30.0,0.0,0.0,0.0
41,2023-03-29 01:18:25.408000+00:00,30.0,0.0,0.0,0.0
42,2023-03-29 01:18:30.408000+00:00,30.0,0.0,0.0,0.0
43,2023-03-29 01:18:35.408000+00:00,30.0,0.0,0.0,0.0
44,2023-03-29 01:18:40.408000+00:00,30.0,0.0,0.0,0.0
45,2023-03-29 01:18:45.408000+00:00,30.0,0.0,0.0,0.0
46,2023-03-29 01:18:50.408000+00:00,30.0,0.0,0.0,0.0
47,2023-03-29 01:18:55.408000+00:00,30.0,0.0,0.0,0.0
48,2023-03-29 01:19:00.408000+00:00,30.0,0.0,0.0,0.0
49,2023-03-29 01:19:05.408000+00:00,30.0,0.0,0.0,0.0
50,2023-03-29 01:19:10.408000+00:00,30.0,0.0,0.0,0.0
51,2023-03-29 01:19:15.408000+00:00,30.0,0.0,0.0,0.0
52,2023-03-29 01:19:20.408000+00:00,30.0,0.0,0.0,0.0
53,2023-03-29 01:19:25.408000+00:00,30.0,0.0,0.0,0.0
54,2023-03-29 01:19:30.408000+00:00,30.0,0.0,0.0,0.0
55,2023-03-29 01:19:35.408000+00:00,30.0,0.0,0.0,0.0
56,2023-03-29 01:19:40.408000+00:00,30.0,0.0,0.0,0.0
57,2023-03-29 01:19:45.408000+00:00,30.0,0.0,0.0,0.0
58,2023-03-29 01:19:50.408000+00:00,30.0,0.0,0.0,0.0
59,2023-03-29 01:19:55.408000+00:00,30.0,0.0,0.0,0.0
60,2023-03-29 01:20:00.408000+00:00,30.0,0.0,0.0,0.0
61,2023-03-29 01:20:05.408000+00:00,30.0,0.0,0.0,0.0
62,2023-03-29 01:20:10.408000+00:00,30.0,0.0,0.0,0.0
63,2023-03-29 01:20:15.408000+00:00,30.0,0.0,0.0,0.0
64,2023-03-29 01:20:20.408000+00:00,30.0,0.0,0.0,0.0
65,2023-03-29 01:20:25.408000+00:00,30.0,0.0,0.0,0.0
66,2023-03-29 01:20:30.408000+00:00,30.0,0.0,0.0,0.0
67,2023-03-29 01:20:35.408000+00:00,30.0,0.0,0.0,0.0
68,2023-03-29 01:20:40.408000+00:00,30.0,0.0,0.0,0.0
69,2023-03-29 01:20:45.408000+00:00,30.0,0.0,0.0,0.0
70,2023-03-29 01:20:50.408000+00:00,30.0,0.0,0.0,0.0
71,2023-03-29 01:20:55.408000+00:00,30.0,0.0,0.0,0.0
72,2023-03-29 01:21:00.408000+00:00,30.0,0.0,0.0,0.0
73,2023-03-29 01:21:05.408000+00:00,30.0,0.0,0.0,0.0
74,2023-03-29 01:21:10.408000+00:00,30.0,0.0,0.0,0.0
75,2023-03-29 01:21:15.408000+00:00,30.0,0.0,0.0,0.0
76,2023-03-29 01:21:20.408000+00:00,30.0,0.0,0.0,0.0
77,2023-03-29 01:21:25.408000+00:00,30.0,0.0,0.0,0.0
78,2023-03-29 01:21:30.408000+00:00,30.0,0.0,0.0,0.0
79,2023-03-29 01:21:35.408000+00:00,30.0,0.0,0.0,0.0
80,2023-03-29 01:21:40.408000+00:00,30.0,0.0,0.0,0.0
81,2023-03-29 01:21:45.408000+00:00,30.0,0.0,0.0,0.0
82,2023-03-29 01:21:50.408000+00:00,30.0,0.0,0.0,0.0
83,2023-03-29 01:21:55.408000+00:00,30.0,0.0,0.0,0.0
84,2023-03-29 01:22:00.408000+00:00,30.0,0.0,0.0,0.0
85,2023-03-29 01:22:05.408000+00:00,30.0,0.0,0.0,0.0
86,2023-03-29 01:22:10.408000+00:00,30.0,0.0,0.0,0.0
87,2023-03-29 01:22:15.408000+00:00,30.0,0.0,0.0,0.0
88,2023-03-29 01:22:20.408000+00:00,30.0,0.0,0.0,0.0
89,2023-03-29 01:22:25.408000+00:00,30.0,0.0,0.0,0.0
90,2023-03-29 01:22:30.408000+00:00,30.0,0.0,0.0,0.0
91,2023-03-29 01:22:35.408000+00:00,30.0,0.0,0.0,0.0
