timestamp,rt_payment_get_user_count,rt_payment_get_user_sum,rt_payment_post_user_count,rt_payment_post_user_sum
2023-03-19 19:20:04.727000+00:00,30.0,,27.0,
2023-03-19 19:20:09.727000+00:00,32.0,22.0,29.0,33.0
2023-03-19 19:20:14.727000+00:00,34.0,24.0,31.0,33.0
2023-03-19 19:20:19.727000+00:00,36.0,23.0,33.0,32.0
2023-03-19 19:20:24.727000+00:00,37.0,12.0,34.0,14.0
2023-03-19 19:20:29.727000+00:00,41.0,47.0,38.0,62.0
2023-03-19 19:20:34.727000+00:00,44.0,38.0,41.0,55.0
2023-03-19 19:20:39.727000+00:00,45.0,12.0,42.0,18.0
2023-03-19 19:20:44.727000+00:00,45.0,0.0,42.0,0.0
2023-03-19 19:20:49.727000+00:00,46.0,13.0,43.0,17.0
2023-03-19 19:20:54.727000+00:00,47.0,15.0,44.0,14.0
2023-03-19 19:20:59.727000+00:00,49.0,22.0,45.0,15.0
2023-03-19 19:21:04.727000+00:00,49.0,0.0,45.0,0.0
2023-03-19 19:21:09.727000+00:00,49.0,0.0,45.0,0.0
2023-03-19 19:21:14.727000+00:00,49.0,0.0,45.0,0.0
2023-03-19 19:21:19.727000+00:00,51.0,23.0,47.0,31.0
2023-03-19 19:21:24.727000+00:00,53.0,24.0,48.0,14.0
2023-03-19 19:21:29.727000+00:00,53.0,0.0,48.0,0.0
2023-03-19 19:21:34.727000+00:00,56.0,37.0,50.0,29.0
2023-03-19 19:21:39.727000+00:00,57.0,11.0,51.0,16.0
2023-03-19 19:21:44.727000+00:00,59.0,24.0,53.0,31.0
2023-03-19 19:21:49.727000+00:00,60.0,12.0,53.0,0.0
2023-03-19 19:21:54.727000+00:00,63.0,36.0,56.0,51.0
2023-03-19 19:21:59.727000+00:00,64.0,11.0,57.0,14.0
2023-03-19 19:22:04.727000+00:00,66.0,24.0,59.0,34.0
2023-03-19 19:22:09.727000+00:00,70.0,50.0,63.0,62.0
2023-03-19 19:22:14.727000+00:00,72.0,24.0,65.0,31.0
2023-03-19 19:22:19.727000+00:00,75.0,34.0,68.0,44.0
2023-03-19 19:22:24.727000+00:00,75.0,0.0,68.0,0.0
2023-03-19 19:22:29.727000+00:00,79.0,44.0,72.0,59.0
2023-03-19 19:22:34.727000+00:00,82.0,39.0,73.0,15.0
2023-03-19 19:22:39.727000+00:00,84.0,22.0,74.0,15.0
2023-03-19 19:22:44.727000+00:00,85.0,9.0,75.0,15.0
2023-03-19 19:22:49.727000+00:00,87.0,24.0,77.0,30.0
2023-03-19 19:22:54.727000+00:00,89.0,85.0,79.0,31.0
2023-03-19 19:22:59.727000+00:00,89.0,0.0,79.0,0.0
2023-03-19 19:23:04.727000+00:00,89.0,0.0,79.0,0.0
2023-03-19 19:23:09.727000+00:00,90.0,30.0,80.0,14.0
2023-03-19 19:23:14.727000+00:00,90.0,0.0,80.0,0.0
2023-03-19 19:23:19.727000+00:00,91.0,13.0,81.0,14.0
2023-03-19 19:23:24.727000+00:00,92.0,10.0,81.0,0.0
2023-03-19 19:23:29.727000+00:00,93.0,12.0,82.0,17.0
2023-03-19 19:23:34.727000+00:00,94.0,12.0,83.0,14.0
2023-03-19 19:23:39.727000+00:00,96.0,20.0,85.0,27.0
2023-03-19 19:23:44.727000+00:00,97.0,10.0,86.0,16.0
2023-03-19 19:23:49.727000+00:00,97.0,0.0,86.0,0.0
2023-03-19 19:23:54.727000+00:00,98.0,12.0,87.0,16.0
2023-03-19 19:23:59.727000+00:00,100.0,21.0,89.0,27.0
2023-03-19 19:24:04.727000+00:00,104.0,47.0,93.0,63.0
2023-03-19 19:24:09.727000+00:00,108.0,40.0,96.0,48.0
2023-03-19 19:24:14.727000+00:00,108.0,0.0,96.0,0.0
2023-03-19 19:24:19.727000+00:00,110.0,20.0,98.0,26.0
2023-03-19 19:24:24.727000+00:00,111.0,12.0,99.0,15.0
2023-03-19 19:24:29.727000+00:00,111.0,0.0,99.0,0.0
2023-03-19 19:24:34.727000+00:00,114.0,32.0,102.0,43.0
2023-03-19 19:24:39.727000+00:00,118.0,44.0,105.0,46.0
2023-03-19 19:24:44.727000+00:00,121.0,30.0,108.0,39.0
2023-03-19 19:24:49.727000+00:00,122.0,11.0,108.0,0.0
2023-03-19 19:24:54.727000+00:00,122.0,0.0,108.0,0.0
2023-03-19 19:24:59.727000+00:00,122.0,0.0,108.0,0.0
2023-03-19 19:25:04.727000+00:00,125.0,33.0,110.0,28.0
2023-03-19 19:25:09.727000+00:00,126.0,12.0,111.0,15.0
2023-03-19 19:25:14.727000+00:00,127.0,12.0,112.0,15.0
2023-03-19 19:25:19.727000+00:00,127.0,0.0,112.0,0.0
2023-03-19 19:25:24.727000+00:00,128.0,11.0,113.0,15.0
2023-03-19 19:25:29.727000+00:00,130.0,23.0,115.0,28.0
2023-03-19 19:25:34.727000+00:00,130.0,0.0,115.0,0.0
2023-03-19 19:25:39.727000+00:00,131.0,12.0,116.0,14.0
2023-03-19 19:25:44.727000+00:00,133.0,22.0,118.0,31.0
2023-03-19 19:25:49.727000+00:00,134.0,13.0,119.0,14.0
2023-03-19 19:25:54.727000+00:00,136.0,22.0,121.0,31.0
2023-03-19 19:25:59.727000+00:00,136.0,0.0,121.0,0.0
2023-03-19 19:26:04.727000+00:00,138.0,25.0,123.0,30.0
2023-03-19 19:26:09.727000+00:00,140.0,23.0,125.0,30.0
2023-03-19 19:26:14.727000+00:00,142.0,26.0,126.0,16.0
2023-03-19 19:26:19.727000+00:00,144.0,24.0,128.0,29.0
2023-03-19 19:26:24.727000+00:00,144.0,0.0,128.0,0.0
2023-03-19 19:26:29.727000+00:00,145.0,12.0,129.0,16.0
2023-03-19 19:26:34.727000+00:00,147.0,21.0,131.0,32.0
2023-03-19 19:26:39.727000+00:00,149.0,27.0,133.0,32.0
2023-03-19 19:26:44.727000+00:00,151.0,23.0,135.0,31.0
2023-03-19 19:26:49.727000+00:00,153.0,22.0,137.0,33.0
2023-03-19 19:26:54.727000+00:00,154.0,12.0,138.0,23.0
2023-03-19 19:26:59.727000+00:00,156.0,26.0,139.0,14.0
2023-03-19 19:27:04.727000+00:00,158.0,22.0,141.0,31.0
2023-03-19 19:27:09.727000+00:00,159.0,12.0,142.0,15.0
2023-03-19 19:27:14.727000+00:00,160.0,14.0,143.0,16.0
2023-03-19 19:27:19.727000+00:00,161.0,13.0,144.0,16.0
2023-03-19 19:27:24.727000+00:00,161.0,0.0,144.0,0.0
2023-03-19 19:27:29.727000+00:00,164.0,31.0,147.0,40.0
2023-03-19 19:27:34.727000+00:00,164.0,0.0,147.0,0.0
2023-03-19 19:27:39.727000+00:00,165.0,10.0,148.0,13.0
2023-03-19 19:27:44.727000+00:00,165.0,0.0,148.0,0.0
2023-03-19 19:27:49.727000+00:00,166.0,9.0,149.0,15.0
2023-03-19 19:27:54.727000+00:00,167.0,13.0,150.0,14.0
2023-03-19 19:27:59.727000+00:00,167.0,0.0,150.0,0.0
2023-03-19 19:28:04.727000+00:00,170.0,33.0,153.0,43.0
2023-03-19 19:28:09.727000+00:00,173.0,37.0,156.0,44.0
2023-03-19 19:28:14.727000+00:00,175.0,24.0,158.0,31.0
2023-03-19 19:28:19.727000+00:00,177.0,21.0,160.0,29.0
2023-03-19 19:28:24.727000+00:00,178.0,11.0,161.0,15.0
2023-03-19 19:28:29.727000+00:00,178.0,0.0,161.0,0.0
2023-03-19 19:28:34.727000+00:00,181.0,30.0,164.0,45.0
2023-03-19 19:28:39.727000+00:00,182.0,12.0,165.0,13.0
2023-03-19 19:28:44.727000+00:00,183.0,10.0,166.0,14.0
2023-03-19 19:28:49.727000+00:00,188.0,54.0,171.0,74.0
2023-03-19 19:28:54.727000+00:00,188.0,0.0,171.0,0.0
2023-03-19 19:28:59.727000+00:00,190.0,21.0,173.0,33.0
2023-03-19 19:29:04.727000+00:00,191.0,11.0,174.0,13.0
2023-03-19 19:29:09.727000+00:00,192.0,11.0,175.0,14.0
2023-03-19 19:29:14.727000+00:00,192.0,0.0,175.0,0.0
2023-03-19 19:29:19.727000+00:00,192.0,0.0,175.0,0.0
2023-03-19 19:29:24.727000+00:00,193.0,11.0,175.0,0.0
2023-03-19 19:29:29.727000+00:00,196.0,32.0,178.0,49.0
2023-03-19 19:29:34.727000+00:00,197.0,10.0,179.0,13.0
2023-03-19 19:29:39.727000+00:00,198.0,12.0,180.0,14.0
2023-03-19 19:29:44.727000+00:00,198.0,0.0,180.0,0.0
2023-03-19 19:29:49.727000+00:00,199.0,11.0,181.0,14.0
2023-03-19 19:29:54.727000+00:00,200.0,12.0,182.0,14.0
2023-03-19 19:29:59.727000+00:00,201.0,11.0,183.0,14.0
2023-03-19 19:30:04.727000+00:00,203.0,22.0,185.0,28.0
2023-03-19 19:30:09.727000+00:00,204.0,10.0,186.0,14.0
2023-03-19 19:30:14.727000+00:00,205.0,10.0,187.0,13.0
2023-03-19 19:30:19.727000+00:00,207.0,20.0,189.0,28.0
2023-03-19 19:30:24.727000+00:00,208.0,11.0,190.0,15.0
2023-03-19 19:30:29.727000+00:00,209.0,12.0,191.0,14.0
2023-03-19 19:30:34.727000+00:00,210.0,13.0,192.0,24.0
2023-03-19 19:30:39.727000+00:00,212.0,22.0,194.0,29.0
