timestamp,rt_cart_get_catalogue_count,rt_cart_get_catalogue_sum,rt_ratings_get_catalogue_count,rt_ratings_get_catalogue_sum
2023-03-19 19:20:00.408000+00:00,150.0,,17.0,
2023-03-19 19:20:05.408000+00:00,155.0,1.0,18.0,0.439165
2023-03-19 19:20:10.408000+00:00,160.0,0.0,21.0,1.102331
2023-03-19 19:20:15.408000+00:00,162.0,2.0,22.0,0.0
2023-03-19 19:20:20.408000+00:00,167.0,4.0,24.0,0.0
2023-03-19 19:20:25.408000+00:00,172.0,2.0,24.0,0.0
2023-03-19 19:20:30.408000+00:00,182.0,6.0,27.0,0.0
2023-03-19 19:20:35.408000+00:00,186.0,0.0,28.0,0.3707739999999995
2023-03-19 19:20:40.408000+00:00,186.0,0.0,28.0,0.0
2023-03-19 19:20:45.408000+00:00,186.0,0.0,28.0,0.0
2023-03-19 19:20:50.408000+00:00,190.0,1.0,29.0,0.0
2023-03-19 19:20:55.408000+00:00,194.0,1.0,30.0,0.3911349999999998
2023-03-19 19:21:00.408000+00:00,194.0,0.0,30.0,0.0
2023-03-19 19:21:05.408000+00:00,194.0,0.0,30.0,0.0
2023-03-19 19:21:10.408000+00:00,194.0,0.0,30.0,0.0
2023-03-19 19:21:15.408000+00:00,195.0,2.0,30.0,0.0
2023-03-19 19:21:20.408000+00:00,198.0,2.0,30.0,0.0
2023-03-19 19:21:25.408000+00:00,202.0,0.0,34.0,0.0
2023-03-19 19:21:30.408000+00:00,209.0,1.0,35.0,0.302142
2023-03-19 19:21:35.408000+00:00,210.0,0.0,36.0,0.485661
2023-03-19 19:21:40.408000+00:00,214.0,1.0,37.0,0.0
2023-03-19 19:21:45.408000+00:00,219.0,1.0,39.0,0.0
2023-03-19 19:21:50.408000+00:00,224.0,1.0,42.0,0.32980200000000004
2023-03-19 19:21:55.408000+00:00,225.0,0.0,43.0,0.5063759999999999
2023-03-19 19:22:00.408000+00:00,232.0,3.0,45.0,0.0
2023-03-19 19:22:05.408000+00:00,239.0,2.0,47.0,0.781783
2023-03-19 19:22:10.408000+00:00,245.0,1.0,49.0,0.0
2023-03-19 19:22:15.408000+00:00,246.0,0.0,49.0,0.0
2023-03-19 19:22:20.408000+00:00,252.0,3.0,50.0,0.253617
2023-03-19 19:22:25.408000+00:00,254.0,1.0,52.0,0.0
2023-03-19 19:22:30.408000+00:00,267.0,4.0,54.0,0.0
2023-03-19 19:22:35.408000+00:00,271.0,0.0,56.0,0.0
2023-03-19 19:22:40.408000+00:00,275.0,2.0,60.0,0.0
2023-03-19 19:22:45.408000+00:00,279.0,2.0,62.0,0.0
2023-03-19 19:22:50.408000+00:00,282.0,0.0,62.0,0.0
2023-03-19 19:22:55.408000+00:00,286.0,1.0,65.0,1.132892
2023-03-19 19:23:00.408000+00:00,286.0,0.0,65.0,0.0
2023-03-19 19:23:05.408000+00:00,288.0,0.0,66.0,0.38034100000000004
2023-03-19 19:23:10.408000+00:00,289.0,1.0,66.0,0.0
2023-03-19 19:23:15.408000+00:00,291.0,1.0,67.0,0.0
2023-03-19 19:23:20.408000+00:00,297.0,0.0,70.0,0.0
2023-03-19 19:23:25.408000+00:00,298.0,1.0,70.0,0.0
2023-03-19 19:23:30.408000+00:00,302.0,1.0,72.0,0.5895630000000001
2023-03-19 19:23:35.408000+00:00,306.0,4.0,74.0,0.0
2023-03-19 19:23:40.408000+00:00,306.0,0.0,74.0,0.0
2023-03-19 19:23:45.408000+00:00,308.0,0.0,74.0,0.0
2023-03-19 19:23:50.408000+00:00,310.0,1.0,75.0,0.0
2023-03-19 19:23:55.408000+00:00,319.0,2.0,79.0,0.0
2023-03-19 19:24:00.408000+00:00,324.0,2.0,82.0,0.0010539999999994443
2023-03-19 19:24:05.408000+00:00,336.0,3.0,84.0,0.0
2023-03-19 19:24:10.408000+00:00,342.0,2.0,84.0,0.0
2023-03-19 19:24:15.408000+00:00,345.0,1.0,85.0,0.0
2023-03-19 19:24:20.408000+00:00,348.0,0.0,85.0,0.0
2023-03-19 19:24:25.408000+00:00,348.0,0.0,85.0,0.0
2023-03-19 19:24:30.408000+00:00,348.0,0.0,85.0,0.0
2023-03-19 19:24:35.408000+00:00,358.0,3.0,90.0,0.8885140000000007
2023-03-19 19:24:40.408000+00:00,369.0,3.0,93.0,0.0
2023-03-19 19:24:45.408000+00:00,375.0,3.0,95.0,0.0
2023-03-19 19:24:50.408000+00:00,380.0,3.0,95.0,0.0
2023-03-19 19:24:55.408000+00:00,381.0,1.0,96.0,0.4171779999999994
2023-03-19 19:25:00.408000+00:00,384.0,2.0,97.0,0.49491299999999994
2023-03-19 19:25:05.408000+00:00,387.0,0.0,99.0,0.0
2023-03-19 19:25:10.408000+00:00,394.0,2.0,100.0,0.0
2023-03-19 19:25:15.408000+00:00,394.0,0.0,100.0,0.0
2023-03-19 19:25:20.408000+00:00,396.0,1.0,100.0,0.0
2023-03-19 19:25:25.408000+00:00,399.0,2.0,101.0,0.4224749999999995
2023-03-19 19:25:30.408000+00:00,400.0,1.0,102.0,0.0
2023-03-19 19:25:35.408000+00:00,401.0,1.0,102.0,0.0
2023-03-19 19:25:40.408000+00:00,405.0,1.0,104.0,0.0
2023-03-19 19:25:45.408000+00:00,408.0,2.0,106.0,0.5462260000000003
2023-03-19 19:25:50.408000+00:00,412.0,1.0,106.0,0.0
2023-03-19 19:25:55.408000+00:00,415.0,0.0,106.0,0.0
2023-03-19 19:26:00.408000+00:00,419.0,2.0,108.0,0.0
2023-03-19 19:26:05.408000+00:00,420.0,0.0,109.0,0.3090640000000002
2023-03-19 19:26:10.408000+00:00,426.0,3.0,109.0,0.0
2023-03-19 19:26:15.408000+00:00,432.0,3.0,111.0,0.6649419999999999
2023-03-19 19:26:20.408000+00:00,434.0,0.0,111.0,0.0
2023-03-19 19:26:25.408000+00:00,435.0,0.0,112.0,0.2863899999999999
2023-03-19 19:26:30.408000+00:00,440.0,2.0,113.0,0.0
2023-03-19 19:26:35.408000+00:00,446.0,3.0,114.0,0.0
2023-03-19 19:26:40.408000+00:00,446.0,0.0,114.0,0.0
2023-03-19 19:26:45.408000+00:00,452.0,2.0,117.0,0.0
2023-03-19 19:26:50.408000+00:00,456.0,2.0,117.0,0.0
2023-03-19 19:26:55.408000+00:00,458.0,3.0,117.0,0.0
2023-03-19 19:27:00.408000+00:00,464.0,3.0,119.0,0.7296780000000003
2023-03-19 19:27:05.408000+00:00,464.0,0.0,119.0,0.0
2023-03-19 19:27:10.408000+00:00,467.0,2.0,121.0,0.7815310000000002
2023-03-19 19:27:15.408000+00:00,470.0,1.0,121.0,0.0
2023-03-19 19:27:20.408000+00:00,472.0,1.0,121.0,0.0
2023-03-19 19:27:25.408000+00:00,474.0,1.0,121.0,0.0
2023-03-19 19:27:30.408000+00:00,478.0,1.0,123.0,0.7782519999999997
2023-03-19 19:27:35.408000+00:00,480.0,1.0,124.0,0.0
2023-03-19 19:27:40.408000+00:00,482.0,1.0,125.0,0.4380430000000004
2023-03-19 19:27:45.408000+00:00,482.0,0.0,125.0,0.0
2023-03-19 19:27:50.408000+00:00,486.0,0.0,125.0,0.0
2023-03-19 19:27:55.408000+00:00,486.0,0.0,125.0,0.0
2023-03-19 19:28:00.408000+00:00,489.0,4.0,125.0,0.0
2023-03-19 19:28:05.408000+00:00,497.0,1.0,126.0,0.3264449999999999
2023-03-19 19:28:10.408000+00:00,502.0,3.0,127.0,0.41171800000000025
2023-03-19 19:28:15.408000+00:00,505.0,2.0,129.0,0.0
2023-03-19 19:28:20.408000+00:00,511.0,2.0,131.0,0.696437
2023-03-19 19:28:25.408000+00:00,512.0,0.0,131.0,0.0
2023-03-19 19:28:30.408000+00:00,516.0,0.0,133.0,0.0
2023-03-19 19:28:35.408000+00:00,520.0,1.0,133.0,0.0
2023-03-19 19:28:40.408000+00:00,524.0,2.0,135.0,0.0
2023-03-19 19:28:45.408000+00:00,531.0,3.0,139.0,0.45510899999999976
2023-03-19 19:28:50.408000+00:00,538.0,3.0,140.0,0.35664300000000004
2023-03-19 19:28:55.408000+00:00,540.0,0.0,141.0,0.26044800000000046
2023-03-19 19:29:00.408000+00:00,544.0,2.0,142.0,0.295652
2023-03-19 19:29:05.408000+00:00,546.0,0.0,142.0,0.0
2023-03-19 19:29:10.408000+00:00,548.0,1.0,142.0,0.0
2023-03-19 19:29:15.408000+00:00,548.0,0.0,142.0,0.0
2023-03-19 19:29:20.408000+00:00,548.0,0.0,142.0,0.0
2023-03-19 19:29:25.408000+00:00,550.0,2.0,143.0,0.3040419999999999
2023-03-19 19:29:30.408000+00:00,556.0,1.0,145.0,0.0
2023-03-19 19:29:35.408000+00:00,560.0,1.0,145.0,0.0
2023-03-19 19:29:40.408000+00:00,560.0,0.0,145.0,0.0
2023-03-19 19:29:45.408000+00:00,562.0,0.0,146.0,0.41479799999999933
2023-03-19 19:29:50.408000+00:00,563.0,1.0,146.0,0.0
2023-03-19 19:29:55.408000+00:00,570.0,3.0,147.0,0.3504150000000008
2023-03-19 19:30:00.408000+00:00,572.0,1.0,148.0,0.35453899999999994
2023-03-19 19:30:05.408000+00:00,576.0,3.0,149.0,0.0
2023-03-19 19:30:10.408000+00:00,579.0,2.0,150.0,0.30908800000000003
2023-03-19 19:30:15.408000+00:00,584.0,1.0,151.0,0.35005299999999995
2023-03-19 19:30:20.408000+00:00,588.0,0.0,152.0,0.2450730000000001
2023-03-19 19:30:25.408000+00:00,588.0,0.0,153.0,0.0
2023-03-19 19:30:30.408000+00:00,593.0,4.0,154.0,0.299447
2023-03-19 19:30:35.408000+00:00,600.0,3.0,155.0,0.0
2023-03-19 19:30:40.408000+00:00,602.0,0.0,155.0,0.0
2023-03-19 19:30:45.408000+00:00,604.0,0.0,155.0,0.0
2023-03-19 19:30:50.408000+00:00,612.0,9.0,155.0,0.0
2023-03-19 19:30:55.408000+00:00,614.0,1.0,155.0,0.0
2023-03-19 19:31:00.408000+00:00,617.0,1.0,155.0,0.0
2023-03-19 19:31:05.408000+00:00,620.0,1.0,155.0,0.0
2023-03-19 19:31:10.408000+00:00,626.0,3.0,157.0,0.0
2023-03-19 19:31:15.408000+00:00,627.0,0.0,157.0,0.0
2023-03-19 19:31:20.408000+00:00,628.0,0.0,157.0,0.0
2023-03-19 19:31:25.408000+00:00,632.0,0.0,158.0,0.0
2023-03-19 19:31:30.408000+00:00,632.0,0.0,158.0,0.0
2023-03-19 19:31:35.408000+00:00,634.0,1.0,159.0,0.48294000000000104
2023-03-19 19:31:40.408000+00:00,637.0,1.0,160.0,0.0
2023-03-19 19:31:45.408000+00:00,642.0,0.0,162.0,0.8502309999999991
2023-03-19 19:31:50.408000+00:00,644.0,0.0,162.0,0.0
2023-03-19 19:31:55.408000+00:00,644.0,0.0,162.0,0.0
2023-03-19 19:32:00.408000+00:00,646.0,2.0,163.0,0.379760000000001
2023-03-19 19:32:05.408000+00:00,650.0,1.0,163.0,0.0
2023-03-19 19:32:10.408000+00:00,661.0,3.0,167.0,0.0
2023-03-19 19:32:15.408000+00:00,666.0,3.0,168.0,0.2840419999999999
2023-03-19 19:32:20.408000+00:00,670.0,1.0,169.0,0.4933580000000002
2023-03-19 19:32:25.408000+00:00,675.0,2.0,169.0,0.0
2023-03-19 19:32:30.408000+00:00,676.0,0.0,169.0,0.0
2023-03-19 19:32:35.408000+00:00,680.0,3.0,170.0,0.0
2023-03-19 19:32:40.408000+00:00,684.0,1.0,171.0,0.4050889999999998
2023-03-19 19:32:45.408000+00:00,688.0,2.0,171.0,0.0
2023-03-19 19:32:50.408000+00:00,692.0,3.0,173.0,0.4960260000000001
2023-03-19 19:32:55.408000+00:00,694.0,1.0,173.0,0.0
2023-03-19 19:33:00.408000+00:00,698.0,3.0,174.0,0.23535400000000006
2023-03-19 19:33:05.408000+00:00,698.0,0.0,174.0,0.0
2023-03-19 19:33:10.408000+00:00,702.0,3.0,175.0,0.0
2023-03-19 19:33:15.408000+00:00,702.0,0.0,175.0,0.0
2023-03-19 19:33:20.408000+00:00,707.0,1.0,179.0,0.0
2023-03-19 19:33:25.408000+00:00,710.0,1.0,179.0,0.0
2023-03-19 19:33:30.408000+00:00,711.0,0.0,179.0,0.0
2023-03-19 19:33:35.408000+00:00,712.0,0.0,179.0,0.0
2023-03-19 19:33:40.408000+00:00,714.0,1.0,179.0,0.0
2023-03-19 19:33:45.408000+00:00,716.0,1.0,179.0,0.0
2023-03-19 19:33:50.408000+00:00,722.0,3.0,181.0,0.5002490000000002
2023-03-19 19:33:55.408000+00:00,722.0,0.0,181.0,0.0
2023-03-19 19:34:00.408000+00:00,724.0,0.0,183.0,0.5576470000000002
2023-03-19 19:34:05.408000+00:00,724.0,0.0,183.0,0.0
2023-03-19 19:34:10.408000+00:00,729.0,1.0,186.0,0.9773380000000003
2023-03-19 19:34:15.408000+00:00,730.0,1.0,187.0,0.2597109999999998
2023-03-19 19:34:20.408000+00:00,730.0,0.0,187.0,0.0
2023-03-19 19:34:25.408000+00:00,730.0,0.0,187.0,0.0
2023-03-19 19:34:30.408000+00:00,732.0,1.0,188.0,0.3965620000000003
2023-03-19 19:34:35.408000+00:00,735.0,0.0,188.0,0.0
2023-03-19 19:34:40.408000+00:00,738.0,0.0,189.0,0.0
2023-03-19 19:34:45.408000+00:00,740.0,1.0,190.0,0.0
2023-03-19 19:34:50.408000+00:00,743.0,1.0,190.0,0.0
2023-03-19 19:34:55.408000+00:00,750.0,3.0,193.0,0.06358499999999978
2023-03-19 19:35:00.408000+00:00,757.0,2.0,194.0,0.31067199999999984
2023-03-19 19:35:05.408000+00:00,763.0,4.0,197.0,0.006232000000000237
2023-03-19 19:35:10.408000+00:00,768.0,1.0,198.0,0.0
2023-03-19 19:35:15.408000+00:00,770.0,1.0,199.0,0.0
2023-03-19 19:35:20.408000+00:00,776.0,2.0,201.0,0.7860469999999999
2023-03-19 19:35:25.408000+00:00,778.0,0.0,202.0,0.311785
2023-03-19 19:35:30.408000+00:00,780.0,1.0,204.0,0.871348
2023-03-19 19:35:35.408000+00:00,783.0,3.0,206.0,0.0
2023-03-19 19:35:40.408000+00:00,784.0,0.0,207.0,0.2251590000000001
2023-03-19 19:35:45.408000+00:00,784.0,0.0,207.0,0.0
2023-03-19 19:35:50.408000+00:00,784.0,0.0,207.0,0.0
2023-03-19 19:35:55.408000+00:00,788.0,2.0,209.0,0.0
2023-03-19 19:36:00.408000+00:00,790.0,0.0,211.0,0.654448
2023-03-19 19:36:05.408000+00:00,796.0,3.0,213.0,0.0
2023-03-19 19:36:10.408000+00:00,804.0,2.0,215.0,0.0
2023-03-19 19:36:15.408000+00:00,808.0,0.0,216.0,0.3666940000000003
2023-03-19 19:36:20.408000+00:00,808.0,0.0,216.0,0.0
2023-03-19 19:36:25.408000+00:00,808.0,0.0,216.0,0.0
2023-03-19 19:36:30.408000+00:00,812.0,0.0,216.0,0.0
2023-03-19 19:36:35.408000+00:00,818.0,3.0,220.0,0.0
2023-03-19 19:36:40.408000+00:00,822.0,0.0,221.0,0.3726020000000001
2023-03-19 19:36:45.408000+00:00,822.0,0.0,221.0,0.0
2023-03-19 19:36:50.408000+00:00,832.0,3.0,225.0,0.0
2023-03-19 19:36:55.408000+00:00,846.0,3.0,226.0,0.44696000000000025
2023-03-19 19:37:00.408000+00:00,852.0,1.0,230.0,0.0
2023-03-19 19:37:05.408000+00:00,855.0,1.0,233.0,0.1918179999999996
2023-03-19 19:37:10.408000+00:00,862.0,3.0,234.0,0.23922599999999994
2023-03-19 19:37:15.408000+00:00,862.0,0.0,234.0,0.0
2023-03-19 19:37:20.408000+00:00,864.0,1.0,235.0,0.26148300000000013
2023-03-19 19:37:25.408000+00:00,868.0,1.0,236.0,0.0
2023-03-19 19:37:30.408000+00:00,872.0,1.0,237.0,0.0
2023-03-19 19:37:35.408000+00:00,872.0,0.0,237.0,0.0
2023-03-19 19:37:40.408000+00:00,880.0,3.0,239.0,0.0
2023-03-19 19:37:45.408000+00:00,886.0,4.0,240.0,0.37051500000000015
2023-03-19 19:37:50.408000+00:00,890.0,2.0,242.0,0.0
2023-03-19 19:37:55.408000+00:00,893.0,0.0,244.0,0.0
2023-03-19 19:38:00.408000+00:00,894.0,0.0,244.0,0.0
2023-03-19 19:38:05.408000+00:00,894.0,0.0,244.0,0.0
