timestamp,rt_dispatch_get_rabbitmq_count,rt_dispatch_get_rabbitmq_sum
2023-03-19 19:20:02.169000+00:00,29.0,
2023-03-19 19:20:07.169000+00:00,31.0,0.0
2023-03-19 19:20:12.169000+00:00,33.0,0.0
2023-03-19 19:20:17.169000+00:00,34.0,0.0
2023-03-19 19:20:22.169000+00:00,37.0,0.0
2023-03-19 19:20:27.169000+00:00,39.0,0.0
2023-03-19 19:20:32.169000+00:00,43.0,0.0
2023-03-19 19:20:37.169000+00:00,45.0,0.0
2023-03-19 19:20:42.169000+00:00,45.0,0.0
2023-03-19 19:20:47.169000+00:00,45.0,0.0
2023-03-19 19:20:52.169000+00:00,46.0,0.0
2023-03-19 19:20:57.169000+00:00,49.0,0.0
2023-03-19 19:21:02.169000+00:00,49.0,0.0
2023-03-19 19:21:07.169000+00:00,49.0,0.0
2023-03-19 19:21:12.169000+00:00,49.0,0.0
2023-03-19 19:21:17.169000+00:00,49.0,0.0
2023-03-19 19:21:22.169000+00:00,51.0,0.0
2023-03-19 19:21:27.169000+00:00,53.0,0.0
2023-03-19 19:21:32.169000+00:00,55.0,0.0
2023-03-19 19:21:37.169000+00:00,56.0,0.0
2023-03-19 19:21:42.169000+00:00,58.0,0.0
2023-03-19 19:21:47.169000+00:00,60.0,0.0
2023-03-19 19:21:52.169000+00:00,63.0,0.0
2023-03-19 19:21:57.169000+00:00,63.0,0.0
2023-03-19 19:22:02.169000+00:00,65.0,0.0
2023-03-19 19:22:07.169000+00:00,69.0,0.0
2023-03-19 19:22:12.169000+00:00,71.0,0.0
2023-03-19 19:22:17.169000+00:00,72.0,0.0
2023-03-19 19:22:22.169000+00:00,75.0,0.0
2023-03-19 19:22:27.169000+00:00,76.0,0.0
2023-03-19 19:22:32.169000+00:00,81.0,0.0
2023-03-19 19:22:37.169000+00:00,82.0,0.0
2023-03-19 19:22:42.169000+00:00,84.0,0.0
2023-03-19 19:22:47.169000+00:00,86.0,0.0
2023-03-19 19:22:52.169000+00:00,87.0,0.0
2023-03-19 19:22:57.169000+00:00,89.0,0.0
2023-03-19 19:23:02.169000+00:00,89.0,0.0
2023-03-19 19:23:07.169000+00:00,90.0,0.0
2023-03-19 19:23:12.169000+00:00,90.0,0.0
2023-03-19 19:23:17.169000+00:00,90.0,0.0
2023-03-19 19:23:22.169000+00:00,91.0,0.0
2023-03-19 19:23:27.169000+00:00,93.0,0.0
2023-03-19 19:23:32.169000+00:00,94.0,0.0
2023-03-19 19:23:37.169000+00:00,96.0,0.0
2023-03-19 19:23:42.169000+00:00,96.0,0.0
2023-03-19 19:23:47.169000+00:00,97.0,0.0
2023-03-19 19:23:52.169000+00:00,98.0,0.0
2023-03-19 19:23:57.169000+00:00,99.0,0.0
2023-03-19 19:24:02.169000+00:00,100.0,0.0
2023-03-19 19:24:07.169000+00:00,105.0,0.0
2023-03-19 19:24:12.169000+00:00,108.0,0.0
2023-03-19 19:24:17.169000+00:00,110.0,0.0
2023-03-19 19:24:22.169000+00:00,110.0,0.0
2023-03-19 19:24:27.169000+00:00,111.0,0.0
2023-03-19 19:24:32.169000+00:00,111.0,0.0
2023-03-19 19:24:37.169000+00:00,115.0,0.0
2023-03-19 19:24:42.169000+00:00,119.0,0.0
2023-03-19 19:24:47.169000+00:00,121.0,0.0
2023-03-19 19:24:52.169000+00:00,122.0,0.0
2023-03-19 19:24:57.169000+00:00,122.0,0.0
2023-03-19 19:25:02.169000+00:00,124.0,0.0
2023-03-19 19:25:07.169000+00:00,125.0,0.0
2023-03-19 19:25:12.169000+00:00,127.0,0.0
2023-03-19 19:25:17.169000+00:00,127.0,0.0
2023-03-19 19:25:22.169000+00:00,128.0,0.0
2023-03-19 19:25:27.169000+00:00,129.0,0.0
2023-03-19 19:25:32.169000+00:00,130.0,0.0
2023-03-19 19:25:37.169000+00:00,131.0,0.0
2023-03-19 19:25:42.169000+00:00,133.0,0.0
2023-03-19 19:25:47.169000+00:00,134.0,0.0
2023-03-19 19:25:52.169000+00:00,135.0,0.0
2023-03-19 19:25:57.169000+00:00,136.0,0.0
2023-03-19 19:26:02.169000+00:00,138.0,0.0
2023-03-19 19:26:07.169000+00:00,138.0,0.0
2023-03-19 19:26:12.169000+00:00,141.0,0.0
2023-03-19 19:26:17.169000+00:00,143.0,0.0
2023-03-19 19:26:22.169000+00:00,144.0,0.0
2023-03-19 19:26:27.169000+00:00,144.0,0.0
2023-03-19 19:26:32.169000+00:00,146.0,0.0
2023-03-19 19:26:37.169000+00:00,149.0,0.0
2023-03-19 19:26:42.169000+00:00,149.0,0.0
2023-03-19 19:26:47.169000+00:00,152.0,0.0
2023-03-19 19:26:52.169000+00:00,154.0,0.0
2023-03-19 19:26:57.169000+00:00,155.0,0.0
2023-03-19 19:27:02.169000+00:00,158.0,0.0
2023-03-19 19:27:07.169000+00:00,158.0,0.0
2023-03-19 19:27:12.169000+00:00,159.0,0.0
2023-03-19 19:27:17.169000+00:00,160.0,0.0
2023-03-19 19:27:22.169000+00:00,161.0,0.0
2023-03-19 19:27:27.169000+00:00,161.0,0.0
2023-03-19 19:27:32.169000+00:00,164.0,0.0
2023-03-19 19:27:37.169000+00:00,164.0,0.0
2023-03-19 19:27:42.169000+00:00,165.0,0.0
2023-03-19 19:27:47.169000+00:00,165.0,0.0
2023-03-19 19:27:52.169000+00:00,167.0,0.0
2023-03-19 19:27:57.169000+00:00,167.0,0.0
2023-03-19 19:28:02.169000+00:00,168.0,0.0
2023-03-19 19:28:07.169000+00:00,171.0,0.0
2023-03-19 19:28:12.169000+00:00,174.0,0.0
2023-03-19 19:28:17.169000+00:00,175.0,0.0
2023-03-19 19:28:22.169000+00:00,177.0,0.0
2023-03-19 19:28:27.169000+00:00,178.0,0.0
2023-03-19 19:28:32.169000+00:00,179.0,0.0
2023-03-19 19:28:37.169000+00:00,181.0,0.0
2023-03-19 19:28:42.169000+00:00,182.0,0.0
2023-03-19 19:28:47.169000+00:00,187.0,0.0
2023-03-19 19:28:52.169000+00:00,188.0,0.0
2023-03-19 19:28:57.169000+00:00,188.0,0.0
2023-03-19 19:29:02.169000+00:00,190.0,0.0
2023-03-19 19:29:07.169000+00:00,191.0,0.0
2023-03-19 19:29:12.169000+00:00,192.0,0.0
2023-03-19 19:29:17.169000+00:00,192.0,0.0
2023-03-19 19:29:22.169000+00:00,192.0,0.0
2023-03-19 19:29:27.169000+00:00,193.0,0.0
