timestamp,rt_ratings_put_PDO_count,rt_ratings_put_PDO_sum
2023-03-19 19:20:00.514000+00:00,17.0,
2023-03-19 19:20:05.514000+00:00,18.0,0.051536000000000026
2023-03-19 19:20:10.514000+00:00,21.0,0.22499599999999997
2023-03-19 19:20:15.514000+00:00,22.0,0.03773800000000005
2023-03-19 19:20:20.514000+00:00,24.0,0.0
2023-03-19 19:20:25.514000+00:00,24.0,0.0
2023-03-19 19:20:30.514000+00:00,27.0,0.0
2023-03-19 19:20:35.514000+00:00,28.0,0.04547699999999999
2023-03-19 19:20:40.514000+00:00,28.0,0.0
2023-03-19 19:20:45.514000+00:00,28.0,0.0
2023-03-19 19:20:50.514000+00:00,29.0,0.0403420000000001
2023-03-19 19:20:55.514000+00:00,30.0,0.05001699999999998
2023-03-19 19:21:00.514000+00:00,30.0,0.0
2023-03-19 19:21:05.514000+00:00,30.0,0.0
2023-03-19 19:21:10.514000+00:00,30.0,0.0
2023-03-19 19:21:15.514000+00:00,30.0,0.0
2023-03-19 19:21:20.514000+00:00,30.0,0.0
2023-03-19 19:21:25.514000+00:00,34.0,0.17948700000000006
2023-03-19 19:21:30.514000+00:00,35.0,0.04863200000000001
2023-03-19 19:21:35.514000+00:00,36.0,0.206635
2023-03-19 19:21:40.514000+00:00,37.0,0.068278
2023-03-19 19:21:45.514000+00:00,39.0,0.09580399999999997
2023-03-19 19:21:50.514000+00:00,42.0,0.1445580000000001
2023-03-19 19:21:55.514000+00:00,43.0,0.0
2023-03-19 19:22:00.514000+00:00,45.0,0.09411900000000029
2023-03-19 19:22:05.514000+00:00,47.0,0.0
2023-03-19 19:22:10.514000+00:00,49.0,0.26685099999999995
2023-03-19 19:22:15.514000+00:00,49.0,0.0
2023-03-19 19:22:20.514000+00:00,50.0,0.0
2023-03-19 19:22:25.514000+00:00,52.0,0.11088599999999982
2023-03-19 19:22:30.514000+00:00,54.0,0.09996300000000025
2023-03-19 19:22:35.514000+00:00,56.0,0.0921050000000001
2023-03-19 19:22:40.514000+00:00,60.0,0.0
2023-03-19 19:22:45.514000+00:00,62.0,0.109286
2023-03-19 19:22:50.514000+00:00,62.0,0.0
2023-03-19 19:22:55.514000+00:00,65.0,0.0
2023-03-19 19:23:00.514000+00:00,65.0,0.0
2023-03-19 19:23:05.514000+00:00,66.0,0.04918800000000001
2023-03-19 19:23:10.514000+00:00,66.0,0.0
2023-03-19 19:23:15.514000+00:00,67.0,0.04166800000000004
2023-03-19 19:23:20.514000+00:00,70.0,0.17007100000000008
2023-03-19 19:23:25.514000+00:00,70.0,0.0
2023-03-19 19:23:30.514000+00:00,72.0,0.33030900000000063
2023-03-19 19:23:35.514000+00:00,74.0,0.09364599999999967
2023-03-19 19:23:40.514000+00:00,74.0,0.0
2023-03-19 19:23:45.514000+00:00,74.0,0.0
2023-03-19 19:23:50.514000+00:00,75.0,0.02969699999999964
2023-03-19 19:23:55.514000+00:00,79.0,0.0
2023-03-19 19:24:00.514000+00:00,82.0,0.11869799999999975
2023-03-19 19:24:05.514000+00:00,84.0,0.1038800000000002
2023-03-19 19:24:10.514000+00:00,84.0,0.0
2023-03-19 19:24:15.514000+00:00,85.0,0.07999599999999907
2023-03-19 19:24:20.514000+00:00,85.0,0.0
2023-03-19 19:24:25.514000+00:00,85.0,0.0
2023-03-19 19:24:30.514000+00:00,85.0,0.0
2023-03-19 19:24:35.514000+00:00,90.0,0.32173500000000077
2023-03-19 19:24:40.514000+00:00,93.0,0.38834899999999983
2023-03-19 19:24:45.514000+00:00,95.0,0.0
2023-03-19 19:24:50.514000+00:00,95.0,0.0
2023-03-19 19:24:55.514000+00:00,96.0,0.04053899999999988
2023-03-19 19:25:00.514000+00:00,97.0,0.04910400000000048
2023-03-19 19:25:05.514000+00:00,99.0,0.09032700000000027
2023-03-19 19:25:10.514000+00:00,100.0,0.04637000000000002
2023-03-19 19:25:15.514000+00:00,100.0,0.0
2023-03-19 19:25:20.514000+00:00,100.0,0.0
2023-03-19 19:25:25.514000+00:00,101.0,0.05026200000000003
2023-03-19 19:25:30.514000+00:00,102.0,0.03871700000000011
2023-03-19 19:25:35.514000+00:00,102.0,0.0
2023-03-19 19:25:40.514000+00:00,104.0,0.24237599999999992
2023-03-19 19:25:45.514000+00:00,106.0,0.07491099999999995
2023-03-19 19:25:50.514000+00:00,106.0,0.0
2023-03-19 19:25:55.514000+00:00,106.0,0.0
2023-03-19 19:26:00.514000+00:00,108.0,0.07956399999999997
2023-03-19 19:26:05.514000+00:00,109.0,0.13050300000000004
2023-03-19 19:26:10.514000+00:00,109.0,0.0
2023-03-19 19:26:15.514000+00:00,111.0,0.08344399999999985
