timestamp,rt_ratings_put_PDO_count,rt_ratings_put_PDO_sum
2023-03-21 04:41:00.514000+00:00,1.0,
2023-03-21 04:41:05.514000+00:00,3.0,0.147774
2023-03-21 04:41:10.514000+00:00,3.0,0.0
2023-03-21 04:41:15.514000+00:00,3.0,0.0
2023-03-21 04:41:20.514000+00:00,5.0,0.41826400000000014
2023-03-21 04:41:25.514000+00:00,6.0,0.0
2023-03-21 04:41:30.514000+00:00,6.0,0.0
2023-03-21 04:41:35.514000+00:00,6.0,0.0
2023-03-21 04:41:40.514000+00:00,7.0,0.055005000000000005
2023-03-21 04:41:45.514000+00:00,7.0,0.0
2023-03-21 04:41:50.514000+00:00,10.0,0.33744799999999997
2023-03-21 04:41:55.514000+00:00,10.0,0.0
2023-03-21 04:42:00.514000+00:00,12.0,0.11582599999999998
2023-03-21 04:42:05.514000+00:00,14.0,0.10250999999999999
2023-03-21 04:42:10.514000+00:00,14.0,0.0
2023-03-21 04:42:15.514000+00:00,16.0,0.18260300000000007
2023-03-21 04:42:20.514000+00:00,19.0,0.17306199999999994
2023-03-21 04:42:25.514000+00:00,20.0,0.339944
2023-03-21 04:42:30.514000+00:00,20.0,0.0
2023-03-21 04:42:35.514000+00:00,20.0,0.0
2023-03-21 04:42:40.514000+00:00,20.0,0.0
2023-03-21 04:42:45.514000+00:00,21.0,0.070546
2023-03-21 04:42:50.514000+00:00,22.0,0.0405279999999999
2023-03-21 04:42:55.514000+00:00,22.0,0.0
2023-03-21 04:43:00.514000+00:00,24.0,0.0
2023-03-21 04:43:05.514000+00:00,27.0,0.16094599999999992
2023-03-21 04:43:10.514000+00:00,27.0,0.0
2023-03-21 04:43:15.514000+00:00,30.0,0.12098600000000015
2023-03-21 04:43:20.514000+00:00,31.0,0.056631999999999905
2023-03-21 04:43:25.514000+00:00,32.0,0.03959699999999999
2023-03-21 04:43:30.514000+00:00,32.0,0.0
2023-03-21 04:43:35.514000+00:00,32.0,0.0
2023-03-21 04:43:40.514000+00:00,33.0,0.1142399999999999
2023-03-21 04:43:45.514000+00:00,33.0,0.0
2023-03-21 04:43:50.514000+00:00,34.0,0.04848000000000008
2023-03-21 04:43:55.514000+00:00,36.0,0.1549449999999999
2023-03-21 04:44:00.514000+00:00,37.0,0.043682999999999694
2023-03-21 04:44:05.514000+00:00,38.0,0.048564000000000274
2023-03-21 04:44:10.514000+00:00,39.0,0.067855
2023-03-21 04:44:15.514000+00:00,41.0,0.09819199999999983
2023-03-21 04:44:20.514000+00:00,41.0,0.0
2023-03-21 04:44:25.514000+00:00,41.0,0.0
2023-03-21 04:44:30.514000+00:00,45.0,0.0
2023-03-21 04:44:35.514000+00:00,45.0,0.0
2023-03-21 04:44:40.514000+00:00,47.0,0.0
2023-03-21 04:44:45.514000+00:00,48.0,0.05210500000000001
2023-03-21 04:44:50.514000+00:00,48.0,0.0
2023-03-21 04:44:55.514000+00:00,48.0,0.0
2023-03-21 04:45:00.514000+00:00,49.0,0.053998999999999964
2023-03-21 04:45:05.514000+00:00,49.0,0.0
2023-03-21 04:45:10.514000+00:00,49.0,0.0
2023-03-21 04:45:15.514000+00:00,50.0,0.06152300000000005
2023-03-21 04:45:20.514000+00:00,52.0,0.496874
2023-03-21 04:45:25.514000+00:00,54.0,0.0936269999999999
2023-03-21 04:45:30.514000+00:00,55.0,0.0
2023-03-21 04:45:35.514000+00:00,56.0,0.056344
2023-03-21 04:45:40.514000+00:00,58.0,0.086032
2023-03-21 04:45:45.514000+00:00,58.0,0.0
2023-03-21 04:45:50.514000+00:00,60.0,0.0
2023-03-21 04:45:55.514000+00:00,63.0,0.15611400000000009
2023-03-21 04:46:00.514000+00:00,63.0,0.0
2023-03-21 04:46:05.514000+00:00,68.0,0.297517
2023-03-21 04:46:10.514000+00:00,70.0,0.09120700000000001
2023-03-21 04:46:15.514000+00:00,73.0,0.2006239999999999
2023-03-21 04:46:20.514000+00:00,74.0,0.052047
2023-03-21 04:46:25.514000+00:00,75.0,0.07812100000000001
2023-03-21 04:46:30.514000+00:00,77.0,0.43650199999999995
2023-03-21 04:46:35.514000+00:00,77.0,0.0
2023-03-21 04:46:40.514000+00:00,77.0,0.0
2023-03-21 04:46:45.514000+00:00,77.0,0.0
2023-03-21 04:46:50.514000+00:00,81.0,0.4885309999999998
2023-03-21 04:46:55.514000+00:00,81.0,0.0
2023-03-21 04:47:00.514000+00:00,82.0,0.06614800000000032
2023-03-21 04:47:05.514000+00:00,82.0,0.0
2023-03-21 04:47:10.514000+00:00,82.0,0.0
2023-03-21 04:47:15.514000+00:00,86.0,0.23731600000000008
2023-03-21 04:47:20.514000+00:00,88.0,0.0
2023-03-21 04:47:25.514000+00:00,89.0,0.05056500000000003
2023-03-21 04:47:30.514000+00:00,92.0,0.288416
2023-03-21 04:47:35.514000+00:00,93.0,0.06257199999999996
2023-03-21 04:47:40.514000+00:00,95.0,0.12373999999999996
2023-03-21 04:47:45.514000+00:00,97.0,0.084476
2023-03-21 04:47:50.514000+00:00,98.0,0.0721860000000003
2023-03-21 04:47:55.514000+00:00,99.0,0.04640400000000011
2023-03-21 04:48:00.514000+00:00,100.0,0.05117400000000005
2023-03-21 04:48:05.514000+00:00,101.0,0.05442199999999997
2023-03-21 04:48:10.514000+00:00,103.0,0.0
2023-03-21 04:48:15.514000+00:00,105.0,0.11573800000000001
2023-03-21 04:48:20.514000+00:00,107.0,0.09765600000000008
2023-03-21 04:48:25.514000+00:00,107.0,0.0
2023-03-21 04:48:30.514000+00:00,107.0,0.0
2023-03-21 04:48:35.514000+00:00,108.0,0.0
2023-03-21 04:48:40.514000+00:00,110.0,0.08589100000000002
2023-03-21 04:48:45.514000+00:00,111.0,0.0456929999999999
2023-03-21 04:48:50.514000+00:00,111.0,0.0
2023-03-21 04:48:55.514000+00:00,111.0,0.0
2023-03-21 04:49:00.514000+00:00,112.0,0.0471800000000001
2023-03-21 04:49:05.514000+00:00,112.0,0.0
2023-03-21 04:49:10.514000+00:00,113.0,0.04919199999999999
2023-03-21 04:49:15.514000+00:00,117.0,0.2181299999999999
2023-03-21 04:49:20.514000+00:00,117.0,0.0
2023-03-21 04:49:25.514000+00:00,118.0,0.040430999999999995
2023-03-21 04:49:30.514000+00:00,119.0,0.058199999999999974
2023-03-21 04:49:35.514000+00:00,120.0,0.0
2023-03-21 04:49:40.514000+00:00,121.0,0.232713
2023-03-21 04:49:45.514000+00:00,123.0,0.124365
2023-03-21 04:49:50.514000+00:00,123.0,0.0
2023-03-21 04:49:55.514000+00:00,124.0,0.048628000000000005
2023-03-21 04:50:00.514000+00:00,125.0,0.041122000000000006
2023-03-21 04:50:05.514000+00:00,126.0,0.04986399999999999
2023-03-21 04:50:10.514000+00:00,127.0,0.0
2023-03-21 04:50:15.514000+00:00,128.0,0.06311999999999995
2023-03-21 04:50:20.514000+00:00,128.0,0.0
2023-03-21 04:50:25.514000+00:00,128.0,0.0
2023-03-21 04:50:30.514000+00:00,129.0,0.042483999999999966
2023-03-21 04:50:35.514000+00:00,129.0,0.0
2023-03-21 04:50:40.514000+00:00,132.0,0.16111600000000004
2023-03-21 04:50:45.514000+00:00,134.0,0.09599100000000005
2023-03-21 04:50:50.514000+00:00,134.0,0.0
2023-03-21 04:50:55.514000+00:00,134.0,0.0
2023-03-21 04:51:00.514000+00:00,138.0,0.0
2023-03-21 04:51:05.514000+00:00,139.0,0.06790099999999999
2023-03-21 04:51:10.514000+00:00,139.0,0.0
2023-03-21 04:51:15.514000+00:00,139.0,0.0
2023-03-21 04:51:20.514000+00:00,139.0,0.0
2023-03-21 04:51:25.514000+00:00,141.0,0.09896599999999989
2023-03-21 04:51:30.514000+00:00,141.0,0.0
2023-03-21 04:51:35.514000+00:00,141.0,0.0
2023-03-21 04:51:40.514000+00:00,144.0,0.0
2023-03-21 04:51:45.514000+00:00,144.0,0.0
2023-03-21 04:51:50.514000+00:00,145.0,0.04736699999999994
2023-03-21 04:51:55.514000+00:00,149.0,0.0
2023-03-21 04:52:00.514000+00:00,149.0,0.0
2023-03-21 04:52:05.514000+00:00,150.0,0.053744000000000014
2023-03-21 04:52:10.514000+00:00,151.0,0.10828900000000008
2023-03-21 04:52:15.514000+00:00,151.0,0.0
2023-03-21 04:52:20.514000+00:00,151.0,0.0
