timestamp,rt_dispatch_get_rabbitmq_count,rt_dispatch_get_rabbitmq_sum
2023-03-21 04:41:02.169000+00:00,4.0,
2023-03-21 04:41:07.169000+00:00,6.0,0.0
2023-03-21 04:41:12.169000+00:00,6.0,0.0
2023-03-21 04:41:17.169000+00:00,6.0,0.0
2023-03-21 04:41:22.169000+00:00,8.0,0.0
2023-03-21 04:41:27.169000+00:00,10.0,0.0
2023-03-21 04:41:32.169000+00:00,10.0,0.0
2023-03-21 04:41:37.169000+00:00,12.0,0.0
2023-03-21 04:41:42.169000+00:00,13.0,0.0
2023-03-21 04:41:47.169000+00:00,13.0,0.0
2023-03-21 04:41:52.169000+00:00,17.0,0.0
2023-03-21 04:41:57.169000+00:00,19.0,0.0
2023-03-21 04:42:02.169000+00:00,21.0,0.0
2023-03-21 04:42:07.169000+00:00,25.0,0.0
2023-03-21 04:42:12.169000+00:00,25.0,0.0
2023-03-21 04:42:17.169000+00:00,32.0,0.0
2023-03-21 04:42:22.169000+00:00,33.0,0.0
2023-03-21 04:42:27.169000+00:00,35.0,0.0
2023-03-21 04:42:32.169000+00:00,35.0,0.0
2023-03-21 04:42:37.169000+00:00,35.0,0.0
2023-03-21 04:42:42.169000+00:00,35.0,0.0
2023-03-21 04:42:47.169000+00:00,36.0,0.0
2023-03-21 04:42:52.169000+00:00,36.0,0.0
2023-03-21 04:42:57.169000+00:00,36.0,0.0
2023-03-21 04:43:02.169000+00:00,37.0,0.0
2023-03-21 04:43:07.169000+00:00,39.0,0.0
2023-03-21 04:43:12.169000+00:00,39.0,0.0
2023-03-21 04:43:17.169000+00:00,39.0,0.0
2023-03-21 04:43:22.169000+00:00,42.0,0.0
2023-03-21 04:43:27.169000+00:00,43.0,0.0
2023-03-21 04:43:32.169000+00:00,44.0,0.0
2023-03-21 04:43:37.169000+00:00,45.0,0.0
2023-03-21 04:43:42.169000+00:00,48.0,1.0
2023-03-21 04:43:47.169000+00:00,48.0,0.0
2023-03-21 04:43:52.169000+00:00,51.0,0.0
2023-03-21 04:43:57.169000+00:00,55.0,0.0
2023-03-21 04:44:02.169000+00:00,56.0,0.0
2023-03-21 04:44:07.169000+00:00,57.0,0.0
2023-03-21 04:44:12.169000+00:00,60.0,0.0
2023-03-21 04:44:17.169000+00:00,63.0,0.0
2023-03-21 04:44:22.169000+00:00,64.0,0.0
2023-03-21 04:44:27.169000+00:00,64.0,0.0
2023-03-21 04:44:32.169000+00:00,67.0,0.0
2023-03-21 04:44:37.169000+00:00,68.0,0.0
2023-03-21 04:44:42.169000+00:00,70.0,0.0
2023-03-21 04:44:47.169000+00:00,71.0,0.0
2023-03-21 04:44:52.169000+00:00,72.0,0.0
2023-03-21 04:44:57.169000+00:00,72.0,0.0
2023-03-21 04:45:02.169000+00:00,74.0,0.0
2023-03-21 04:45:07.169000+00:00,74.0,0.0
2023-03-21 04:45:12.169000+00:00,74.0,0.0
2023-03-21 04:45:17.169000+00:00,78.0,0.0
2023-03-21 04:45:22.169000+00:00,80.0,0.0
2023-03-21 04:45:27.169000+00:00,84.0,0.0
2023-03-21 04:45:32.169000+00:00,86.0,0.0
2023-03-21 04:45:37.169000+00:00,87.0,0.0
2023-03-21 04:45:42.169000+00:00,87.0,0.0
2023-03-21 04:45:47.169000+00:00,87.0,0.0
2023-03-21 04:45:52.169000+00:00,92.0,0.0
2023-03-21 04:45:57.169000+00:00,93.0,0.0
2023-03-21 04:46:02.169000+00:00,94.0,0.0
2023-03-21 04:46:07.169000+00:00,97.0,0.0
2023-03-21 04:46:12.169000+00:00,99.0,0.0
2023-03-21 04:46:17.169000+00:00,102.0,0.0
2023-03-21 04:46:22.169000+00:00,103.0,0.0
2023-03-21 04:46:27.169000+00:00,105.0,0.0
2023-03-21 04:46:32.169000+00:00,107.0,0.0
2023-03-21 04:46:37.169000+00:00,108.0,0.0
2023-03-21 04:46:42.169000+00:00,109.0,0.0
2023-03-21 04:46:47.169000+00:00,109.0,0.0
2023-03-21 04:46:52.169000+00:00,112.0,1.0
2023-03-21 04:46:57.169000+00:00,113.0,0.0
2023-03-21 04:47:02.169000+00:00,114.0,0.0
2023-03-21 04:47:07.169000+00:00,114.0,0.0
2023-03-21 04:47:12.169000+00:00,115.0,0.0
2023-03-21 04:47:17.169000+00:00,116.0,0.0
2023-03-21 04:47:22.169000+00:00,118.0,0.0
2023-03-21 04:47:27.169000+00:00,119.0,0.0
2023-03-21 04:47:32.169000+00:00,123.0,0.0
2023-03-21 04:47:37.169000+00:00,125.0,0.0
2023-03-21 04:47:42.169000+00:00,125.0,0.0
2023-03-21 04:47:47.169000+00:00,126.0,0.0
2023-03-21 04:47:52.169000+00:00,128.0,0.0
2023-03-21 04:47:57.169000+00:00,129.0,0.0
2023-03-21 04:48:02.169000+00:00,131.0,0.0
2023-03-21 04:48:07.169000+00:00,133.0,0.0
2023-03-21 04:48:12.169000+00:00,134.0,0.0
2023-03-21 04:48:17.169000+00:00,136.0,0.0
2023-03-21 04:48:22.169000+00:00,138.0,0.0
2023-03-21 04:48:27.169000+00:00,138.0,0.0
2023-03-21 04:48:32.169000+00:00,138.0,0.0
2023-03-21 04:48:37.169000+00:00,141.0,0.0
2023-03-21 04:48:42.169000+00:00,142.0,0.0
2023-03-21 04:48:47.169000+00:00,144.0,0.0
2023-03-21 04:48:52.169000+00:00,144.0,0.0
2023-03-21 04:48:57.169000+00:00,145.0,0.0
2023-03-21 04:49:02.169000+00:00,147.0,0.0
2023-03-21 04:49:07.169000+00:00,148.0,0.0
2023-03-21 04:49:12.169000+00:00,149.0,0.0
2023-03-21 04:49:17.169000+00:00,151.0,0.0
2023-03-21 04:49:22.169000+00:00,151.0,0.0
2023-03-21 04:49:27.169000+00:00,152.0,0.0
2023-03-21 04:49:32.169000+00:00,153.0,0.0
2023-03-21 04:49:37.169000+00:00,155.0,0.0
2023-03-21 04:49:42.169000+00:00,156.0,0.0
2023-03-21 04:49:47.169000+00:00,158.0,0.0
2023-03-21 04:49:52.169000+00:00,159.0,0.0
2023-03-21 04:49:57.169000+00:00,162.0,0.0
2023-03-21 04:50:02.169000+00:00,162.0,0.0
2023-03-21 04:50:07.169000+00:00,164.0,0.0
2023-03-21 04:50:12.169000+00:00,165.0,0.0
2023-03-21 04:50:17.169000+00:00,168.0,0.0
2023-03-21 04:50:22.169000+00:00,168.0,0.0
2023-03-21 04:50:27.169000+00:00,168.0,0.0
2023-03-21 04:50:32.169000+00:00,169.0,0.0
2023-03-21 04:50:37.169000+00:00,169.0,0.0
2023-03-21 04:50:42.169000+00:00,173.0,0.0
2023-03-21 04:50:47.169000+00:00,175.0,0.0
2023-03-21 04:50:52.169000+00:00,177.0,0.0
2023-03-21 04:50:57.169000+00:00,178.0,0.0
2023-03-21 04:51:02.169000+00:00,180.0,0.0
2023-03-21 04:51:07.169000+00:00,181.0,0.0
2023-03-21 04:51:12.169000+00:00,181.0,0.0
2023-03-21 04:51:17.169000+00:00,182.0,0.0
2023-03-21 04:51:22.169000+00:00,182.0,0.0
2023-03-21 04:51:27.169000+00:00,184.0,0.0
2023-03-21 04:51:32.169000+00:00,184.0,0.0
2023-03-21 04:51:37.169000+00:00,186.0,0.0
2023-03-21 04:51:42.169000+00:00,188.0,0.0
2023-03-21 04:51:47.169000+00:00,188.0,0.0
2023-03-21 04:51:52.169000+00:00,191.0,0.0
2023-03-21 04:51:57.169000+00:00,195.0,0.0
2023-03-21 04:52:02.169000+00:00,195.0,0.0
2023-03-21 04:52:07.169000+00:00,196.0,0.0
2023-03-21 04:52:12.169000+00:00,197.0,0.0
2023-03-21 04:52:17.169000+00:00,199.0,0.0
2023-03-21 04:52:22.169000+00:00,202.0,0.0
2023-03-21 04:52:27.169000+00:00,202.0,0.0
2023-03-21 04:52:32.169000+00:00,203.0,0.0
2023-03-21 04:52:37.169000+00:00,203.0,0.0
2023-03-21 04:52:42.169000+00:00,203.0,0.0
2023-03-21 04:52:47.169000+00:00,204.0,0.0
2023-03-21 04:52:52.169000+00:00,204.0,0.0
2023-03-21 04:52:57.169000+00:00,208.0,0.0
2023-03-21 04:53:02.169000+00:00,211.0,0.0
2023-03-21 04:53:07.169000+00:00,212.0,0.0
2023-03-21 04:53:12.169000+00:00,213.0,0.0
2023-03-21 04:53:17.169000+00:00,214.0,0.0
2023-03-21 04:53:22.169000+00:00,214.0,0.0
2023-03-21 04:53:27.169000+00:00,216.0,0.0
2023-03-21 04:53:32.169000+00:00,216.0,0.0
2023-03-21 04:53:37.169000+00:00,217.0,0.0
2023-03-21 04:53:42.169000+00:00,217.0,0.0
2023-03-21 04:53:47.169000+00:00,217.0,0.0
2023-03-21 04:53:52.169000+00:00,217.0,0.0
2023-03-21 04:53:57.169000+00:00,219.0,0.0
2023-03-21 04:54:02.169000+00:00,220.0,0.0
2023-03-21 04:54:07.169000+00:00,222.0,0.0
2023-03-21 04:54:12.169000+00:00,225.0,0.0
2023-03-21 04:54:17.169000+00:00,226.0,0.0
2023-03-21 04:54:22.169000+00:00,226.0,0.0
2023-03-21 04:54:27.169000+00:00,227.0,0.0
2023-03-21 04:54:32.169000+00:00,228.0,0.0
2023-03-21 04:54:37.169000+00:00,229.0,0.0
2023-03-21 04:54:42.169000+00:00,231.0,0.0
2023-03-21 04:54:47.169000+00:00,231.0,0.0
2023-03-21 04:54:52.169000+00:00,232.0,0.0
2023-03-21 04:54:57.169000+00:00,235.0,0.0
2023-03-21 04:55:02.169000+00:00,235.0,0.0
2023-03-21 04:55:07.169000+00:00,237.0,0.0
2023-03-21 04:55:12.169000+00:00,239.0,0.0
2023-03-21 04:55:17.169000+00:00,242.0,0.0
2023-03-21 04:55:22.169000+00:00,242.0,0.0
2023-03-21 04:55:27.169000+00:00,245.0,0.0
2023-03-21 04:55:32.169000+00:00,245.0,0.0
2023-03-21 04:55:37.169000+00:00,246.0,0.0
2023-03-21 04:55:42.169000+00:00,247.0,0.0
2023-03-21 04:55:47.169000+00:00,247.0,0.0
2023-03-21 04:55:52.169000+00:00,250.0,0.0
2023-03-21 04:55:57.169000+00:00,250.0,0.0
2023-03-21 04:56:02.169000+00:00,252.0,0.0
2023-03-21 04:56:07.169000+00:00,252.0,0.0
2023-03-21 04:56:12.169000+00:00,253.0,0.0
2023-03-21 04:56:17.169000+00:00,254.0,0.0
2023-03-21 04:56:22.169000+00:00,255.0,0.0
