timestamp,rt_payment_get_user_count,rt_payment_get_user_sum,rt_payment_post_user_count,rt_payment_post_user_sum
2023-03-21 04:41:04.727000+00:00,6.0,,6.0,
2023-03-21 04:41:09.727000+00:00,6.0,0.0,6.0,0.0
2023-03-21 04:41:14.727000+00:00,6.0,0.0,6.0,0.0
2023-03-21 04:41:19.727000+00:00,7.0,86.0,7.0,140.0
2023-03-21 04:41:24.727000+00:00,9.0,174.0,8.0,139.0
2023-03-21 04:41:29.727000+00:00,10.0,86.0,8.0,0.0
2023-03-21 04:41:34.727000+00:00,11.0,88.0,9.0,140.0
2023-03-21 04:41:39.727000+00:00,13.0,174.0,11.0,284.0
2023-03-21 04:41:44.727000+00:00,13.0,0.0,11.0,0.0
2023-03-21 04:41:49.727000+00:00,14.0,87.0,11.0,0.0
2023-03-21 04:41:54.727000+00:00,18.0,344.0,15.0,568.0
2023-03-21 04:41:59.727000+00:00,21.0,235.0,18.0,424.0
2023-03-21 04:42:04.727000+00:00,24.0,260.0,21.0,426.0
2023-03-21 04:42:09.727000+00:00,25.0,63.0,22.0,168.0
2023-03-21 04:42:14.727000+00:00,30.0,434.0,25.0,428.0
2023-03-21 04:42:19.727000+00:00,32.0,199.0,26.0,165.0
2023-03-21 04:42:24.727000+00:00,34.0,149.0,28.0,257.0
2023-03-21 04:42:29.727000+00:00,35.0,86.0,29.0,117.0
2023-03-21 04:42:34.727000+00:00,35.0,0.0,29.0,0.0
2023-03-21 04:42:39.727000+00:00,35.0,0.0,29.0,0.0
2023-03-21 04:42:44.727000+00:00,36.0,88.0,30.0,140.0
2023-03-21 04:42:49.727000+00:00,36.0,0.0,30.0,0.0
2023-03-21 04:42:54.727000+00:00,36.0,0.0,30.0,0.0
2023-03-21 04:42:59.727000+00:00,37.0,88.0,30.0,0.0
2023-03-21 04:43:04.727000+00:00,38.0,88.0,31.0,141.0
2023-03-21 04:43:09.727000+00:00,39.0,87.0,32.0,143.0
2023-03-21 04:43:14.727000+00:00,39.0,0.0,32.0,0.0
2023-03-21 04:43:19.727000+00:00,41.0,171.0,34.0,306.0
2023-03-21 04:43:24.727000+00:00,43.0,175.0,36.0,306.0
2023-03-21 04:43:29.727000+00:00,43.0,0.0,36.0,0.0
2023-03-21 04:43:34.727000+00:00,45.0,175.0,37.0,142.0
2023-03-21 04:43:39.727000+00:00,47.0,151.0,39.0,257.0
2023-03-21 04:43:44.727000+00:00,48.0,88.0,39.0,0.0
2023-03-21 04:43:49.727000+00:00,48.0,0.0,39.0,0.0
2023-03-21 04:43:54.727000+00:00,55.0,535.0,44.0,664.0
2023-03-21 04:43:59.727000+00:00,55.0,0.0,44.0,0.0
2023-03-21 04:44:04.727000+00:00,56.0,65.0,45.0,146.0
2023-03-21 04:44:09.727000+00:00,59.0,259.0,48.0,407.0
2023-03-21 04:44:14.727000+00:00,62.0,237.0,49.0,150.0
2023-03-21 04:44:19.727000+00:00,63.0,86.0,50.0,166.0
2023-03-21 04:44:24.727000+00:00,64.0,63.0,51.0,141.0
2023-03-21 04:44:29.727000+00:00,66.0,177.0,53.0,286.0
2023-03-21 04:44:34.727000+00:00,68.0,151.0,54.0,143.0
2023-03-21 04:44:39.727000+00:00,69.0,86.0,55.0,168.0
2023-03-21 04:44:44.727000+00:00,71.0,172.0,57.0,261.0
2023-03-21 04:44:49.727000+00:00,71.0,0.0,57.0,0.0
2023-03-21 04:44:54.727000+00:00,72.0,86.0,58.0,142.0
2023-03-21 04:44:59.727000+00:00,73.0,86.0,59.0,143.0
2023-03-21 04:45:04.727000+00:00,74.0,94.0,60.0,139.0
2023-03-21 04:45:09.727000+00:00,74.0,0.0,60.0,0.0
2023-03-21 04:45:14.727000+00:00,75.0,88.0,61.0,143.0
2023-03-21 04:45:19.727000+00:00,79.0,346.0,65.0,543.0
2023-03-21 04:45:24.727000+00:00,83.0,344.0,69.0,566.0
2023-03-21 04:45:29.727000+00:00,85.0,174.0,70.0,165.0
2023-03-21 04:45:34.727000+00:00,86.0,89.0,71.0,139.0
2023-03-21 04:45:39.727000+00:00,87.0,87.0,72.0,150.0
2023-03-21 04:45:44.727000+00:00,87.0,0.0,72.0,0.0
2023-03-21 04:45:49.727000+00:00,88.0,62.0,72.0,0.0
2023-03-21 04:45:54.727000+00:00,93.0,431.0,75.0,422.0
2023-03-21 04:45:59.727000+00:00,93.0,0.0,75.0,0.0
2023-03-21 04:46:04.727000+00:00,95.0,174.0,77.0,281.0
2023-03-21 04:46:09.727000+00:00,98.0,258.0,80.0,426.0
2023-03-21 04:46:14.727000+00:00,101.0,260.0,83.0,476.0
2023-03-21 04:46:19.727000+00:00,103.0,171.0,85.0,256.0
2023-03-21 04:46:24.727000+00:00,105.0,174.0,87.0,283.0
2023-03-21 04:46:29.727000+00:00,106.0,86.0,88.0,166.0
2023-03-21 04:46:34.727000+00:00,108.0,173.0,90.0,285.0
2023-03-21 04:46:39.727000+00:00,109.0,86.0,91.0,140.0
2023-03-21 04:46:44.727000+00:00,109.0,0.0,91.0,0.0
2023-03-21 04:46:49.727000+00:00,111.0,175.0,93.0,279.0
2023-03-21 04:46:54.727000+00:00,113.0,174.0,95.0,286.0
2023-03-21 04:46:59.727000+00:00,114.0,86.0,95.0,0.0
2023-03-21 04:47:04.727000+00:00,114.0,0.0,95.0,0.0
2023-03-21 04:47:09.727000+00:00,114.0,0.0,95.0,0.0
2023-03-21 04:47:14.727000+00:00,116.0,173.0,96.0,139.0
2023-03-21 04:47:19.727000+00:00,117.0,86.0,97.0,142.0
2023-03-21 04:47:24.727000+00:00,119.0,198.0,99.0,259.0
2023-03-21 04:47:29.727000+00:00,121.0,174.0,101.0,282.0
2023-03-21 04:47:34.727000+00:00,124.0,255.0,104.0,425.0
2023-03-21 04:47:39.727000+00:00,125.0,86.0,105.0,166.0
2023-03-21 04:47:44.727000+00:00,125.0,0.0,105.0,0.0
2023-03-21 04:47:49.727000+00:00,127.0,172.0,107.0,279.0
2023-03-21 04:47:54.727000+00:00,128.0,85.0,108.0,139.0
2023-03-21 04:47:59.727000+00:00,131.0,258.0,111.0,422.0
2023-03-21 04:48:04.727000+00:00,132.0,87.0,112.0,141.0
2023-03-21 04:48:09.727000+00:00,133.0,86.0,112.0,0.0
2023-03-21 04:48:14.727000+00:00,136.0,218.0,114.0,283.0
2023-03-21 04:48:19.727000+00:00,138.0,174.0,116.0,280.0
2023-03-21 04:48:24.727000+00:00,138.0,0.0,116.0,0.0
2023-03-21 04:48:29.727000+00:00,138.0,0.0,116.0,0.0
2023-03-21 04:48:34.727000+00:00,140.0,147.0,118.0,307.0
2023-03-21 04:48:39.727000+00:00,142.0,154.0,119.0,165.0
2023-03-21 04:48:44.727000+00:00,144.0,177.0,121.0,263.0
2023-03-21 04:48:49.727000+00:00,144.0,0.0,121.0,0.0
2023-03-21 04:48:54.727000+00:00,144.0,0.0,121.0,0.0
2023-03-21 04:48:59.727000+00:00,147.0,214.0,124.0,394.0
2023-03-21 04:49:04.727000+00:00,148.0,63.0,125.0,170.0
2023-03-21 04:49:09.727000+00:00,149.0,61.0,126.0,142.0
2023-03-21 04:49:14.727000+00:00,151.0,147.0,128.0,285.0
2023-03-21 04:49:19.727000+00:00,151.0,0.0,128.0,0.0
2023-03-21 04:49:24.727000+00:00,151.0,0.0,128.0,0.0
2023-03-21 04:49:29.727000+00:00,152.0,90.0,129.0,142.0
2023-03-21 04:49:34.727000+00:00,153.0,86.0,130.0,144.0
2023-03-21 04:49:39.727000+00:00,156.0,212.0,132.0,258.0
2023-03-21 04:49:44.727000+00:00,158.0,173.0,134.0,279.0
2023-03-21 04:49:49.727000+00:00,158.0,0.0,134.0,0.0
2023-03-21 04:49:54.727000+00:00,159.0,85.0,135.0,167.0
2023-03-21 04:49:59.727000+00:00,162.0,280.0,137.0,281.0
2023-03-21 04:50:04.727000+00:00,162.0,0.0,137.0,0.0
2023-03-21 04:50:09.727000+00:00,164.0,174.0,139.0,255.0
2023-03-21 04:50:14.727000+00:00,167.0,259.0,142.0,422.0
2023-03-21 04:50:19.727000+00:00,168.0,86.0,142.0,0.0
2023-03-21 04:50:24.727000+00:00,168.0,0.0,142.0,0.0
2023-03-21 04:50:29.727000+00:00,169.0,88.0,143.0,139.0
2023-03-21 04:50:34.727000+00:00,169.0,0.0,143.0,0.0
2023-03-21 04:50:39.727000+00:00,172.0,234.0,146.0,424.0
2023-03-21 04:50:44.727000+00:00,174.0,173.0,148.0,280.0
2023-03-21 04:50:49.727000+00:00,177.0,261.0,151.0,398.0
2023-03-21 04:50:54.727000+00:00,178.0,86.0,152.0,142.0
2023-03-21 04:50:59.727000+00:00,180.0,172.0,154.0,285.0
2023-03-21 04:51:04.727000+00:00,181.0,87.0,155.0,140.0
2023-03-21 04:51:09.727000+00:00,181.0,0.0,155.0,0.0
2023-03-21 04:51:14.727000+00:00,181.0,0.0,155.0,0.0
2023-03-21 04:51:19.727000+00:00,182.0,85.0,156.0,139.0
2023-03-21 04:51:24.727000+00:00,182.0,0.0,156.0,0.0
2023-03-21 04:51:29.727000+00:00,184.0,201.0,158.0,283.0
2023-03-21 04:51:34.727000+00:00,185.0,85.0,159.0,143.0
2023-03-21 04:51:39.727000+00:00,188.0,260.0,162.0,421.0
2023-03-21 04:51:44.727000+00:00,188.0,0.0,162.0,0.0
2023-03-21 04:51:49.727000+00:00,189.0,87.0,163.0,139.0
2023-03-21 04:51:54.727000+00:00,193.0,344.0,166.0,430.0
2023-03-21 04:51:59.727000+00:00,195.0,173.0,168.0,283.0
2023-03-21 04:52:04.727000+00:00,196.0,87.0,169.0,143.0
2023-03-21 04:52:09.727000+00:00,197.0,86.0,170.0,167.0
2023-03-21 04:52:14.727000+00:00,198.0,87.0,171.0,141.0
2023-03-21 04:52:19.727000+00:00,201.0,281.0,174.0,451.0
2023-03-21 04:52:24.727000+00:00,202.0,87.0,175.0,164.0
2023-03-21 04:52:29.727000+00:00,203.0,86.0,176.0,117.0
2023-03-21 04:52:34.727000+00:00,203.0,0.0,176.0,0.0
2023-03-21 04:52:39.727000+00:00,203.0,0.0,176.0,0.0
2023-03-21 04:52:44.727000+00:00,204.0,86.0,177.0,140.0
2023-03-21 04:52:49.727000+00:00,204.0,0.0,177.0,0.0
2023-03-21 04:52:54.727000+00:00,207.0,253.0,180.0,431.0
2023-03-21 04:52:59.727000+00:00,211.0,345.0,184.0,584.0
2023-03-21 04:53:04.727000+00:00,211.0,0.0,184.0,0.0
2023-03-21 04:53:09.727000+00:00,212.0,85.0,185.0,165.0
2023-03-21 04:53:14.727000+00:00,213.0,62.0,186.0,167.0
2023-03-21 04:53:19.727000+00:00,214.0,85.0,187.0,140.0
2023-03-21 04:53:24.727000+00:00,214.0,0.0,187.0,0.0
2023-03-21 04:53:29.727000+00:00,216.0,123.0,189.0,284.0
2023-03-21 04:53:34.727000+00:00,217.0,87.0,190.0,141.0
2023-03-21 04:53:39.727000+00:00,217.0,0.0,190.0,0.0
2023-03-21 04:53:44.727000+00:00,217.0,0.0,190.0,0.0
2023-03-21 04:53:49.727000+00:00,217.0,0.0,190.0,0.0
2023-03-21 04:53:54.727000+00:00,218.0,87.0,191.0,143.0
2023-03-21 04:53:59.727000+00:00,220.0,147.0,193.0,282.0
2023-03-21 04:54:04.727000+00:00,221.0,62.0,194.0,144.0
2023-03-21 04:54:09.727000+00:00,222.0,86.0,195.0,114.0
2023-03-21 04:54:14.727000+00:00,226.0,340.0,199.0,537.0
2023-03-21 04:54:19.727000+00:00,226.0,0.0,199.0,0.0
2023-03-21 04:54:24.727000+00:00,227.0,87.0,200.0,167.0
2023-03-21 04:54:29.727000+00:00,228.0,84.0,201.0,139.0
2023-03-21 04:54:34.727000+00:00,228.0,0.0,201.0,0.0
2023-03-21 04:54:39.727000+00:00,230.0,146.0,203.0,255.0
2023-03-21 04:54:44.727000+00:00,231.0,85.0,204.0,139.0
2023-03-21 04:54:49.727000+00:00,232.0,87.0,205.0,138.0
2023-03-21 04:54:54.727000+00:00,233.0,87.0,206.0,116.0
2023-03-21 04:54:59.727000+00:00,235.0,174.0,208.0,283.0
2023-03-21 04:55:04.727000+00:00,237.0,148.0,210.0,291.0
2023-03-21 04:55:09.727000+00:00,239.0,171.0,212.0,285.0
2023-03-21 04:55:14.727000+00:00,240.0,87.0,213.0,165.0
2023-03-21 04:55:19.727000+00:00,242.0,171.0,215.0,306.0
2023-03-21 04:55:24.727000+00:00,244.0,172.0,217.0,257.0
2023-03-21 04:55:29.727000+00:00,245.0,88.0,218.0,139.0
2023-03-21 04:55:34.727000+00:00,246.0,85.0,219.0,142.0
2023-03-21 04:55:39.727000+00:00,247.0,62.0,220.0,165.0
2023-03-21 04:55:44.727000+00:00,247.0,0.0,220.0,0.0
2023-03-21 04:55:49.727000+00:00,248.0,62.0,221.0,140.0
2023-03-21 04:55:54.727000+00:00,250.0,172.0,223.0,305.0
2023-03-21 04:55:59.727000+00:00,251.0,86.0,224.0,166.0
2023-03-21 04:56:04.727000+00:00,252.0,87.0,225.0,163.0
2023-03-21 04:56:09.727000+00:00,252.0,0.0,225.0,0.0
2023-03-21 04:56:14.727000+00:00,254.0,172.0,226.0,138.0
2023-03-21 04:56:19.727000+00:00,255.0,86.0,226.0,0.0
2023-03-21 04:56:24.727000+00:00,256.0,87.0,227.0,141.0
2023-03-21 04:56:29.727000+00:00,256.0,0.0,227.0,0.0
2023-03-21 04:56:34.727000+00:00,256.0,0.0,227.0,0.0
2023-03-21 04:56:39.727000+00:00,256.0,0.0,227.0,0.0
2023-03-21 04:56:44.727000+00:00,256.0,0.0,227.0,0.0
2023-03-21 04:56:49.727000+00:00,258.0,172.0,228.0,142.0
2023-03-21 04:56:54.727000+00:00,262.0,339.0,232.0,562.0
2023-03-21 04:56:59.727000+00:00,265.0,256.0,235.0,445.0
2023-03-21 04:57:04.727000+00:00,265.0,0.0,235.0,0.0
2023-03-21 04:57:09.727000+00:00,265.0,0.0,235.0,0.0
2023-03-21 04:57:14.727000+00:00,266.0,87.0,236.0,140.0
2023-03-21 04:57:19.727000+00:00,267.0,87.0,237.0,143.0
2023-03-21 04:57:24.727000+00:00,268.0,86.0,238.0,141.0
2023-03-21 04:57:29.727000+00:00,269.0,86.0,239.0,169.0
2023-03-21 04:57:34.727000+00:00,270.0,86.0,240.0,142.0
2023-03-21 04:57:39.727000+00:00,273.0,207.0,243.0,422.0
2023-03-21 04:57:44.727000+00:00,273.0,0.0,243.0,0.0
2023-03-21 04:57:49.727000+00:00,274.0,61.0,244.0,143.0
2023-03-21 04:57:54.727000+00:00,274.0,0.0,244.0,0.0
2023-03-21 04:57:59.727000+00:00,276.0,174.0,246.0,280.0
2023-03-21 04:58:04.727000+00:00,276.0,0.0,246.0,0.0
2023-03-21 04:58:09.727000+00:00,277.0,86.0,247.0,140.0
2023-03-21 04:58:14.727000+00:00,279.0,173.0,249.0,282.0
2023-03-21 04:58:19.727000+00:00,280.0,86.0,250.0,139.0
2023-03-21 04:58:24.727000+00:00,280.0,0.0,250.0,0.0
2023-03-21 04:58:29.727000+00:00,281.0,61.0,251.0,142.0
2023-03-21 04:58:34.727000+00:00,284.0,282.0,254.0,452.0
2023-03-21 04:58:39.727000+00:00,284.0,0.0,254.0,0.0
2023-03-21 04:58:44.727000+00:00,285.0,85.0,255.0,148.0
2023-03-21 04:58:49.727000+00:00,289.0,291.0,259.0,589.0
2023-03-21 04:58:54.727000+00:00,290.0,86.0,260.0,140.0
2023-03-21 04:58:59.727000+00:00,290.0,0.0,260.0,0.0
2023-03-21 04:59:04.727000+00:00,295.0,399.0,265.0,728.0
2023-03-21 04:59:09.727000+00:00,298.0,255.0,268.0,400.0
2023-03-21 04:59:14.727000+00:00,301.0,284.0,271.0,476.0
2023-03-21 04:59:19.727000+00:00,303.0,184.0,273.0,333.0
2023-03-21 04:59:24.727000+00:00,303.0,0.0,273.0,0.0
2023-03-21 04:59:29.727000+00:00,305.0,148.0,275.0,287.0
2023-03-21 04:59:34.727000+00:00,309.0,348.0,279.0,541.0
2023-03-21 04:59:39.727000+00:00,310.0,61.0,280.0,147.0
2023-03-21 04:59:44.727000+00:00,311.0,86.0,281.0,116.0
2023-03-21 04:59:49.727000+00:00,313.0,172.0,283.0,333.0
2023-03-21 04:59:54.727000+00:00,314.0,86.0,284.0,137.0
2023-03-21 04:59:59.727000+00:00,314.0,0.0,284.0,0.0
2023-03-21 05:00:04.727000+00:00,314.0,0.0,284.0,0.0
2023-03-21 05:00:09.727000+00:00,314.0,0.0,284.0,0.0
2023-03-21 05:00:14.727000+00:00,316.0,151.0,286.0,254.0
2023-03-21 05:00:19.727000+00:00,316.0,0.0,286.0,0.0
2023-03-21 05:00:24.727000+00:00,318.0,178.0,288.0,256.0
2023-03-21 05:00:29.727000+00:00,320.0,198.0,290.0,258.0
2023-03-21 05:00:34.727000+00:00,320.0,0.0,290.0,0.0
2023-03-21 05:00:39.727000+00:00,321.0,87.0,291.0,166.0
2023-03-21 05:00:44.727000+00:00,321.0,0.0,291.0,0.0
2023-03-21 05:00:49.727000+00:00,324.0,256.0,294.0,449.0
2023-03-21 05:00:54.727000+00:00,325.0,111.0,295.0,140.0
2023-03-21 05:00:59.727000+00:00,326.0,86.0,296.0,140.0
2023-03-21 05:01:04.727000+00:00,328.0,172.0,297.0,142.0
2023-03-21 05:01:09.727000+00:00,333.0,409.0,302.0,746.0
2023-03-21 05:01:14.727000+00:00,334.0,89.0,303.0,141.0
2023-03-21 05:01:19.727000+00:00,335.0,86.0,304.0,139.0
2023-03-21 05:01:24.727000+00:00,336.0,61.0,305.0,140.0
2023-03-21 05:01:29.727000+00:00,342.0,538.0,311.0,804.0
2023-03-21 05:01:34.727000+00:00,342.0,0.0,311.0,0.0
2023-03-21 05:01:39.727000+00:00,344.0,148.0,313.0,282.0
2023-03-21 05:01:44.727000+00:00,344.0,0.0,313.0,0.0
2023-03-21 05:01:49.727000+00:00,345.0,86.0,314.0,141.0
2023-03-21 05:01:54.727000+00:00,346.0,86.0,315.0,141.0
2023-03-21 05:01:59.727000+00:00,347.0,87.0,316.0,142.0
2023-03-21 05:02:04.727000+00:00,347.0,0.0,316.0,0.0
2023-03-21 05:02:09.727000+00:00,347.0,0.0,316.0,0.0
2023-03-21 05:02:14.727000+00:00,352.0,400.0,320.0,565.0
2023-03-21 05:02:19.727000+00:00,353.0,87.0,321.0,138.0
2023-03-21 05:02:24.727000+00:00,354.0,90.0,322.0,165.0
2023-03-21 05:02:29.727000+00:00,355.0,85.0,323.0,138.0
2023-03-21 05:02:34.727000+00:00,356.0,86.0,324.0,140.0
2023-03-21 05:02:39.727000+00:00,357.0,86.0,325.0,140.0
2023-03-21 05:02:44.727000+00:00,361.0,340.0,329.0,617.0
2023-03-21 05:02:49.727000+00:00,361.0,0.0,329.0,0.0
2023-03-21 05:02:54.727000+00:00,363.0,170.0,331.0,364.0
2023-03-21 05:02:59.727000+00:00,363.0,0.0,331.0,0.0
2023-03-21 05:03:04.727000+00:00,364.0,87.0,332.0,112.0
2023-03-21 05:03:09.727000+00:00,367.0,258.0,335.0,449.0
