timestamp,container_fs_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_fs_io_time_seconds_total,container_memory_failures_total,container_memory_failcnt,container_fs_write_seconds_total
2023-03-25 09:00:04.598000+00:00,,11935744.0,13705216.0,13705216.0,1.19,0.011746931,,50169.0,0.0,0.0,486.0,153890.0,0.0,0.0,243.0,,,,
2023-03-25 09:00:08.470000+00:00,57344.0,12034048.0,13455360.0,13455360.0,1.19,0.011746931,2.67,50777.0,0.0,0.0,493.0,155699.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:14.113000+00:00,57344.0,11411456.0,12820480.0,12820480.0,1.2,0.011746931,2.7,51409.0,0.0,0.0,493.0,155699.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:19.647000+00:00,57344.0,10088448.0,12562432.0,12562432.0,1.24,0.011746931,2.72,52101.0,0.0,0.0,509.0,159401.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:24.495000+00:00,57344.0,8581120.0,9986048.0,9986048.0,1.26,0.011746931,2.75,52775.0,0.0,0.0,517.0,161290.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:28.926000+00:00,57344.0,8835072.0,10231808.0,10231808.0,1.26,0.011746931,2.76,53425.0,0.0,0.0,525.0,163103.0,0.0,0.0,255.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:34.001000+00:00,57344.0,12308480.0,13828096.0,13828096.0,1.27,0.011746931,2.76,54099.0,0.0,0.0,533.0,164985.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:38.700000+00:00,57344.0,10162176.0,12095488.0,12095488.0,1.3,0.011746931,2.81,54707.0,0.0,0.0,540.0,166798.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:44.157000+00:00,57344.0,10162176.0,12095488.0,12095488.0,1.31,0.011746931,2.82,54707.0,0.0,0.0,540.0,166798.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:49.279000+00:00,57344.0,12525568.0,14041088.0,14041088.0,1.32,0.011746931,2.82,55905.0,0.0,0.0,553.0,170495.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:53.672000+00:00,57344.0,12746752.0,14176256.0,14176256.0,1.32,0.011746931,2.86,56411.0,0.0,0.0,557.0,172379.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0
2023-03-25 09:00:59.830000+00:00,57344.0,9854976.0,11309056.0,11309056.0,1.36,0.011746931,2.9,57061.0,0.0,0.0,565.0,174181.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:04.173000+00:00,57344.0,10047488.0,11689984.0,11689984.0,1.36,0.011746931,2.9,57735.0,0.0,0.0,573.0,176066.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:08.788000+00:00,57344.0,9752576.0,11517952.0,11517952.0,1.36,0.011746931,2.94,58343.0,0.0,0.0,580.0,177872.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:14.200000+00:00,57344.0,9752576.0,11517952.0,11517952.0,1.37,0.011746931,2.96,58343.0,0.0,0.0,580.0,177872.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:19.583000+00:00,57344.0,11980800.0,13422592.0,13422592.0,1.37,0.011746931,2.98,59709.0,0.0,0.0,597.0,181561.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:24.786000+00:00,57344.0,11497472.0,13168640.0,13168640.0,1.39,0.011746931,2.99,60383.0,0.0,0.0,605.0,183446.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:29.025000+00:00,57344.0,11243520.0,12742656.0,12742656.0,1.4,0.011746931,3.05,60949.0,0.0,0.0,611.0,185251.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:34.183000+00:00,57344.0,11243520.0,12685312.0,12685312.0,1.4,0.011746931,3.06,61623.0,0.0,0.0,619.0,187133.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:39.460000+00:00,57344.0,13561856.0,15118336.0,15118336.0,1.4,0.011746931,3.11,62273.0,0.0,0.0,627.0,188943.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:44.758000+00:00,57344.0,13561856.0,15118336.0,15118336.0,1.43,0.011746931,3.18,62273.0,0.0,0.0,627.0,188943.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0
2023-03-25 09:01:49.233000+00:00,57344.0,11374592.0,12808192.0,12808192.0,1.45,0.011746931,3.24,63704.0,0.0,0.0,644.0,192635.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0
