timestamp,container_fs_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_fs_io_time_seconds_total,container_memory_failures_total,container_memory_failcnt,container_fs_write_seconds_total
2023-03-20 03:26:04.338000+00:00,,,,286801920.0,8.53,0.002071221,84.12,204557.0,0.0,0.0,2465.0,21188789.0,0.0,0.0,2376.0,0.0,,,
2023-03-20 03:26:09.497000+00:00,102400.0,262795264.0,775606272.0,296816640.0,8.62,0.002071221,85.7,280520.0,0.0,0.0,3426.0,33320112.0,0.0,0.0,3622.0,0.0,0.0,0.0,0.0
2023-03-20 03:26:14.371000+00:00,102400.0,262795264.0,775606272.0,296816640.0,8.7,0.002071221,86.43,280520.0,0.0,0.0,3426.0,33320112.0,0.0,0.0,3622.0,0.0,0.0,0.0,0.0
2023-03-20 03:26:18.893000+00:00,102400.0,265756672.0,778334208.0,299745280.0,8.75,0.002071221,86.58,327538.0,0.0,0.0,4018.0,40507203.0,0.0,0.0,4245.0,0.0,0.0,0.0,0.0
2023-03-20 03:26:23.852000+00:00,102400.0,265760768.0,778346496.0,299757568.0,8.76,0.002071221,86.71,337482.0,0.0,0.0,4145.0,41812953.0,0.0,0.0,4367.0,0.0,0.0,0.0,0.0
2023-03-20 03:26:29.508000+00:00,102400.0,268849152.0,781434880.0,302936064.0,8.79,0.002071221,87.0,354959.0,0.0,0.0,4346.0,43817696.0,0.0,0.0,4619.0,0.0,0.0,0.0,0.0
2023-03-20 03:26:33.820000+00:00,102400.0,268849152.0,781434880.0,302936064.0,8.79,0.002071221,87.0,354959.0,0.0,0.0,4346.0,43817696.0,0.0,0.0,4619.0,0.0,0.0,0.0,0.0
2023-03-20 03:26:38.686000+00:00,102400.0,292986880.0,805670912.0,327417856.0,8.92,0.002071221,88.58,411415.0,0.0,0.0,5180.0,56900775.0,0.0,0.0,5455.0,0.0,0.0,0.0,0.0
2023-03-20 03:26:43.636000+00:00,102400.0,309784576.0,822587392.0,344489984.0,9.03,0.002071221,91.11,474689.0,0.0,0.0,6033.0,73069924.0,0.0,0.0,6794.0,0.0,0.0,0.0,0.0
2023-03-20 03:26:49.280000+00:00,102400.0,309993472.0,822661120.0,344616960.0,9.09,0.002071221,93.58,512070.0,0.0,0.0,6521.0,90537599.0,0.0,0.0,7843.0,0.0,0.0,0.0,0.0
