Unnamed: 0,timestamp,rt_ratings_put_PDO_count,rt_ratings_put_PDO_sum
0,2023-03-13 16:48:10.514000+00:00,10.0,
1,2023-03-13 16:48:15.514000+00:00,11.0,0.05102500000000004
2,2023-03-13 16:48:20.514000+00:00,12.0,0.04648200000000002
3,2023-03-13 16:48:25.514000+00:00,12.0,0.0
4,2023-03-13 16:48:30.514000+00:00,13.0,0.04181299999999999
5,2023-03-13 16:48:35.514000+00:00,13.0,0.0
6,2023-03-13 16:48:40.514000+00:00,13.0,0.0
7,2023-03-13 16:48:45.514000+00:00,13.0,0.0
8,2023-03-13 16:48:50.514000+00:00,14.0,0.070654
9,2023-03-13 16:48:55.514000+00:00,16.0,0.12636500000000006
10,2023-03-13 16:49:00.514000+00:00,16.0,0.0
11,2023-03-13 16:49:05.514000+00:00,18.0,0.086781
12,2023-03-13 16:49:10.514000+00:00,18.0,0.0
13,2023-03-13 16:49:15.514000+00:00,19.0,0.044015000000000026
14,2023-03-13 16:49:20.514000+00:00,19.0,0.0
15,2023-03-13 16:49:25.514000+00:00,19.0,0.0
16,2023-03-13 16:49:30.514000+00:00,19.0,0.0
17,2023-03-13 16:49:35.514000+00:00,19.0,0.0
18,2023-03-13 16:49:40.514000+00:00,19.0,0.0
19,2023-03-13 16:49:45.514000+00:00,19.0,0.0
20,2023-03-13 16:49:50.514000+00:00,19.0,0.0
21,2023-03-13 16:49:55.514000+00:00,19.0,0.0
22,2023-03-13 16:50:00.514000+00:00,19.0,0.0
23,2023-03-13 16:50:05.514000+00:00,20.0,0.05785700000000016
24,2023-03-13 16:50:10.514000+00:00,21.0,0.035897999999999985
25,2023-03-13 16:50:15.514000+00:00,21.0,0.0
26,2023-03-13 16:50:20.514000+00:00,22.0,0.044491999999999976
27,2023-03-13 16:50:25.514000+00:00,23.0,0.04622400000000004
28,2023-03-13 16:50:30.514000+00:00,23.0,0.0
29,2023-03-13 16:50:35.514000+00:00,25.0,0.2059089999999999
30,2023-03-13 16:50:40.514000+00:00,25.0,0.0
31,2023-03-13 16:50:45.514000+00:00,25.0,0.0
32,2023-03-13 16:50:50.514000+00:00,27.0,0.07102300000000028
33,2023-03-13 16:50:55.514000+00:00,29.0,0.10650800000000005
34,2023-03-13 16:51:00.514000+00:00,29.0,0.0
35,2023-03-13 16:51:05.514000+00:00,29.0,0.0
36,2023-03-13 16:51:10.514000+00:00,29.0,0.0
37,2023-03-13 16:51:15.514000+00:00,29.0,0.0
38,2023-03-13 16:51:20.514000+00:00,29.0,0.0
39,2023-03-13 16:51:25.514000+00:00,29.0,0.0
40,2023-03-13 16:51:30.514000+00:00,29.0,0.0
41,2023-03-13 16:51:35.514000+00:00,29.0,0.0
42,2023-03-13 16:51:40.514000+00:00,29.0,0.0
43,2023-03-13 16:51:45.514000+00:00,29.0,0.0
44,2023-03-13 16:51:50.514000+00:00,29.0,0.0
45,2023-03-13 16:51:55.514000+00:00,30.0,0.23679199999999967
46,2023-03-13 16:52:00.514000+00:00,30.0,0.0
47,2023-03-13 16:52:05.514000+00:00,31.0,0.04830200000000029
48,2023-03-13 16:52:10.514000+00:00,31.0,0.0
49,2023-03-13 16:52:15.514000+00:00,33.0,0.10783100000000023
50,2023-03-13 16:52:20.514000+00:00,34.0,0.060570999999999486
51,2023-03-13 16:52:25.514000+00:00,36.0,0.0
52,2023-03-13 16:52:30.514000+00:00,36.0,0.0
53,2023-03-13 16:52:35.514000+00:00,38.0,0.09348099999999993
54,2023-03-13 16:52:40.514000+00:00,38.0,0.0
55,2023-03-13 16:52:45.514000+00:00,38.0,0.0
56,2023-03-13 16:52:50.514000+00:00,39.0,0.061131000000000046
57,2023-03-13 16:52:55.514000+00:00,39.0,0.0
58,2023-03-13 16:53:00.514000+00:00,39.0,0.0
59,2023-03-13 16:53:05.514000+00:00,39.0,0.0
60,2023-03-13 16:53:10.514000+00:00,39.0,0.0
61,2023-03-13 16:53:15.514000+00:00,41.0,0.17074999999999996
62,2023-03-13 16:53:20.514000+00:00,41.0,0.0
63,2023-03-13 16:53:25.514000+00:00,42.0,0.13411899999999988
64,2023-03-13 16:53:30.514000+00:00,42.0,0.0
65,2023-03-13 16:53:35.514000+00:00,42.0,0.0
66,2023-03-13 16:53:40.514000+00:00,42.0,0.0
67,2023-03-13 16:53:45.514000+00:00,42.0,0.0
68,2023-03-13 16:53:50.514000+00:00,42.0,0.0
69,2023-03-13 16:53:55.514000+00:00,42.0,0.0
70,2023-03-13 16:54:00.514000+00:00,42.0,0.0
71,2023-03-13 16:54:05.514000+00:00,42.0,0.0
72,2023-03-13 16:54:10.514000+00:00,43.0,0.040888000000000035
73,2023-03-13 16:54:15.514000+00:00,43.0,0.0
74,2023-03-13 16:54:20.514000+00:00,44.0,0.033977000000000146
75,2023-03-13 16:54:25.514000+00:00,44.0,0.0
76,2023-03-13 16:54:30.514000+00:00,44.0,0.0
77,2023-03-13 16:54:35.514000+00:00,45.0,0.052216999999999736
78,2023-03-13 16:54:40.514000+00:00,45.0,0.0
79,2023-03-13 16:54:45.514000+00:00,45.0,0.0
80,2023-03-13 16:54:50.514000+00:00,45.0,0.0
81,2023-03-13 16:54:55.514000+00:00,45.0,0.0
82,2023-03-13 16:55:00.514000+00:00,45.0,0.0
83,2023-03-13 16:55:05.514000+00:00,45.0,0.0
84,2023-03-13 16:55:10.514000+00:00,45.0,0.0
85,2023-03-13 16:55:15.514000+00:00,46.0,0.034270000000000245
86,2023-03-13 16:55:20.514000+00:00,46.0,0.0
87,2023-03-13 16:55:25.514000+00:00,46.0,0.0
88,2023-03-13 16:55:30.514000+00:00,46.0,0.0
89,2023-03-13 16:55:35.514000+00:00,46.0,0.0
90,2023-03-13 16:55:40.514000+00:00,46.0,0.0
91,2023-03-13 16:55:45.514000+00:00,46.0,0.0
92,2023-03-13 16:55:50.514000+00:00,46.0,0.0
93,2023-03-13 16:55:55.514000+00:00,47.0,0.05279199999999973
94,2023-03-13 16:56:00.514000+00:00,48.0,0.04357999999999995
95,2023-03-13 16:56:05.514000+00:00,49.0,0.07047499999999984
96,2023-03-13 16:56:10.514000+00:00,50.0,0.03221699999999994
97,2023-03-13 16:56:15.514000+00:00,51.0,0.05902200000000013
98,2023-03-13 16:56:20.514000+00:00,51.0,0.0
99,2023-03-13 16:56:25.514000+00:00,51.0,0.0
100,2023-03-13 16:56:30.514000+00:00,51.0,0.0
101,2023-03-13 16:56:35.514000+00:00,51.0,0.0
102,2023-03-13 16:56:40.514000+00:00,51.0,0.0
103,2023-03-13 16:56:45.514000+00:00,51.0,0.0
104,2023-03-13 16:56:50.514000+00:00,51.0,0.0
105,2023-03-13 16:56:55.514000+00:00,53.0,0.0
106,2023-03-13 16:57:00.514000+00:00,53.0,0.0
107,2023-03-13 16:57:05.514000+00:00,53.0,0.0
108,2023-03-13 16:57:10.514000+00:00,53.0,0.0
109,2023-03-13 16:57:15.514000+00:00,53.0,0.0
110,2023-03-13 16:57:20.514000+00:00,53.0,0.0
111,2023-03-13 16:57:25.514000+00:00,53.0,0.0
112,2023-03-13 16:57:30.514000+00:00,53.0,0.0
113,2023-03-13 16:57:35.514000+00:00,53.0,0.0
114,2023-03-13 16:57:40.514000+00:00,53.0,0.0
115,2023-03-13 16:57:45.514000+00:00,54.0,0.06834600000000002
116,2023-03-13 16:57:50.514000+00:00,54.0,0.0
117,2023-03-13 16:57:55.514000+00:00,54.0,0.0
118,2023-03-13 16:58:00.514000+00:00,54.0,0.0
119,2023-03-13 16:58:05.514000+00:00,57.0,0.16364899999999993
120,2023-03-13 16:58:10.514000+00:00,57.0,0.0
121,2023-03-13 16:58:15.514000+00:00,59.0,0.09624600000000005
122,2023-03-13 16:58:20.514000+00:00,59.0,0.0
123,2023-03-13 16:58:25.514000+00:00,59.0,0.0
124,2023-03-13 16:58:30.514000+00:00,59.0,0.0
125,2023-03-13 16:58:35.514000+00:00,59.0,0.0
126,2023-03-13 16:58:40.514000+00:00,59.0,0.0
127,2023-03-13 16:58:45.514000+00:00,62.0,0.16685799999999995
128,2023-03-13 16:58:50.514000+00:00,62.0,0.0
129,2023-03-13 16:58:55.514000+00:00,62.0,0.0
130,2023-03-13 16:59:00.514000+00:00,62.0,0.0
131,2023-03-13 16:59:05.514000+00:00,63.0,0.04195700000000002
132,2023-03-13 16:59:10.514000+00:00,63.0,0.0
133,2023-03-13 16:59:15.514000+00:00,65.0,0.12098799999999987
134,2023-03-13 16:59:20.514000+00:00,66.0,0.039925999999999906
135,2023-03-13 16:59:25.514000+00:00,66.0,0.0
136,2023-03-13 16:59:30.514000+00:00,66.0,0.0
137,2023-03-13 16:59:35.514000+00:00,66.0,0.0
138,2023-03-13 16:59:40.514000+00:00,66.0,0.0
139,2023-03-13 16:59:45.514000+00:00,66.0,0.0
140,2023-03-13 16:59:50.514000+00:00,66.0,0.0
141,2023-03-13 16:59:55.514000+00:00,68.0,0.09416800000000025
142,2023-03-13 17:00:00.514000+00:00,68.0,0.0
143,2023-03-13 17:00:05.514000+00:00,68.0,0.0
144,2023-03-13 17:00:10.514000+00:00,69.0,0.0
145,2023-03-13 17:00:15.514000+00:00,69.0,0.0
146,2023-03-13 17:00:20.514000+00:00,69.0,0.0
147,2023-03-13 17:00:25.514000+00:00,69.0,0.0
148,2023-03-13 17:00:30.514000+00:00,69.0,0.0
149,2023-03-13 17:00:35.514000+00:00,70.0,0.09499500000000005
150,2023-03-13 17:00:40.514000+00:00,70.0,0.0
151,2023-03-13 17:00:45.514000+00:00,70.0,0.0
152,2023-03-13 17:00:50.514000+00:00,70.0,0.0
153,2023-03-13 17:00:55.514000+00:00,70.0,0.0
154,2023-03-13 17:01:00.514000+00:00,70.0,0.0
155,2023-03-13 17:01:05.514000+00:00,71.0,0.1499649999999999
156,2023-03-13 17:01:10.514000+00:00,71.0,0.0
157,2023-03-13 17:01:15.514000+00:00,71.0,0.0
158,2023-03-13 17:01:20.514000+00:00,71.0,0.0
159,2023-03-13 17:01:25.514000+00:00,71.0,0.0
160,2023-03-13 17:01:30.514000+00:00,72.0,0.055142000000000024
161,2023-03-13 17:01:35.514000+00:00,72.0,0.0
162,2023-03-13 17:01:40.514000+00:00,72.0,0.0
163,2023-03-13 17:01:45.514000+00:00,72.0,0.0
164,2023-03-13 17:01:50.514000+00:00,72.0,0.0
165,2023-03-13 17:01:55.514000+00:00,72.0,0.0
166,2023-03-13 17:02:00.514000+00:00,73.0,0.06619600000000014
167,2023-03-13 17:02:05.514000+00:00,75.0,0.08419399999999988
168,2023-03-13 17:02:10.514000+00:00,76.0,0.03723300000000007
169,2023-03-13 17:02:15.514000+00:00,76.0,0.0
170,2023-03-13 17:02:20.514000+00:00,76.0,0.0
171,2023-03-13 17:02:25.514000+00:00,76.0,0.0
172,2023-03-13 17:02:30.514000+00:00,76.0,0.0
173,2023-03-13 17:02:35.514000+00:00,76.0,0.0
174,2023-03-13 17:02:40.514000+00:00,76.0,0.0
175,2023-03-13 17:02:45.514000+00:00,76.0,0.0
176,2023-03-13 17:02:50.514000+00:00,77.0,0.041881999999999975
177,2023-03-13 17:02:55.514000+00:00,77.0,0.0
178,2023-03-13 17:03:00.514000+00:00,77.0,0.0
179,2023-03-13 17:03:05.514000+00:00,77.0,0.0
180,2023-03-13 17:03:10.514000+00:00,77.0,0.0
181,2023-03-13 17:03:15.514000+00:00,78.0,0.056777999999999995
182,2023-03-13 17:03:20.514000+00:00,78.0,0.0
183,2023-03-13 17:03:25.514000+00:00,79.0,0.08353999999999995
184,2023-03-13 17:03:30.514000+00:00,79.0,0.0
185,2023-03-13 17:03:35.514000+00:00,80.0,0.035806000000000004
186,2023-03-13 17:03:40.514000+00:00,80.0,0.0
187,2023-03-13 17:03:45.514000+00:00,80.0,0.0
188,2023-03-13 17:03:50.514000+00:00,82.0,0.08007699999999995
189,2023-03-13 17:03:55.514000+00:00,83.0,0.0449820000000003
190,2023-03-13 17:04:00.514000+00:00,87.0,0.19407600000000014
191,2023-03-13 17:04:05.514000+00:00,87.0,0.0
192,2023-03-13 17:04:10.514000+00:00,87.0,0.0
193,2023-03-13 17:04:15.514000+00:00,89.0,0.07253799999999999
194,2023-03-13 17:04:20.514000+00:00,89.0,0.0
195,2023-03-13 17:04:25.514000+00:00,89.0,0.0
196,2023-03-13 17:04:30.514000+00:00,89.0,0.0
197,2023-03-13 17:04:35.514000+00:00,89.0,0.0
198,2023-03-13 17:04:40.514000+00:00,89.0,0.0
199,2023-03-13 17:04:45.514000+00:00,90.0,0.04964600000000008
200,2023-03-13 17:04:50.514000+00:00,90.0,0.0
201,2023-03-13 17:04:55.514000+00:00,91.0,0.0581290000000001
202,2023-03-13 17:05:00.514000+00:00,93.0,0.07889800000000013
203,2023-03-13 17:05:05.514000+00:00,93.0,0.0
204,2023-03-13 17:05:10.514000+00:00,93.0,0.0
205,2023-03-13 17:05:15.514000+00:00,94.0,0.04025999999999996
206,2023-03-13 17:05:20.514000+00:00,94.0,0.0
207,2023-03-13 17:05:25.514000+00:00,95.0,0.04738800000000021
208,2023-03-13 17:05:30.514000+00:00,95.0,0.0
209,2023-03-13 17:05:35.514000+00:00,95.0,0.0
210,2023-03-13 17:05:40.514000+00:00,96.0,0.07298399999999994
211,2023-03-13 17:05:45.514000+00:00,97.0,0.04095700000000013
212,2023-03-13 17:05:50.514000+00:00,97.0,0.0
213,2023-03-13 17:05:55.514000+00:00,97.0,0.0
214,2023-03-13 17:06:00.514000+00:00,100.0,0.25464399999999987
215,2023-03-13 17:06:05.514000+00:00,100.0,0.0
216,2023-03-13 17:06:10.514000+00:00,100.0,0.0
217,2023-03-13 17:06:15.514000+00:00,100.0,0.0
218,2023-03-13 17:06:20.514000+00:00,100.0,0.0
219,2023-03-13 17:06:25.514000+00:00,100.0,0.0
220,2023-03-13 17:06:30.514000+00:00,100.0,0.0
221,2023-03-13 17:06:35.514000+00:00,101.0,0.07416299999999998
222,2023-03-13 17:06:40.514000+00:00,101.0,0.0
223,2023-03-13 17:06:45.514000+00:00,101.0,0.0
224,2023-03-13 17:06:50.514000+00:00,102.0,0.05425300000000011
225,2023-03-13 17:06:55.514000+00:00,102.0,0.0
226,2023-03-13 17:07:00.514000+00:00,102.0,0.0
227,2023-03-13 17:07:05.514000+00:00,104.0,0.10706999999999933
228,2023-03-13 17:07:10.514000+00:00,107.0,0.1697990000000007
229,2023-03-13 17:07:15.514000+00:00,107.0,0.0
230,2023-03-13 17:07:20.514000+00:00,107.0,0.0
231,2023-03-13 17:07:25.514000+00:00,107.0,0.0
232,2023-03-13 17:07:30.514000+00:00,107.0,0.0
233,2023-03-13 17:07:35.514000+00:00,107.0,0.0
234,2023-03-13 17:07:40.514000+00:00,107.0,0.0
235,2023-03-13 17:07:45.514000+00:00,107.0,0.0
236,2023-03-13 17:07:50.514000+00:00,109.0,0.10183600000000004
237,2023-03-13 17:07:55.514000+00:00,109.0,0.0
238,2023-03-13 17:08:00.514000+00:00,112.0,0.19782900000000048
239,2023-03-13 17:08:05.514000+00:00,113.0,0.042196999999999374
240,2023-03-13 17:08:10.514000+00:00,113.0,0.0
241,2023-03-13 17:08:15.514000+00:00,113.0,0.0
242,2023-03-13 17:08:20.514000+00:00,114.0,0.05119400000000063
243,2023-03-13 17:08:25.514000+00:00,114.0,0.0
244,2023-03-13 17:08:30.514000+00:00,114.0,0.0
245,2023-03-13 17:08:35.514000+00:00,114.0,0.0
246,2023-03-13 17:08:40.514000+00:00,114.0,0.0
247,2023-03-13 17:08:45.514000+00:00,115.0,0.028099999999999348
248,2023-03-13 17:08:50.514000+00:00,116.0,0.034945000000000004
249,2023-03-13 17:08:55.514000+00:00,116.0,0.0
250,2023-03-13 17:09:00.514000+00:00,116.0,0.0
251,2023-03-13 17:09:05.514000+00:00,118.0,0.08346400000000065
252,2023-03-13 17:09:10.514000+00:00,118.0,0.0
253,2023-03-13 17:09:15.514000+00:00,121.0,0.11861199999999972
254,2023-03-13 17:09:20.514000+00:00,121.0,0.0
255,2023-03-13 17:09:25.514000+00:00,121.0,0.0
256,2023-03-13 17:09:30.514000+00:00,121.0,0.0
257,2023-03-13 17:09:35.514000+00:00,122.0,0.37868599999999963
258,2023-03-13 17:09:40.514000+00:00,122.0,0.0
259,2023-03-13 17:09:45.514000+00:00,122.0,0.0
260,2023-03-13 17:09:50.514000+00:00,122.0,0.0
261,2023-03-13 17:09:55.514000+00:00,123.0,0.04578500000000041
262,2023-03-13 17:10:00.514000+00:00,125.0,0.08820200000000078
263,2023-03-13 17:10:05.514000+00:00,125.0,0.0
264,2023-03-13 17:10:10.514000+00:00,125.0,0.0
265,2023-03-13 17:10:15.514000+00:00,128.0,0.15916499999999978
266,2023-03-13 17:10:20.514000+00:00,128.0,0.0
