Unnamed: 0,timestamp,rt_catalogue_get_mongo_categories_count,rt_catalogue_get_mongo_categories_sum,rt_catalogue_get_mongo_products_count,rt_catalogue_get_mongo_products_sum,rt_catalogue_get_mongo_productscat_count,rt_catalogue_get_mongo_productscat_sum,rt_catalogue_get_mongo_productsku_count,rt_catalogue_get_mongo_productsku_sum,rt_catalogue_get_mongo_search_count,rt_catalogue_get_mongo_search_sum,rt_user_get_mongo_checkid_count,rt_user_get_mongo_checkid_sum,rt_user_get_mongo_history_count,rt_user_get_mongo_history_sum,rt_user_get_mongo_users_count,rt_user_get_mongo_users_sum,rt_user_post_mongo_login_count,rt_user_post_mongo_login_sum,rt_user_post_mongo_order_count,rt_user_post_mongo_order_sum,rt_user_post_mongo_register_count,rt_user_post_mongo_register_sum
0,2023-03-13 16:48:07.678000+00:00,35.0,,33.0,,2.0,,147.0,,0.0,,15.0,,30.0,,0.0,,38.0,,14.0,,41.0,
1,2023-03-13 16:48:12.678000+00:00,36.0,0.0,34.0,0.0,2.0,0.0,152.0,0.0,0.0,0.0,15.0,0.0,30.0,0.0,0.0,0.0,41.0,3.0,14.0,0.0,41.0,0.0
2,2023-03-13 16:48:17.678000+00:00,36.0,0.0,34.0,0.0,2.0,0.0,152.0,0.0,0.0,0.0,16.0,1.0,30.0,0.0,0.0,0.0,44.0,4.0,15.0,1.0,41.0,0.0
3,2023-03-13 16:48:22.678000+00:00,38.0,2.0,36.0,2.0,2.0,0.0,161.0,1.0,0.0,0.0,17.0,1.0,30.0,0.0,0.0,0.0,45.0,1.0,16.0,1.0,41.0,0.0
4,2023-03-13 16:48:27.678000+00:00,39.0,1.0,37.0,1.0,2.0,0.0,166.0,1.0,0.0,0.0,18.0,1.0,32.0,1.0,0.0,0.0,45.0,0.0,17.0,1.0,41.0,0.0
5,2023-03-13 16:48:32.678000+00:00,39.0,0.0,37.0,0.0,2.0,0.0,166.0,0.0,0.0,0.0,18.0,0.0,32.0,0.0,0.0,0.0,45.0,0.0,17.0,0.0,42.0,1.0
6,2023-03-13 16:48:37.678000+00:00,40.0,1.0,38.0,1.0,2.0,0.0,170.0,0.0,0.0,0.0,20.0,2.0,33.0,1.0,0.0,0.0,45.0,0.0,18.0,1.0,42.0,0.0
7,2023-03-13 16:48:42.678000+00:00,44.0,1.0,42.0,2.0,2.0,0.0,185.0,1.0,0.0,0.0,21.0,1.0,34.0,1.0,0.0,0.0,45.0,0.0,19.0,1.0,42.0,0.0
8,2023-03-13 16:48:47.678000+00:00,44.0,0.0,42.0,0.0,2.0,0.0,186.0,0.0,0.0,0.0,22.0,1.0,34.0,0.0,0.0,0.0,46.0,1.0,20.0,0.0,42.0,0.0
9,2023-03-13 16:48:52.678000+00:00,45.0,1.0,43.0,1.0,2.0,0.0,191.0,1.0,0.0,0.0,23.0,1.0,35.0,1.0,0.0,0.0,46.0,0.0,21.0,1.0,42.0,0.0
10,2023-03-13 16:48:57.678000+00:00,46.0,0.0,44.0,1.0,2.0,0.0,197.0,0.0,0.0,0.0,23.0,0.0,37.0,2.0,0.0,0.0,46.0,0.0,21.0,0.0,44.0,2.0
11,2023-03-13 16:49:02.678000+00:00,47.0,1.0,45.0,1.0,2.0,0.0,203.0,0.0,0.0,0.0,23.0,0.0,38.0,1.0,0.0,0.0,46.0,0.0,21.0,0.0,44.0,0.0
12,2023-03-13 16:49:07.678000+00:00,47.0,0.0,45.0,0.0,2.0,0.0,203.0,0.0,0.0,0.0,23.0,0.0,40.0,2.0,0.0,0.0,47.0,1.0,21.0,0.0,45.0,1.0
13,2023-03-13 16:49:12.678000+00:00,47.0,0.0,45.0,0.0,2.0,0.0,203.0,0.0,0.0,0.0,23.0,0.0,42.0,2.0,0.0,0.0,47.0,0.0,21.0,0.0,46.0,1.0
14,2023-03-13 16:49:17.678000+00:00,48.0,0.0,46.0,1.0,2.0,0.0,208.0,0.0,0.0,0.0,24.0,1.0,44.0,2.0,0.0,0.0,47.0,0.0,22.0,1.0,47.0,1.0
