timestamp,rt_cart_delete_redis_count,rt_cart_delete_redis_sum,rt_cart_get_redis_count,rt_cart_get_redis_sum,rt_cart_post_redis_count,rt_cart_post_redis_sum,rt_user_get_redis_count,rt_user_get_redis_sum
2023-03-20 09:33:30.408000+00:00,0.0,,77.0,,57.0,,20.0,
2023-03-20 09:33:35.408000+00:00,0.0,0.0,82.0,2.0,61.0,1.0,22.0,1.0
2023-03-20 09:33:40.408000+00:00,0.0,0.0,89.0,1.0,66.0,1.0,24.0,1.0
2023-03-20 09:33:45.408000+00:00,0.0,0.0,93.0,1.0,69.0,1.0,24.0,0.0
2023-03-20 09:33:50.408000+00:00,0.0,0.0,94.0,1.0,70.0,0.0,25.0,1.0
2023-03-20 09:33:55.408000+00:00,0.0,0.0,100.0,0.0,74.0,0.0,26.0,0.0
2023-03-20 09:34:00.408000+00:00,0.0,0.0,100.0,0.0,74.0,0.0,26.0,0.0
2023-03-20 09:34:05.408000+00:00,0.0,0.0,104.0,0.0,77.0,0.0,28.0,1.0
2023-03-20 09:34:10.408000+00:00,0.0,0.0,111.0,1.0,82.0,0.0,29.0,0.0
2023-03-20 09:34:15.408000+00:00,0.0,0.0,111.0,0.0,82.0,0.0,29.0,0.0
2023-03-20 09:34:20.408000+00:00,0.0,0.0,115.0,1.0,85.0,1.0,30.0,0.0
2023-03-20 09:34:25.408000+00:00,0.0,0.0,122.0,0.0,90.0,0.0,33.0,0.0
2023-03-20 09:34:30.408000+00:00,0.0,0.0,135.0,1.0,100.0,0.0,37.0,0.0
2023-03-20 09:34:35.408000+00:00,0.0,0.0,145.0,2.0,107.0,0.0,38.0,1.0
2023-03-20 09:34:40.408000+00:00,0.0,0.0,156.0,2.0,115.0,3.0,42.0,1.0
2023-03-20 09:34:45.408000+00:00,0.0,0.0,165.0,1.0,122.0,0.0,44.0,1.0
2023-03-20 09:34:50.408000+00:00,0.0,0.0,174.0,1.0,128.0,0.0,46.0,1.0
2023-03-20 09:34:55.408000+00:00,0.0,0.0,178.0,3.0,131.0,0.0,47.0,0.0
2023-03-20 09:35:00.408000+00:00,0.0,0.0,181.0,0.0,133.0,0.0,49.0,2.0
2023-03-20 09:35:05.408000+00:00,0.0,0.0,185.0,1.0,136.0,1.0,49.0,0.0
2023-03-20 09:35:10.408000+00:00,0.0,0.0,185.0,0.0,136.0,0.0,49.0,0.0
2023-03-20 09:35:15.408000+00:00,0.0,0.0,196.0,1.0,144.0,1.0,52.0,1.0
2023-03-20 09:35:20.408000+00:00,0.0,0.0,204.0,0.0,150.0,0.0,54.0,0.0
2023-03-20 09:35:25.408000+00:00,1.0,0.0,205.0,0.0,151.0,0.0,54.0,0.0
2023-03-20 09:35:30.408000+00:00,1.0,0.0,209.0,0.0,154.0,2.0,56.0,1.0
2023-03-20 09:35:35.408000+00:00,2.0,0.0,214.0,0.0,158.0,0.0,57.0,0.0
2023-03-20 09:35:40.408000+00:00,4.0,0.0,226.0,3.0,167.0,0.0,59.0,0.0
2023-03-20 09:35:45.408000+00:00,6.0,1.0,231.0,0.0,171.0,1.0,61.0,0.0
2023-03-20 09:35:50.408000+00:00,7.0,0.0,236.0,0.0,175.0,1.0,62.0,1.0
2023-03-20 09:35:55.408000+00:00,7.0,0.0,239.0,2.0,177.0,0.0,62.0,0.0
2023-03-20 09:36:00.408000+00:00,7.0,0.0,243.0,0.0,180.0,2.0,64.0,1.0
2023-03-20 09:36:05.408000+00:00,9.0,0.0,252.0,1.0,187.0,0.0,66.0,1.0
2023-03-20 09:36:10.408000+00:00,10.0,1.0,256.0,1.0,190.0,1.0,66.0,0.0
2023-03-20 09:36:15.408000+00:00,11.0,0.0,260.0,0.0,193.0,0.0,68.0,0.0
2023-03-20 09:36:20.408000+00:00,13.0,1.0,272.0,2.0,202.0,1.0,70.0,1.0
2023-03-20 09:36:25.408000+00:00,13.0,0.0,275.0,1.0,204.0,0.0,71.0,0.0
2023-03-20 09:36:30.408000+00:00,15.0,1.0,293.0,0.0,218.0,2.0,75.0,1.0
2023-03-20 09:36:35.408000+00:00,18.0,1.0,307.0,3.0,229.0,1.0,78.0,0.0
2023-03-20 09:36:40.408000+00:00,21.0,0.0,316.0,1.0,236.0,0.0,80.0,0.0
2023-03-20 09:36:45.408000+00:00,21.0,0.0,316.0,0.0,236.0,0.0,80.0,0.0
2023-03-20 09:36:50.408000+00:00,22.0,0.0,325.0,1.0,243.0,0.0,82.0,1.0
2023-03-20 09:36:55.408000+00:00,23.0,0.0,330.0,1.0,247.0,1.0,84.0,1.0
