timestamp,rt_payment_get_user_count,rt_payment_get_user_sum,rt_payment_post_user_count,rt_payment_post_user_sum
2023-03-20 09:33:34.727000+00:00,0.0,,0.0,
2023-03-20 09:33:39.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:33:44.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:33:49.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:33:54.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:33:59.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:04.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:09.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:14.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:19.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:24.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:29.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:34.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:39.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:44.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:49.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:54.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:34:59.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:35:04.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:35:09.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:35:14.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:35:19.727000+00:00,0.0,0.0,0.0,0.0
2023-03-20 09:35:24.727000+00:00,1.0,20.0,1.0,217.0
2023-03-20 09:35:29.727000+00:00,1.0,0.0,1.0,0.0
2023-03-20 09:35:34.727000+00:00,2.0,13.0,2.0,20.0
2023-03-20 09:35:39.727000+00:00,3.0,15.0,3.0,18.0
2023-03-20 09:35:44.727000+00:00,6.0,38.0,6.0,66.0
2023-03-20 09:35:49.727000+00:00,7.0,13.0,7.0,17.0
2023-03-20 09:35:54.727000+00:00,7.0,0.0,7.0,0.0
2023-03-20 09:35:59.727000+00:00,7.0,0.0,7.0,0.0
2023-03-20 09:36:04.727000+00:00,8.0,12.0,8.0,17.0
2023-03-20 09:36:09.727000+00:00,10.0,24.0,10.0,32.0
2023-03-20 09:36:14.727000+00:00,11.0,12.0,11.0,17.0
2023-03-20 09:36:19.727000+00:00,12.0,13.0,12.0,17.0
2023-03-20 09:36:24.727000+00:00,13.0,13.0,13.0,17.0
2023-03-20 09:36:29.727000+00:00,15.0,26.0,15.0,34.0
2023-03-20 09:36:34.727000+00:00,18.0,34.0,17.0,33.0
2023-03-20 09:36:39.727000+00:00,21.0,35.0,20.0,50.0
2023-03-20 09:36:44.727000+00:00,21.0,0.0,20.0,0.0
2023-03-20 09:36:49.727000+00:00,22.0,12.0,20.0,0.0
2023-03-20 09:36:54.727000+00:00,23.0,14.0,21.0,17.0
2023-03-20 09:36:59.727000+00:00,27.0,55.0,24.0,52.0
