timestamp,container_fs_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_fs_io_time_seconds_total,container_memory_failures_total,container_memory_failcnt,container_fs_write_seconds_total
2023-03-13 16:48:09.085000+00:00,,37842944.0,105590.0,0.0,0.7,0.001559084,3.08,0.0,1029.0,368893.0,0.0,0.0,1077.0,0.0,,0.0,,,
2023-03-13 16:48:14.848000+00:00,0.0,37933056.0,107598.0,0.0,0.7,0.001559084,3.09,0.0,1052.0,379433.0,0.0,0.0,1100.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:19.192000+00:00,0.0,38072320.0,110446.0,0.0,0.72,0.00354737,3.19,0.0,1073.0,383705.0,0.0,0.0,1127.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:24.062000+00:00,0.0,37830656.0,114329.0,0.0,0.72,0.00354737,3.23,0.0,1106.0,393330.0,0.0,0.0,1166.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:28.903000+00:00,0.0,37830656.0,114329.0,0.0,0.74,0.00354737,3.32,0.0,1106.0,393330.0,0.0,0.0,1166.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:33.692000+00:00,0.0,37822464.0,119205.0,0.0,0.74,0.00354737,3.33,0.0,1151.0,408192.0,0.0,0.0,1217.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:39.581000+00:00,0.0,38236160.0,124996.0,0.0,0.76,0.00354737,3.44,0.0,1191.0,419016.0,0.0,0.0,1264.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:44.110000+00:00,0.0,38088704.0,129881.0,0.0,0.76,0.00354737,3.48,0.0,1234.0,431217.0,0.0,0.0,1315.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:49.111000+00:00,0.0,38006784.0,130848.0,0.0,0.79,0.00354737,3.54,0.0,1245.0,436455.0,0.0,0.0,1326.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:54.007000+00:00,0.0,37834752.0,134732.0,0.0,0.79,0.005663381,3.57,0.0,1278.0,446082.0,0.0,0.0,1365.0,0.0,,0.0,41492480.0,344064.0,0.0
2023-03-13 16:48:59.282000+00:00,0.0,38121472.0,134732.0,0.0,0.8,0.005663381,3.67,0.0,1278.0,446082.0,0.0,0.0,1365.0,0.0,,0.0,41492480.0,344064.0,0.0
