timestamp,container_fs_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_fs_io_time_seconds_total,container_memory_failures_total,container_memory_failcnt,container_fs_write_seconds_total
2023-03-13 16:48:09.116000+00:00,,,842240000.0,842203136.0,7.21,0.869269765,142.19,36136128.0,0.0,0.0,12129.0,73077424.0,0.0,0.0,11951.0,0.0,,,
2023-03-13 16:48:13.760000+00:00,319488.0,855519232.0,862736384.0,862699520.0,7.44,0.889111185,143.41,37119987.0,0.0,0.0,12481.0,75117252.0,0.0,0.0,12294.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:18.807000+00:00,319488.0,855711744.0,862654464.0,862617600.0,7.54,0.889111185,143.77,38071286.0,0.0,0.0,12820.0,77056884.0,0.0,0.0,12628.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:24.358000+00:00,327680.0,857391104.0,866934784.0,866897920.0,8.21,0.912196952,145.13,40463744.0,0.0,0.0,13621.0,81977684.0,0.0,0.0,13421.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:28.972000+00:00,327680.0,874418176.0,866934784.0,866897920.0,8.3,0.912196952,146.74,40463744.0,0.0,0.0,13621.0,81977684.0,0.0,0.0,13421.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:33.637000+00:00,327680.0,865280000.0,871489536.0,871452672.0,8.33,0.912196952,146.86,42136063.0,0.0,0.0,14213.0,85529773.0,0.0,0.0,14003.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:39.420000+00:00,327680.0,865280000.0,993525760.0,993488896.0,9.49,1.089834154,158.26,54409175.0,0.0,0.0,18083.0,110161344.0,0.0,0.0,17849.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:43.986000+00:00,327680.0,992419840.0,999682048.0,999645184.0,9.59,1.131821682,160.85,55116910.0,0.0,0.0,18370.0,111622430.0,0.0,0.0,18127.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:48.902000+00:00,327680.0,992419840.0,999653376.0,999616512.0,9.61,1.131821682,160.94,55153613.0,0.0,0.0,18409.0,111706698.0,0.0,0.0,18161.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:54.376000+00:00,327680.0,992645120.0,999968768.0,999931904.0,9.66,1.131821682,161.38,56675592.0,0.0,0.0,18852.0,114167771.0,0.0,0.0,18597.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:59.652000+00:00,327680.0,992763904.0,999211008.0,999931904.0,9.7,1.131821682,161.81,56675592.0,0.0,0.0,18852.0,114167771.0,0.0,0.0,18597.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:04.299000+00:00,327680.0,1001484288.0,1009045504.0,1009008640.0,10.14,1.160514128,164.05,57555263.0,0.0,0.0,19301.0,116779513.0,0.0,0.0,19036.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:09.037000+00:00,327680.0,1001484288.0,1007964160.0,1007927296.0,10.15,1.160514128,164.07,57556592.0,0.0,0.0,19317.0,116860743.0,0.0,0.0,19050.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:14.661000+00:00,327680.0,1002528768.0,1009217536.0,1009180672.0,10.18,1.160514128,164.74,57557921.0,0.0,0.0,19333.0,116941974.0,0.0,0.0,19064.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:18.542000+00:00,327680.0,1002528768.0,1009217536.0,1081106432.0,11.28,1.985900762,209.33,71124587.0,0.0,0.0,20178.0,117078914.0,0.0,0.0,19896.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:24.830000+00:00,352256.0,1071853568.0,1078857728.0,1078820864.0,11.59,2.095826953,216.3,71348188.0,0.0,0.0,23532.0,144453528.0,0.0,0.0,23247.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:29.160000+00:00,352256.0,1071853568.0,1078448128.0,1078820864.0,11.59,2.095826953,216.31,71348188.0,0.0,0.0,23532.0,144453528.0,0.0,0.0,23247.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:34.764000+00:00,352256.0,1075855360.0,1084289024.0,1084252160.0,12.73,2.33328077,230.69,85137468.0,0.0,0.0,27721.0,171884067.0,0.0,0.0,27420.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:39.500000+00:00,352256.0,1075855360.0,1082535936.0,1082499072.0,12.74,2.33328077,230.69,85137468.0,0.0,0.0,27721.0,171884067.0,0.0,0.0,27420.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:44.835000+00:00,352256.0,1075920896.0,1083039744.0,1083002880.0,12.77,2.33328077,230.8,85140126.0,0.0,0.0,27753.0,172046998.0,0.0,0.0,27448.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:48.058000+00:00,352256.0,1075920896.0,1082507264.0,1082470400.0,12.77,2.33328077,230.8,85140126.0,0.0,0.0,27753.0,172046998.0,0.0,0.0,27448.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:53.256000+00:00,352256.0,1076027392.0,1082699776.0,1082662912.0,12.81,2.33328077,231.09,85141455.0,0.0,0.0,27769.0,172128454.0,0.0,0.0,27462.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:58.616000+00:00,352256.0,1076088832.0,1082810368.0,1082662912.0,12.83,2.33328077,231.24,85141455.0,0.0,0.0,27769.0,172128454.0,0.0,0.0,27462.0,0.0,0.0,0.0,0.0
2023-03-13 16:50:04.763000+00:00,352256.0,1082380288.0,1091457024.0,1091420160.0,13.02,2.393038726,235.21,86460071.0,0.0,0.0,28298.0,174933436.0,0.0,0.0,27964.0,0.0,0.0,0.0,0.0
2023-03-13 16:50:08.412000+00:00,352256.0,1082421248.0,1089323008.0,1089286144.0,13.03,2.393038726,235.36,86460071.0,0.0,0.0,28298.0,174933436.0,0.0,0.0,27964.0,0.0,0.0,0.0,0.0
2023-03-13 16:50:13.648000+00:00,352256.0,1072816128.0,1079758848.0,1079721984.0,13.08,2.393038726,235.77,87280525.0,0.0,0.0,28613.0,176670511.0,0.0,0.0,28273.0,0.0,0.0,0.0,0.0
2023-03-13 16:50:19.289000+00:00,352256.0,1132732416.0,1140932608.0,1140895744.0,14.6,3.441535962,292.48,101924148.0,0.0,0.0,29837.0,178986209.0,0.0,0.0,29477.0,0.0,0.0,0.0,0.0
2023-03-13 16:50:24.506000+00:00,348160.0,1134833664.0,1145073664.0,1145036800.0,15.05,3.529635881,301.27,110754937.0,0.0,0.0,35922.0,224112526.0,0.0,0.0,35554.0,0.0,0.0,0.0,0.0
2023-03-13 16:50:28.912000+00:00,348160.0,1134833664.0,1145073664.0,1145036800.0,15.07,3.529635881,301.48,110754937.0,0.0,0.0,35922.0,224112526.0,0.0,0.0,35554.0,0.0,0.0,0.0,0.0
2023-03-13 16:50:33.147000+00:00,348160.0,1134874624.0,1141534720.0,1141497856.0,15.08,3.529635881,301.49,110760871.0,0.0,0.0,35978.0,224278318.0,0.0,0.0,35606.0,0.0,0.0,0.0,0.0
2023-03-13 16:50:38.690000+00:00,348160.0,1143795712.0,1151713280.0,1151676416.0,15.42,3.559315605,306.18,117685680.0,0.0,0.0,38252.0,238523847.0,0.0,0.0,37858.0,0.0,0.0,0.0,0.0
