timestamp,container_fs_usage_bytes,container_memory_rss,container_memory_usage_bytes,container_memory_working_set_bytes,container_cpu_system_seconds_total,container_cpu_usage_seconds_total,container_cpu_user_seconds_total,container_network_receive_bytes_total,container_network_receive_errors_total,container_network_receive_packets_dropped_total,container_network_receive_packets_total,container_network_transmit_bytes_total,container_network_transmit_errors_total,container_network_transmit_packets_dropped_total,container_network_transmit_packets_total,container_fs_io_time_seconds_total,container_memory_failures_total,container_memory_failcnt,container_fs_write_seconds_total
2023-03-13 16:48:08.093000+00:00,,,3936256.0,3936256.0,0.31,0.068212209,0.28,80924.0,0.0,0.0,575.0,58931.0,0.0,0.0,311.0,0.0,,,
2023-03-13 16:48:14.365000+00:00,45056.0,3063808.0,3944448.0,3940352.0,0.32,0.068212209,0.28,83153.0,0.0,0.0,586.0,60030.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:19.650000+00:00,45056.0,3055616.0,3940352.0,3936256.0,0.33,0.068212209,0.29,85591.0,0.0,0.0,605.0,61540.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:24.491000+00:00,45056.0,3055616.0,3956736.0,3952640.0,0.34,0.068212209,0.3,87566.0,0.0,0.0,620.0,62725.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:28.796000+00:00,45056.0,3055616.0,3964928.0,3952640.0,0.34,0.068212209,0.3,87566.0,0.0,0.0,620.0,62725.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:33.661000+00:00,45056.0,3055616.0,3805184.0,3801088.0,0.35,0.068212209,0.31,90035.0,0.0,0.0,639.0,64276.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:39.318000+00:00,45056.0,3055616.0,3948544.0,3944448.0,0.36,0.068212209,0.32,98907.0,0.0,0.0,687.0,71950.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:44.290000+00:00,45056.0,3072000.0,3952640.0,3948544.0,0.36,0.068212209,0.32,101864.0,0.0,0.0,708.0,73656.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:48.666000+00:00,45056.0,3072000.0,3813376.0,3809280.0,0.36,0.068212209,0.32,102034.0,0.0,0.0,710.0,73727.0,0.0,0.0,398.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:54.362000+00:00,45056.0,3067904.0,3948544.0,3944448.0,0.37,0.068212209,0.33,105603.0,0.0,0.0,736.0,75936.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0
2023-03-13 16:48:59.803000+00:00,45056.0,3059712.0,3940352.0,3944448.0,0.37,0.068212209,0.33,105603.0,0.0,0.0,736.0,75936.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:03.863000+00:00,45056.0,3059712.0,3940352.0,3936256.0,0.37,0.068212209,0.33,108519.0,0.0,0.0,755.0,77994.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0
2023-03-13 16:49:08.861000+00:00,45056.0,3059712.0,3944448.0,3940352.0,0.38,0.068212209,0.34,108519.0,0.0,0.0,755.0,77994.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0
